NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,IS_NPWP_INVALID,IS_INCOMPLETE,IS_DAERAH_VALID,IS_STALE,IS_CLEANED,CLEANSING_TIMESTAMP
5756924593752,50.991.326.4-752.711,PT ISWAHYUDI WIJAYA TBK,PT,UD,Berbadan Hukum,Tidak Aktif,Gg. Cikapayang No.. 479,KOTAMOBAGU,73,,N,N,,2024-07-28,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
1939828073741,52.689.511.2-648.310,UD GUNAWAN WACANA (PERSERO) TBK,UD,CV,Belum Berbadan Hukum,Tidak Aktif,Gang Ciumbuleuit No.. 87,SOLOK,51,,N,Y,,2025-07-08,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
6886805891135,21.662.627.0-576.660,CV NAPITUPULU TBK,CV,Firma,Belum Berbadan Hukum,Aktif,Jl.. Hos. Cokroaminoto No.. 5,PEMATANGSIANTAR,91,,N,Y,,2023-07-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8899375679825,03.494.107.4-425.942,CV WIJAYA TBK,,Firma,Belum Berbadan Hukum,Tidak Aktif,Gang Waringin No.. 551,SAWAHLUNTO,12,,Y,N,API-U,2024-02-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1775140105123,66.178.565.2-338.573,PT PADMASARI KUSWANDARI,,CV,Belum Berbadan Hukum,Dibekukan,Jalan Pacuan Kuda No.. 913,PALEMBANG,16,,N,Y,,2024-01-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0937966033419,13.818.892.8-191.374,PT MANDALA MARYATI (PERSERO) TBK,PT,PT,Belum Berbadan Hukum,Dibekukan,Gang Raya Setiabudhi No.. 785,TANGERANG,12,,Y,N,API-P,2025-12-16,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
6969155792499,10.688.137.5-120.244,CV SALAHUDIN TBK,CV,Firma,Berbadan Hukum,Dibekukan,Gang Ronggowarsito No.. 84,BITUNG,12,,Y,N,API-U,2015-10-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6278282742257,79.054.886.5-974.009,PT SITUMORANG TBK,PT,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Kiaracondong No.. 4,BOGOR,36,,Y,N,API-U,2025-05-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2190340438427,72.760.791.7-562.523,CV HABIBI JANUAR,CV,UD,Belum Berbadan Hukum,Dibekukan,Gang Dipenogoro No.. 2,PURWOKERTO,35,,Y,Y,API-P,2025-06-22,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1340745171339,88.359.881.9-647.438,UD YULIARTI (PERSERO) TBK,,CV,Berbadan Hukum,Dibekukan,Jl.. Jend. Sudirman No.. 20,PAYAKUMBUH,73,,Y,N,API-U,2025-12-26,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
5449481260422,31.149.728.5-848.253,UD SURYONO,UD,Perum,Berbadan Hukum,Dibekukan,Jalan S. Parman No.. 43,MAGELANG,35,,N,N,,2025-04-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0684577590175,08.814.547.6-223.991,PERUM WULANDARI (PERSERO) TBK,PERUM,Firma,Belum Berbadan Hukum,Tidak Aktif,Gang Monginsidi No.. 16,DENPASAR,16,,Y,N,API-P,2023-09-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5001701277063,88.931.135.4-162.895,CV HASSANAH SANTOSO TBK,CV,Firma,Berbadan Hukum,Tidak Aktif,Gg. Suryakencana No.. 30,PANGKALPINANG,12,,Y,Y,API-P,2023-04-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3611037129387,01.008.712.5-836.123,UD SUSANTI (PERSERO) TBK,UD,PT,Berbadan Hukum,Tidak Aktif,Gg. Jakarta No.. 95,TANJUNGPINANG,16,,Y,N,API-P,2023-07-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4262218909275,92.218.643.2-941.421,PERUM TARIHORAN HUTAGALUNG (PERSERO) TBK,PERUM,CV,Berbadan Hukum,Aktif,Jl.. Jend. A. Yani No.. 87,TANGERANG SELATAN,64,,N,Y,,2023-09-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6523413899940,84.896.308.3-530.621,PD MUSTOFA,PD,Firma,Berbadan Hukum,Aktif,Jalan Stasiun Wonokromo No.. 40,KOTA ADMINISTRASI JAKARTA PUSAT,32,,Y,N,API-P,2025-03-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9180552696582,97.482.977.1-017.601,PT NAMAGA (PERSERO) TBK,PT,CV,Berbadan Hukum,Aktif,Jalan Peta No.. 22,,12,,Y,N,API-P,2025-11-03,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6661889241418,26.997.827.2-549.334,UD LAZUARDI NUGROHO,UD,Perum,Berbadan Hukum,Aktif,Jl.. Abdul Muis No.. 478,PRABUMULIH,21,,Y,Y,API-P,2023-06-26,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,77.056.316.2-122.012,CV KUSUMO (PERSERO) TBK,CV,CV,Belum Berbadan Hukum,Tidak Aktif,Jl.. Laswi No.. 190,SERANG,31,,Y,N,API-U,2023-12-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4105648149177,65.368.056.7-879.580,PT MANDALA MARDHIYAH,PT,CV,Belum Berbadan Hukum,Aktif,Gg. Joyoboyo No.. 5,,73,,N,Y,,2024-04-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0307562208635,31.426.937.5-277.845,PERUM RAHAYU,PERUM,PT,Berbadan Hukum,Aktif,Gang Cikapayang No.. 68,TANJUNGPINANG,12,,N,Y,,2025-11-22,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
1744518705349,38.757.637.3-475.377,CV PRASETYO SALAHUDIN (PERSERO) TBK,CV,CV,Berbadan Hukum,Aktif,Gg. Veteran No.. 8,MEULABOH,51,,N,Y,,2025-04-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0506413836702,91.286.095.0-943.237,PT NASYIAH (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Dibekukan,Gang Tebet Barat Dalam No.. 9,BATU,32,,N,N,,2023-07-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6199062344565,40.463.278.3-076.966,UD BUDIMAN (PERSERO) TBK,UD,CV,Berbadan Hukum,Aktif,Gg. Pacuan Kuda No.. 9,MOJOKERTO,35,,Y,N,API-U,2025-08-12,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
3747411249035,18.093.728.3-991.364,UD RAJATA TBK,UD,Firma,Berbadan Hukum,Aktif,Jalan Waringin No.. 35,,21,,Y,N,API-P,2025-07-15,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1712100323651,74.600.265.1-022.066,UD MANGUNSONG NAPITUPULU TBK,UD,CV,Berbadan Hukum,Tidak Aktif,Jalan Yos Sudarso No.. 5,TUAL,35,,N,Y,,2023-03-29,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,55.841.741.6-508.030,PERUM LESTARI NASHIRUDDIN,PERUM,CV,Belum Berbadan Hukum,Aktif,Jl.. Otto Iskandardinata No.. 062,BATAM,21,38750,N,Y,,2024-07-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0999347687014,49.140.429.3-658.905,PERUM UYAINAH,PERUM,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Abdul Muis No.. 8,BALIKPAPAN,61,,Y,N,API-U,2024-12-05,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
6420593040785,98.598.238.2-102.253,CV KURNIAWAN KUSWOYO (PERSERO) TBK,CV,UD,Berbadan Hukum,Aktif,Gg. Setiabudhi No.. 61,PADANG,91,,Y,N,API-P,2024-12-27,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
2239559059929,24.856.829.7-555.316,PT WASKITA,PT,PT,Berbadan Hukum,Aktif,Gang Cikutra Barat No.. 0,BAU-BAU,73,,N,Y,,2024-03-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5932525002921,67.881.373.1-382.721,CV PRABOWO,,UD,Berbadan Hukum,Tidak Aktif,Jalan Ciumbuleuit No.. 4,CIREBON,91,39260,N,N,,2024-10-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6752895392644,16.181.746.0-971.718,UD MARPAUNG,,UD,Berbadan Hukum,Aktif,Gang Sukajadi No.. 2,PEKALONGAN,51,16310,N,N,,2024-03-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2513552157043,31.709.069.5-262.805,PERUM SUSANTI TBK,PERUM,Perum,Belum Berbadan Hukum,Dibekukan,Gg. Cihampelas No.. 35,PALANGKARAYA,35,,Y,N,API-U,2023-12-07,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
6586179327104,02.326.267.1-075.350,PT HUTASOIT SANTOSO,PT,CV,Berbadan Hukum,Dibekukan,Jalan Sukajadi No.. 51,AMBON,73,,N,Y,,2024-11-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7062962015336,89.567.739.8-271.676,CV ASTUTI,CV,CV,Berbadan Hukum,Aktif,Jalan Astana Anyar No.. 581,MEULABOH,12,,N,N,,2025-10-02,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6149731032417,14.315.803.6-482.500,PERUM NURDIYANTI NARPATI,PERUM,PT,Belum Berbadan Hukum,Aktif,Jl.. Pasteur No.. 47,BATAM,91,,N,N,,2025-02-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4774349021158,52.994.774.9-232.566,UD RAMADAN,,UD,Belum Berbadan Hukum,Dibekukan,Jalan Erlangga No.. 240,MAGELANG,31,,N,N,,2024-04-27,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,04.514.584.8-819.585,UD SINAGA SUARTINI,UD,Perum,Berbadan Hukum,Aktif,Gang Jend. Sudirman No.. 54,SAMARINDA,91,,Y,Y,API-U,2024-01-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6329451168685,35.532.469.0-805.717,PERUM PANGESTU,PERUM,PT,Belum Berbadan Hukum,Aktif,Gg. Laswi No.. 41,TANGERANG,64,,N,N,,2023-07-25,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
1485646799702,35.412.147.9-623.697,PD HIDAYANTO HASSANAH TBK,PD,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Siliwangi No.. 8,BIMA,31,,N,Y,,2023-04-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5054447132475,34.746.426.9-661.091,UD ASTUTI KURNIAWAN (PERSERO) TBK,UD,CV,Belum Berbadan Hukum,Dibekukan,Jalan Monginsidi No.. 8,PALOPO,35,,N,N,,2025-11-23,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
8214862890233,07.255.033.7-051.940,PT LAKSMIWATI (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Gardujati No.. 2,LHOKSEUMAWE,21,,Y,N,API-P,2023-09-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7972798552414,03.395.050.2-874.585,PT FARIDA HARTATI TBK,PT,CV,Berbadan Hukum,Tidak Aktif,Jalan Gardujati No.. 512,,35,,Y,N,API-U,2025-11-17,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0722903494466,44.470.258.3-477.309,CV WASKITA USAMAH (PERSERO) TBK,,UD,Berbadan Hukum,Aktif,Gang Astana Anyar No.. 9,PALOPO,91,,N,N,,2024-08-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0545444328309,51.676.327.2-738.026,PERUM JAILANI,,Firma,Belum Berbadan Hukum,Tidak Aktif,Gang Kiaracondong No.. 14,PONTIANAK,73,,N,N,,2025-03-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9353875842824,12.482.131.4-742.827,UD THAMRIN,UD,PT,Berbadan Hukum,Tidak Aktif,Gg. Kendalsari No.. 1,LUBUKLINGGAU,35,,Y,Y,API-P,2024-09-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5494717099917,24.512.122.6-542.305,PERUM WIBISONO ANDRIANI,PERUM,CV,Berbadan Hukum,Tidak Aktif,Gang K.H. Wahid Hasyim No.. 82,PASURUAN,16,,Y,N,API-U,2025-07-26,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
2175250074329,97.162.501.1-132.629,UD ANGGRIAWAN,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Jl.. Sukajadi No.. 8,PADANG SIDEMPUAN,16,,N,N,,2023-01-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5058300335421,49.515.602.4-171.066,CV SIREGAR,CV,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Jayawijaya No.. 27,PURWOKERTO,31,,N,N,,2025-06-07,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
5753260332309,64.173.126.5-728.666,PD PALASTRI,PD,Firma,Berbadan Hukum,Dibekukan,Jalan Suryakencana No.. 407,MALANG,61,,Y,Y,API-P,2023-08-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,14.426.454.6-126.560,PERUM USAMAH TBK,PERUM,CV,Berbadan Hukum,Dibekukan,Jl.. Laswi No.. 958,SERANG,12,,N,N,,2024-09-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,34.637.620.2-428.850,CV ZULKARNAIN,CV,PT,Berbadan Hukum,Tidak Aktif,Jalan Gegerkalong Hilir No.. 253,PASURUAN,35,,Y,Y,API-P,2024-02-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3564208737530,01.687.091.1-855.587,PT WASKITA,PT,CV,Berbadan Hukum,Dibekukan,Gang Rajiman No.. 90,TEGAL,91,,N,N,,2023-07-27,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
7447012045561,12.871.776.0-009.872,CV LAILASARI SANTOSO TBK,CV,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Ahmad Yani No.. 50,,33,12770,Y,N,API-P,2023-07-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1667467621202,13.426.933.9-494.821,PD PANGESTU,PD,CV,Belum Berbadan Hukum,Tidak Aktif,Jalan Pelajar Pejuang No.. 541,SURAKARTA,51,64360,N,Y,,2023-09-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6701450899358,66.704.717.9-097.443,PT ADRIANSYAH,PT,Firma,Belum Berbadan Hukum,Aktif,Jalan Gegerkalong Hilir No.. 3,BALIKPAPAN,91,,Y,Y,API-P,2023-01-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7721753540838,82.387.412.3-080.470,CV WINARNO,CV,PT,Belum Berbadan Hukum,Tidak Aktif,Jl.. Raya Setiabudhi No.. 42,,18,,N,N,,2023-09-01,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0166088019948,71.211.670.7-973.349,PD TAMPUBOLON PRABOWO,PD,Perum,Belum Berbadan Hukum,Dibekukan,Gang Lembong No.. 121,MALANG,21,,Y,N,API-U,2025-01-14,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,28.002.349.5-849.648,PERUM RAHIMAH RAHIMAH,PERUM,UD,Belum Berbadan Hukum,Dibekukan,Gg. Laswi No.. 9,TIDORE KEPULAUAN,61,,N,N,,2023-04-04,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
6149331637351,96.424.047.9-126.790,CV MANDASARI,CV,UD,Berbadan Hukum,Tidak Aktif,Gg. Raya Setiabudhi No.. 696,PROBOLINGGO,18,,N,Y,,2025-12-22,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6978292216995,64.902.393.6-623.937,UD PRATAMA,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gg. S. Parman No.. 86,TANJUNGPINANG,31,,Y,N,API-P,2023-10-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8485833394522,64.555.710.5-727.118,PT SARAGIH (PERSERO) TBK,PT,UD,Belum Berbadan Hukum,Dibekukan,Gg. Suniaraja No.. 1,,35,,N,N,,2025-12-29,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0810620034244,18.859.063.4-208.771,PD SURYATMI,,Perum,Berbadan Hukum,Dibekukan,Jalan Gedebage Selatan No.. 202,,35,,Y,Y,API-P,2025-03-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4066658004397,28.933.648.5-773.602,UD ARYANI,UD,Firma,Belum Berbadan Hukum,Aktif,Gg. Joyoboyo No.. 1,,35,79250,Y,Y,API-U,2024-01-18,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
1606484229405,59.726.959.2-040.157,UD JAILANI PERTIWI,,Perum,Belum Berbadan Hukum,Aktif,Jl.. Cihampelas No.. 307,MEULABOH,12,,Y,N,API-P,2025-12-12,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1826886153355,46.300.223.9-543.486,CV AGUSTINA TBK,CV,Firma,Belum Berbadan Hukum,Aktif,Gg. Gedebage Selatan No.. 0,JAYAPURA,35,,Y,Y,API-U,2023-03-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1648408588770,37.919.667.3-328.526,PT PUSPASARI TBK,PT,UD,Berbadan Hukum,Dibekukan,Jalan Phh. Mustofa No.. 4,PANGKALPINANG,12,,Y,Y,API-U,2024-03-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6138612075011,06.182.813.4-571.072,PT WASITA DONGORAN,PT,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Rumah Sakit No.. 641,,51,,Y,N,API-P,2025-06-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1809190158144,77.088.288.7-390.404,PT PRADIPTA,PT,CV,Berbadan Hukum,Aktif,Gang Ciwastra No.. 1,SUBULUSSALAM,91,,Y,N,API-P,2024-08-27,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,93.663.382.0-566.895,CV SIREGAR RAJATA,CV,PT,Berbadan Hukum,Dibekukan,Gang Raya Setiabudhi No.. 43,DUMAI,35,,Y,N,API-U,2023-06-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5368222394312,85.818.580.0-871.769,PD SIHOTANG WASITA (PERSERO) TBK,PD,UD,Berbadan Hukum,Tidak Aktif,Gg. Rajawali Timur No.. 41,,35,,N,Y,,2024-05-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7552314913577,42.631.675.4-710.598,CV TAMBA,CV,Firma,Belum Berbadan Hukum,Aktif,Gg. Pasirkoja No.. 067,BENGKULU,33,,N,Y,,2024-10-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6452577754781,22.661.621.1-861.287,CV NAPITUPULU WACANA,CV,PT,Berbadan Hukum,Aktif,Gg. Ciumbuleuit No.. 137,BEKASI,33,,Y,N,API-P,2025-04-09,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0848872563942,59.513.522.1-406.372,PD MANDASARI DABUKKE TBK,PD,UD,Berbadan Hukum,Dibekukan,Gg. Lembong No.. 447,BANDUNG,32,,Y,Y,API-U,2025-07-02,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
9275037314530,85.211.530.5-397.480,PT SETIAWAN,PT,Firma,Berbadan Hukum,Dibekukan,Gg. Kiaracondong No.. 8,SORONG,18,,Y,N,API-U,2024-06-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6659184638655,62.811.493.9-006.513,PERUM MARDHIYAH TBK,PERUM,CV,Berbadan Hukum,Aktif,Jalan Astana Anyar No.. 93,KOTA ADMINISTRASI JAKARTA UTARA,33,,N,N,,2024-03-09,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9136517773926,02.249.044.2-587.606,PT PRAYOGA WAHYUNI,PT,UD,Berbadan Hukum,Aktif,Jalan Merdeka No.. 6,CIREBON,73,,Y,Y,API-U,2024-06-12,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
6990413797723,52.615.146.9-840.785,UD PURNAWATI,UD,CV,Belum Berbadan Hukum,Tidak Aktif,Gg. R.E Martadinata No.. 27,BEKASI,73,,N,Y,,2024-04-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0388629127990,68.515.770.1-095.493,PT SITOMPUL SUSANTI (PERSERO) TBK,PT,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Raya Ujungberung No.. 029,BINJAI,91,,Y,Y,API-U,2025-12-21,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
7659916247314,76.897.556.6-263.193,UD SINAGA (PERSERO) TBK,UD,UD,Berbadan Hukum,Tidak Aktif,Gang Suryakencana No.. 28,JAYAPURA,31,,Y,Y,API-U,2024-10-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9448695946368,71.494.183.5-572.568,PERUM WIJAYA,PERUM,Firma,Belum Berbadan Hukum,Dibekukan,Gg. Kendalsari No.. 917,,36,,N,N,,2023-10-10,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
3721386589026,81.005.823.1-843.148,PD ANGGRIAWAN TBK,PD,PT,Berbadan Hukum,Tidak Aktif,Jl.. Sentot Alibasa No.. 10,MEULABOH,36,,N,Y,,2025-01-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6984902770384,24.034.802.9-522.528,PERUM WALUYO (PERSERO) TBK,PERUM,PT,Belum Berbadan Hukum,Aktif,Jl.. Cihampelas No.. 040,KOTA ADMINISTRASI JAKARTA SELATAN,31,,Y,Y,API-U,2023-11-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6566938011848,74.356.355.4-231.620,PERUM ISWAHYUDI,PERUM,Perum,Berbadan Hukum,Tidak Aktif,Jalan Bangka Raya No.. 2,CILEGON,35,,N,Y,,2025-04-13,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8451848947697,98.249.775.5-984.794,UD SALAHUDIN (PERSERO) TBK,,UD,Berbadan Hukum,Tidak Aktif,Gg. Joyoboyo No.. 7,BANJARBARU,18,61490,N,Y,,2024-06-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3356588043416,86.766.840.5-077.567,CV KUSWOYO DONGORAN (PERSERO) TBK,CV,Firma,Belum Berbadan Hukum,Aktif,Jalan Waringin No.. 467,SURABAYA,73,,N,N,,2024-01-10,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
3733343333952,99.109.122.1-692.978,UD NASHIRUDDIN HASSANAH (PERSERO) TBK,UD,UD,Berbadan Hukum,Dibekukan,Gang Pasirkoja No.. 490,TOMOHON,91,,N,Y,,2025-09-14,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
9472846392086,61.962.553.0-514.355,PERUM HALIM WIBISONO,PERUM,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Waringin No.. 16,PEKALONGAN,21,,Y,N,API-P,2023-01-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1559428434795,46.188.510.6-215.429,CV GUNARTO ANGGRAINI,CV,Firma,Belum Berbadan Hukum,Tidak Aktif,Jalan Medokan Ayu No.. 945,BEKASI,31,,N,N,,2024-01-04,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
3143866322702,53.511.137.8-546.737,PT OKTAVIANI RAHMAWATI TBK,PT,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Ir. H. Djuanda No.. 9,BIMA,12,,N,Y,,2025-03-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3471754558845,02.421.124.5-888.695,PD PERTIWI SUDIATI TBK,PD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Surapati No.. 996,MOJOKERTO,64,,Y,N,API-U,2025-07-04,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
4722569961125,29.321.324.4-727.273,UD SIHOMBING,UD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gang Dipenogoro No.. 247,,64,,N,N,,2025-04-27,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2341326111780,03.789.406.8-783.085,PD MARYATI WAHYUDIN (PERSERO) TBK,PD,UD,Berbadan Hukum,Aktif,Gg. S. Parman No.. 28,CIREBON,35,,N,N,,2024-09-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7228200557784,70.455.138.8-181.605,UD NAPITUPULU,,UD,Belum Berbadan Hukum,Dibekukan,Gang S. Parman No.. 10,MEDAN,64,,N,N,,2024-12-12,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
1745642400825,36.480.547.0-704.944,UD MARPAUNG TBK,UD,Firma,Berbadan Hukum,Tidak Aktif,Jalan Sukajadi No.. 293,SUKABUMI,36,,N,N,,2024-04-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3686632663416,80.245.529.9-826.710,PD MUSTOFA,PD,Firma,Belum Berbadan Hukum,Tidak Aktif,Jl.. Pasir Koja No.. 4,PAGARALAM,91,,N,Y,,2023-05-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7974973502080,23.995.104.4-275.128,PERUM OKTAVIANI TBK,PERUM,PT,Berbadan Hukum,Aktif,Gg. Stasiun Wonokromo No.. 9,LANGSA,31,,N,Y,,2023-01-31,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4757051204618,60.185.196.4-836.390,UD YOLANDA TBK,,Perum,Belum Berbadan Hukum,Aktif,Jl.. Cikutra Barat No.. 6,,31,74460,Y,Y,API-U,2024-02-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8376452088147,81.305.203.5-908.053,PD FIRGANTORO PADMASARI (PERSERO) TBK,,CV,Belum Berbadan Hukum,Tidak Aktif,Gg. Otto Iskandardinata No.. 84,SURABAYA,91,,Y,Y,API-U,2023-12-09,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6300979251327,11.702.633.5-953.992,UD YOLANDA IRAWAN,UD,Firma,Berbadan Hukum,Dibekukan,Jalan Rajawali Timur No.. 55,SAWAHLUNTO,35,,Y,Y,API-U,2023-09-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8573065240778,37.555.713.7-194.580,PD NABABAN,PD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gang Tubagus Ismail No.. 223,PADANG SIDEMPUAN,73,,N,Y,,2023-05-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4857086209593,41.738.064.8-838.396,CV SIHOTANG (PERSERO) TBK,CV,UD,Berbadan Hukum,Dibekukan,Gang Laswi No.. 927,BLITAR,35,,N,N,,2024-10-22,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1810220317310,73.657.856.6-673.501,PT NASYIDAH,PT,PT,Belum Berbadan Hukum,Aktif,Jalan Raya Ujungberung No.. 3,TANGERANG,32,,N,Y,,2023-01-27,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
7170586509480,93.072.854.4-079.967,PD MARDHIYAH,,CV,Belum Berbadan Hukum,Aktif,Jl.. Cihampelas No.. 47,PALANGKARAYA,35,,Y,Y,API-U,2025-12-13,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
2886195761228,51.516.345.2-546.614,PT PRADANA PRASETYO (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Tidak Aktif,Jl.. Gedebage Selatan No.. 06,YOGYAKARTA,18,,N,N,,2025-05-31,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
