NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,FLAG_MITA,FLAG_AEO,NAMA_PERSEROAN_CLEAN,NPWP_CLEAN
217659180339.0,74.014.890.2-503.926,CV Pangestu Suartini (Persero) Tbk,CV Pangest,PT,Berbadan Hukum,Aktif,Gg. Soekarno Hatta No. 1,Pangkalpinang,2360,41247,Y,Y,API-U,2026-02-21,AKTIF,N,Y,CV PANGESTU SUARTINI PERSERO TBK,74.014.890.2-503.926
4293968562185.0,01.631.599.9-650.477,PD Iswahyudi Prasetya,PD Iswahyu,PT,Berbadan Hukum,Aktif,Jalan Veteran No. 685,Bitung,4837,61530,N,N,API-P,2025-11-21,AKTIF,Y,Y,PD ISWAHYUDI PRASETYA,01.631.599.9-650.477
5866296194311.0,42.626.551.1-047.541,PT Yulianti Tbk,PT Yuliant,PT,Berbadan Hukum,Aktif,Jl. Peta No. 27,Sibolga,3270,90104,N,Y,API-P,2025-10-03,AKTIF,N,N,PT YULIANTI TBK,42.626.551.1-047.541
1267888610158.0,19.956.046.6-183.982,CV Pudjiastuti Sudiati,CV Pudjias,CV,Berbadan Hukum,Aktif,Gg. Moch. Toha No. 10,Samarinda,7337,69711,N,N,API-P,2026-03-04,AKTIF,N,N,CV PUDJIASTUTI SUDIATI,19.956.046.6-183.982
2244472126464.0,71.543.799.3-712.406,Perum Nasyiah Budiyanto (Persero) Tbk,Perum Nasy,CV,Berbadan Hukum,Aktif,Gang Abdul Muis No. 5,Yogyakarta,6543,96218,N,Y,API-P,2026-05-31,AKTIF,N,Y,PERUM NASYIAH BUDIYANTO PERSERO TBK,71.543.799.3-712.406
9657569245937.0,52.654.793.5-646.519,PT Novitasari (Persero) Tbk,PT Novitas,Koperasi,Berbadan Hukum,Aktif,Jalan KH Amin Jasuta No. 54,Tual,4373,51531,Y,N,API-U,2025-11-10,AKTIF,N,N,PT NOVITASARI PERSERO TBK,52.654.793.5-646.519
9828073741672.0,43.426.617.9-796.886,CV Gunawan Tbk,CV Gunawan,CV,Berbadan Hukum,Aktif,Gg. Ronggowarsito No. 2,Payakumbuh,1702,17043,Y,Y,API-P,2025-08-11,AKTIF,Y,N,CV GUNAWAN TBK,43.426.617.9-796.886
5891135290965.0,61.014.388.8-993.756,CV Gunarto,CV Gunarto,CV,Berbadan Hukum,Aktif,Gang R.E Martadinata No. 40,Dumai,8686,45054,Y,Y,API-P,2025-07-26,AKTIF,Y,Y,CV GUNARTO,61.014.388.8-993.756
9825071461125.0,45.738.757.1-775.140,UD Fujiati,UD Fujiati,PT,Berbadan Hukum,Aktif,Gang Sadang Serang No. 775,Metro,2985,16169,Y,Y,API-P,2026-02-05,AKTIF,N,N,UD FUJIATI,45.738.757.1-775.140
512382825867.0,36.226.609.3-796.603,Perum Sihombing Sinaga,Perum Siho,PT,Berbadan Hukum,Aktif,Gg. Kapten Muslihat No. 47,Malang,4471,27570,Y,Y,API-U,2026-03-11,AKTIF,Y,N,PERUM SIHOMBING SINAGA,36.226.609.3-796.603
4191825537147.0,85.969.691.5-579.249,Perum Fujiati Tbk,Perum Fuji,CV,Berbadan Hukum,Aktif,Gg. Siliwangi No. 2,Pematangsiantar,2488,29702,N,Y,API-U,2026-04-06,AKTIF,Y,N,PERUM FUJIATI TBK,85.969.691.5-579.249
2513412528669.0,29.662.782.8-274.225,CV Yuliarti,CV Yuliart,Koperasi,Berbadan Hukum,Aktif,Gang Ahmad Yani No. 927,Cirebon,8489,57192,N,Y,API-U,2026-05-27,AKTIF,Y,Y,CV YULIARTI,29.662.782.8-274.225
9050723688767.0,67.721.903.4-043.842,PD Sihotang Tbk,PD Sihotan,CV,Berbadan Hukum,Aktif,Jl. K.H. Wahid Hasyim No. 86,Serang,8592,44739,Y,Y,API-U,2026-02-14,AKTIF,N,Y,PD SIHOTANG TBK,67.721.903.4-043.842
9788191485807.0,83.613.407.4-517.133,PD Pangestu (Persero) Tbk,PD Pangest,PT,Berbadan Hukum,Aktif,Gg. Jend. Sudirman No. 7,Samarinda,6844,55188,N,Y,API-U,2026-03-18,AKTIF,Y,Y,PD PANGESTU PERSERO TBK,83.613.407.4-517.133
9629233095849.0,82.544.948.1-260.422,UD Manullang (Persero) Tbk,UD Manulla,PT,Berbadan Hukum,Aktif,Jl. Kiaracondong No. 370,Kota Administrasi Jakarta Barat,5190,89578,N,N,API-P,2025-10-20,AKTIF,Y,Y,UD MANULLANG PERSERO TBK,82.544.948.1-260.422
2536729466711.0,68.457.759.0-175.186,Perum Irawan Haryanto,Perum Iraw,Koperasi,Berbadan Hukum,Aktif,Gang Ahmad Dahlan No. 69,Tebingtinggi,4668,25177,N,Y,API-U,2025-11-01,AKTIF,Y,Y,PERUM IRAWAN HARYANTO,68.457.759.0-175.186
6374545892975.0,00.170.127.7-063.242,CV Puspasari (Persero) Tbk,CV Puspasa,PT,Berbadan Hukum,Aktif,Jalan Gedebage Selatan No. 2,Surabaya,5589,22535,Y,Y,API-U,2026-03-01,AKTIF,N,Y,CV PUSPASARI PERSERO TBK,00.170.127.7-063.242
1541520643611.0,03.712.938.7-005.162,PT Ramadan (Persero) Tbk,PT Ramadan,CV,Berbadan Hukum,Aktif,Gg. Kendalsari No. 1,Kendari,8926,99229,N,Y,API-U,2025-08-05,AKTIF,Y,N,PT RAMADAN PERSERO TBK,03.712.938.7-005.162
1361115542622.0,18.909.275.3-269.731,Perum Gunarto (Persero) Tbk,Perum Guna,CV,Berbadan Hukum,Aktif,Gg. Suryakencana No. 969,Bukittinggi,2746,78447,N,Y,API-U,2026-02-12,AKTIF,N,Y,PERUM GUNARTO PERSERO TBK,18.909.275.3-269.731
2196565234138.0,99.940.438.9-836.403,PD Salahudin Hasanah,PD Salahud,PT,Berbadan Hukum,Aktif,Jl. Cempaka No. 77,Kediri,9208,59255,Y,Y,API-U,2026-03-07,AKTIF,Y,Y,PD SALAHUDIN HASANAH,99.940.438.9-836.403
6137918055269.0,65.827.109.1-043.006,PD Mustofa Tbk,PD Mustofa,PT,Berbadan Hukum,Aktif,Jalan Rawamangun No. 473,Pematangsiantar,9400,10469,Y,N,API-P,2026-01-29,AKTIF,Y,Y,PD MUSTOFA TBK,65.827.109.1-043.006
4866618892414.0,18.328.569.1-463.031,CV Manullang Simbolon Tbk,CV Manulla,PT,Berbadan Hukum,Aktif,Gg. Monginsidi No. 74,Ambon,8218,1687,Y,N,API-P,2025-09-28,AKTIF,N,N,CV MANULLANG SIMBOLON TBK,18.328.569.1-463.031
1799042102027.0,58.842.524.1-056.481,CV Padmasari Thamrin,CV Padmasa,Koperasi,Berbadan Hukum,Aktif,Gg. Yos Sudarso No. 7,Parepare,5408,80162,Y,Y,API-U,2026-03-04,AKTIF,Y,Y,CV PADMASARI THAMRIN,58.842.524.1-056.481
9177850792524.0,19.138.000.3-075.622,UD Waskita Tbk,UD Waskita,Koperasi,Berbadan Hukum,Aktif,Jalan Ahmad Yani No. 3,Manado,1679,84168,Y,Y,API-P,2025-09-04,AKTIF,Y,Y,UD WASKITA TBK,19.138.000.3-075.622
8635365419518.0,02.380.617.4-451.870,Perum Setiawan Oktaviani (Persero) Tbk,Perum Seti,Koperasi,Berbadan Hukum,Aktif,Gg. Soekarno Hatta No. 85,Kediri,7144,39868,N,N,API-U,2025-11-20,AKTIF,N,Y,PERUM SETIAWAN OKTAVIANI PERSERO TBK,02.380.617.4-451.870
3494937597383.0,20.603.850.5-064.138,PT FIRGANTORO,PT FIRGANT,Koperasi,Berbadan Hukum,Aktif,Gang M.T Haryono No. 29,Bekasi,5002,59526,Y,Y,API-U,2025-12-23,AKTIF,N,N,PT FIRGANTORO,20.603.850.5-064.138
,91.826.199.0-623.445,Perum Sirait Tbk,Perum Sira,PT,Berbadan Hukum,Aktif,Jalan Soekarno Hatta No. 16,Bandung,7538,9749,Y,Y,API-U,2025-12-08,AKTIF,Y,Y,PERUM SIRAIT TBK,91.826.199.0-623.445
5574313291212.0,77.561.853.7-474.112,PT Padmasari Kuswandari,PT Padmasa,CV,Berbadan Hukum,Aktif,Jalan Pacuan Kuda No. 913,Bekasi,6084,75626,N,N,API-P,2026-05-27,AKTIF,Y,N,PT PADMASARI KUSWANDARI,77.561.853.7-474.112
9035213568044.0,20.678.831.7-121.003,PD Mardhiyah Suryatmi,PD Mardhiy,CV,Berbadan Hukum,Aktif,Jl. M.T Haryono No. 857,Purwokerto,3241,52785,N,N,API-U,2025-12-04,AKTIF,N,N,PD MARDHIYAH SURYATMI,20.678.831.7-121.003
3651994101372.0,15.107.029.6-670.662,UD Suryatmi Tbk,UD Suryatm,CV,Berbadan Hukum,Aktif,Gg. Stasiun Wonokromo No. 34,Pekanbaru,6899,37575,N,Y,API-U,2025-08-20,AKTIF,Y,N,UD SURYATMI TBK,15.107.029.6-670.662
3244720999347.0,68.701.462.6-383.806,UD Maheswara Tbk,UD Maheswa,CV,Berbadan Hukum,Aktif,Jalan PHH. Mustofa No. 415,Sibolga,6983,47338,Y,Y,API-P,2025-12-19,AKTIF,Y,Y,UD MAHESWARA TBK,68.701.462.6-383.806
7875985642059.0,30.407.859.3-213.348,Perum Saputra (Persero) Tbk,Perum Sapu,Koperasi,Berbadan Hukum,Aktif,Jl. Cikapayang No. 8,Tual,2016,30165,Y,N,API-P,2025-12-22,AKTIF,Y,Y,PERUM SAPUTRA PERSERO TBK,30.407.859.3-213.348
3965223955905.0,99.293.784.2-701.039,PT Zulaika Mandala (Persero) Tbk,PT Zulaika,CV,Berbadan Hukum,Aktif,Gang Ronggowarsito No. 3,Dumai,4684,54019,Y,Y,API-P,2025-11-04,AKTIF,N,N,PT ZULAIKA MANDALA PERSERO TBK,99.293.784.2-701.039
,29.218.515.6-915.452,Perum Firgantoro Natsir,Perum Firg,Koperasi,Berbadan Hukum,Aktif,Jl. Suniaraja No. 24,Bengkulu,3680,4991,N,N,API-P,2025-06-14,AKTIF,N,Y,PERUM FIRGANTORO NATSIR,29.218.515.6-915.452
6752895392644.0,22.096.902.9-593.917,UD Hasanah Tbk,UD Hasanah,PT,Berbadan Hukum,Aktif,Gang Kebonjati No. 527,Bitung,3404,20549,Y,N,API-U,2025-08-08,AKTIF,Y,N,UD HASANAH TBK,22.096.902.9-593.917
5135521570433.0,15.410.067.6-267.658,CV Suryatmi Uyainah,CV Suryatm,Koperasi,Berbadan Hukum,Aktif,Gang Dipatiukur No. 12,Bengkulu,7249,75304,Y,Y,API-P,2025-10-24,AKTIF,Y,N,CV SURYATMI UYAINAH,15.410.067.6-267.658
1793271040541.0,15.262.181.5-997.062,CV Hassanah Santoso Tbk,CV Hassana,PT,Berbadan Hukum,Aktif,Gg. Suryakencana No. 30,Sabang,8213,74268,Y,Y,API-U,2026-02-27,AKTIF,N,Y,CV HASSANAH SANTOSO TBK,15.262.181.5-997.062
2015336884443.0,10.698.720.5-061.497,PT Uyainah Tbk,PT Uyainah,CV,Berbadan Hukum,Aktif,Jl. HOS. Cokroaminoto No. 27,Tarakan,4371,68783,N,N,API-P,2025-07-13,AKTIF,N,Y,PT UYAINAH TBK,10.698.720.5-061.497
1032417146774.0,18.625.652.7-047.743,Perum Hutapea Novitasari,Perum Huta,PT,Berbadan Hukum,Aktif,Jalan Ahmad Yani No. 088,Surakarta,5500,98225,N,N,API-U,2026-04-13,AKTIF,N,Y,PERUM HUTAPEA NOVITASARI,18.625.652.7-047.743
9021158693806.0,86.879.374.1-608.989,PT Zulaika Putra Tbk,PT Zulaika,CV,Berbadan Hukum,Aktif,Jalan Erlangga No. 867,Tarakan,3515,87406,Y,N,API-P,2026-03-31,AKTIF,N,N,PT ZULAIKA PUTRA TBK,86.879.374.1-608.989
1722332061632.0,94.511.686.8-548.709,PT Pratama (Persero) Tbk,PT Pratama,PT,Berbadan Hukum,Aktif,Gang Cikutra Timur No. 0,Prabumulih,9661,70462,Y,N,API-U,2026-05-08,AKTIF,Y,N,PT PRATAMA PERSERO TBK,94.511.686.8-548.709
6162299911914.0,85.646.799.7-024.629,PD Wahyudin Wibowo,PD Wahyudi,PT,Berbadan Hukum,Aktif,Gang Ciwastra No. 8,Padang,7681,51286,N,N,API-U,2025-12-11,AKTIF,N,Y,PD WAHYUDIN WIBOWO,85.646.799.7-024.629
653074505444.0,71.324.754.6-913.736,CV Adriansyah Damanik,CV Adrians,Koperasi,Berbadan Hukum,Aktif,Gang Jayawijaya No. 33,Madiun,9037,52431,Y,Y,API-U,2025-11-27,AKTIF,Y,Y,CV ADRIANSYAH DAMANIK,71.324.754.6-913.736
8508214862890.0,23.303.070.5-345.786,PD Susanti,PD Susanti,CV,Berbadan Hukum,Aktif,Jl. Cikutra Timur No. 907,Blitar,3129,30673,N,N,API-P,2025-08-04,AKTIF,N,N,PD SUSANTI,23.303.070.5-345.786
357972798552.0,41.406.029.3-333.468,PT Mandala Mardhiyah,PT Mandala,CV,Berbadan Hukum,Aktif,Gg. Joyoboyo No. 5,Jambi,1428,42836,N,N,API-U,2026-03-04,AKTIF,N,Y,PT MANDALA MARDHIYAH,41.406.029.3-333.468
722903494466.0,57.437.489.6-910.858,UD HALIM (PERSERO) TBK,UD HALIM (,PT,Berbadan Hukum,Aktif,Jalan Sentot Alibasa No. 6,Bontang,5731,66246,N,Y,API-U,2025-08-10,AKTIF,N,N,UD HALIM PERSERO TBK,57.437.489.6-910.858
4171545444328.0,30.965.207.4-466.609,Perum Kusmawati Permadi,Perum Kusm,CV,Berbadan Hukum,Aktif,Jalan Rawamangun No. 866,Subulussalam,4211,63435,N,N,API-U,2025-07-20,AKTIF,Y,N,PERUM KUSMAWATI PERMADI,30.965.207.4-466.609
5387584282417.0,24.825.135.3-465.549,PD Uwais,PD Uwais,Koperasi,Berbadan Hukum,Aktif,Jl. Pasteur No. 99,Kota Administrasi Jakarta Pusat,5917,13983,Y,Y,API-P,2025-08-07,AKTIF,N,Y,PD UWAIS,24.825.135.3-465.549
7170999173816.0,84.602.235.6-972.521,CV Sitorus Sihombing (Persero) Tbk,CV Sitorus,PT,Berbadan Hukum,Aktif,Jl. Ronggowarsito No. 936,Sabang,9088,85467,N,Y,API-P,2026-02-24,AKTIF,Y,Y,CV SITORUS SIHOMBING PERSERO TBK,84.602.235.6-972.521
5250074329271.0,29.666.676.0-083.505,UD Rajata Tbk,UD Rajata ,PT,Berbadan Hukum,Aktif,Jalan Waringin No. 35,Tasikmalaya,9800,60932,N,N,API-U,2026-04-21,AKTIF,Y,N,UD RAJATA TBK,29.666.676.0-083.505
3003354216894.0,21.044.789.8-562.575,UD Puspasari,UD Puspasa,PT,Berbadan Hukum,Aktif,Jalan Kiaracondong No. 36,Cirebon,4187,78547,N,Y,API-P,2026-03-21,AKTIF,N,N,UD PUSPASARI,21.044.789.8-562.575
2603323098215.0,06.489.090.1-001.676,PD Narpati Thamrin (Persero) Tbk,PD Narpati,CV,Berbadan Hukum,Aktif,Jalan R.E Martadinata No. 0,Padang,3124,10062,N,Y,API-P,2025-07-01,AKTIF,Y,N,PD NARPATI THAMRIN PERSERO TBK,06.489.090.1-001.676
8472304618499.0,26.189.141.1-739.348,PT Maryadi Anggriawan,PT Maryadi,PT,Berbadan Hukum,Aktif,Gang Cikutra Barat No. 9,Denpasar,4404,70088,N,N,API-U,2026-04-23,AKTIF,N,Y,PT MARYADI ANGGRIAWAN,26.189.141.1-739.348
5642087375300.0,11.972.181.1-437.447,PT Budiyanto Nuraini Tbk,PT Budiyan,Koperasi,Berbadan Hukum,Aktif,Gg. Jend. Sudirman No. 182,Jambi,1920,39845,N,N,API-P,2025-10-31,AKTIF,N,N,PT BUDIYANTO NURAINI TBK,11.972.181.1-437.447
1204556110022.0,55.794.155.2-166.746,PD Hutapea Tbk,PD Hutapea,PT,Berbadan Hukum,Aktif,Jalan Merdeka No. 10,Meulaboh,8935,66687,Y,Y,API-U,2025-09-11,AKTIF,Y,Y,PD HUTAPEA TBK,55.794.155.2-166.746
6212021697972.0,96.590.277.1-670.145,PT Narpati,PT Narpati,PT,Berbadan Hukum,Aktif,Gang H.J Maemunah No. 91,Kota Administrasi Jakarta Barat,1302,33974,Y,N,API-U,2025-07-04,AKTIF,Y,N,PT NARPATI,96.590.277.1-670.145
8993588916375.0,62.890.028.7-721.753,PT Setiawan,PT Setiawa,CV,Berbadan Hukum,Aktif,Gg. Asia Afrika No. 926,Prabumulih,6521,42939,Y,Y,API-P,2025-06-30,AKTIF,Y,N,PT SETIAWAN,62.890.028.7-721.753
4083866317797.0,17.751.701.6-608.801,Perum Sitompul Winarno (Persero) Tbk,Perum Sito,CV,Berbadan Hukum,Aktif,Jalan Dipenogoro No. 31,Mojokerto,6090,99965,Y,N,API-P,2026-03-01,AKTIF,Y,Y,PERUM SITOMPUL WINARNO PERSERO TBK,17.751.701.6-608.801
8837550375899.0,75.711.305.5-488.510,UD Hartati,UD Hartati,Koperasi,Berbadan Hukum,Aktif,Gg. M.H Thamrin No. 62,Kota Administrasi Jakarta Utara,3789,19431,Y,N,API-P,2025-07-19,AKTIF,Y,Y,UD HARTATI,75.711.305.5-488.510
7261493316373.0,51.609.177.9-827.080,UD Mangunsong,UD Manguns,Koperasi,Berbadan Hukum,Aktif,Gg. Raya Setiabudhi No. 11,Ambon,8191,47541,N,Y,API-U,2025-12-14,AKTIF,N,N,UD MANGUNSONG,51.609.177.9-827.080
9782922169958.0,66.934.654.7-226.984,PT Nashiruddin Astuti,PT Nashiru,Koperasi,Berbadan Hukum,Aktif,Jalan Astana Anyar No. 581,Kediri,6243,60466,N,N,API-U,2026-05-07,AKTIF,Y,N,PT NASHIRUDDIN ASTUTI,66.934.654.7-226.984
8333945228851.0,58.799.684.6-081.062,Perum Prasasta,Perum Pras,Koperasi,Berbadan Hukum,Aktif,Jalan HOS. Cokroaminoto No. 44,Yogyakarta,1969,21264,N,N,API-U,2025-07-26,AKTIF,N,Y,PERUM PRASASTA,58.799.684.6-081.062
342442043805.0,71.983.863.8-406.665,UD Laksmiwati Hutagalung Tbk,UD Laksmiw,CV,Berbadan Hukum,Aktif,Gg. Kutisari Selatan No. 3,Bukittinggi,1981,12406,N,N,API-P,2025-06-14,AKTIF,N,Y,UD LAKSMIWATI HUTAGALUNG TBK,71.983.863.8-406.665
439735989334.0,72.122.816.0-648.422,Perum Wibowo Tbk,Perum Wibo,Koperasi,Berbadan Hukum,Aktif,Gang Suryakencana No. 2,Jayapura,5278,59375,N,N,API-P,2026-04-05,AKTIF,Y,N,PERUM WIBOWO TBK,72.122.816.0-648.422
572025909479.0,85.158.328.1-826.886,PD Simanjuntak Siregar,PD Simanju,PT,Berbadan Hukum,Aktif,Gg. Sukabumi No. 65,Cirebon,2606,93982,Y,N,API-U,2025-11-11,AKTIF,N,Y,PD SIMANJUNTAK SIREGAR,85.158.328.1-826.886
5335554398780.0,15.739.930.5-616.484,PD Pranowo,PD Pranowo,Koperasi,Berbadan Hukum,Aktif,Jalan Tubagus Ismail No. 7,Pekanbaru,1504,43426,N,N,API-U,2026-04-09,AKTIF,Y,N,PD PRANOWO,15.739.930.5-616.484
8588770435811.0,28.801.336.1-386.120,PT Hassanah Rahimah Tbk,PT Hassana,Koperasi,Berbadan Hukum,Aktif,Jalan Siliwangi No. 8,Surabaya,8623,13529,Y,Y,API-U,2025-11-11,AKTIF,N,N,PT HASSANAH RAHIMAH TBK,28.801.336.1-386.120
5011024819346.0,67.665.061.8-091.901,Perum Yuliarti,Perum Yuli,CV,Berbadan Hukum,Aktif,Gang Dr. Djunjunan No. 143,Samarinda,6960,75679,Y,Y,API-U,2026-04-26,AKTIF,Y,N,PERUM YULIARTI,67.665.061.8-091.901
,83.268.424.5-088.210,UD Dongoran Laksmiwati,UD Dongora,PT,Berbadan Hukum,Aktif,Gang Ciwastra No. 254,Surabaya,1182,73875,Y,N,API-P,2025-10-28,AKTIF,N,N,UD DONGORAN LAKSMIWATI,83.268.424.5-088.210
9968814353682.0,22.394.312.9-087.814,PT Farida Hartati Tbk,PT Farida ,PT,Berbadan Hukum,Aktif,Jalan Gardujati No. 512,Batam,2203,82825,Y,N,API-P,2025-10-08,AKTIF,N,Y,PT FARIDA HARTATI TBK,22.394.312.9-087.814
4139755231491.0,35.775.949.2-995.562,PD Pradipta Waskita (Persero) Tbk,PD Pradipt,PT,Berbadan Hukum,Aktif,Gang Astana Anyar No. 9,Parepare,1179,79660,Y,N,API-P,2025-06-26,AKTIF,Y,Y,PD PRADIPTA WASKITA PERSERO TBK,35.775.949.2-995.562
5336452577754.0,78.129.142.8-341.108,CV Setiawan Haryanto,CV Setiawa,Koperasi,Berbadan Hukum,Aktif,Gg. Raya Ujungberung No. 714,Lubuklinggau,1611,85969,N,N,API-P,2025-09-14,AKTIF,N,Y,CV SETIAWAN HARYANTO,78.129.142.8-341.108
9969308488725.0,63.942.788.1-658.039,PERUM LATUPONO TAMPUBOLON TBK,PERUM LATU,PT,Berbadan Hukum,Aktif,Gg. Kendalsari No. 1,Cirebon,3817,51341,N,N,API-P,2026-06-07,AKTIF,N,N,PERUM LATUPONO TAMPUBOLON TBK,63.942.788.1-658.039
8272299275037.0,31.453.038.5-677.005,UD Megantara Melani,UD Meganta,PT,Berbadan Hukum,Aktif,Jalan Joyoboyo No. 62,Medan,2791,82827,N,Y,API-U,2025-07-12,AKTIF,N,Y,UD MEGANTARA MELANI,31.453.038.5-677.005
8449892665918.0,46.386.557.7-908.272,CV Nashiruddin Tbk,CV Nashiru,Koperasi,Berbadan Hukum,Aktif,Gg. Antapani Lama No. 23,Tebingtinggi,4868,88767,N,Y,API-U,2025-09-20,AKTIF,N,Y,CV NASHIRUDDIN TBK,46.386.557.7-908.272
1843222591365.0,17.773.926.0-302.992,PD Lestari Marbun (Persero) Tbk,PD Lestari,PT,Berbadan Hukum,Aktif,Gg. BKR No. 38,Batu,3307,27978,N,N,API-P,2026-01-14,AKTIF,N,N,PD LESTARI MARBUN PERSERO TBK,17.773.926.0-302.992
8092024286990.0,41.379.772.3-692.929,PERUM LATUPONO,PERUM LATU,PT,Berbadan Hukum,Aktif,Jalan Cempaka No. 3,Magelang,9469,13407,Y,Y,API-P,2025-11-22,AKTIF,N,N,PERUM LATUPONO,41.379.772.3-692.929
4257991366210.0,38.862.912.7-990.881,UD Irawan Tbk,UD Irawan ,CV,Berbadan Hukum,Aktif,Jl. Kutai No. 5,Banda Aceh,2626,29233,Y,N,API-U,2026-01-16,AKTIF,Y,N,UD IRAWAN TBK,38.862.912.7-990.881
7298068650863.0,76.599.162.4-731.498,Perum Tampubolon,Perum Tamp,CV,Berbadan Hukum,Aktif,Gg. PHH. Mustofa No. 94,Samarinda,7795,26042,N,N,API-U,2026-03-15,AKTIF,Y,N,PERUM TAMPUBOLON,76.599.162.4-731.498
4300981806356.0,51.269.448.6-959.463,CV Maulana Sinaga,CV Maulana,Koperasi,Berbadan Hukum,Aktif,Gang Ir. H. Djuanda No. 4,Semarang,7870,67116,Y,N,API-U,2025-08-30,AKTIF,Y,N,CV MAULANA SINAGA,51.269.448.6-959.463
8872588744956.0,21.372.138.6-589.026,UD Hasanah Tbk,UD Hasanah,Koperasi,Berbadan Hukum,Aktif,Jl. Erlangga No. 5,Palopo,1186,86363,Y,Y,API-U,2026-01-07,AKTIF,N,N,UD HASANAH TBK,21.372.138.6-589.026
1279611435190.0,66.984.902.7-703.843,UD Sinaga Suryono Tbk,UD Sinaga ,Koperasi,Berbadan Hukum,Aktif,Gang Cikapayang No. 170,Manado,1650,27706,N,N,API-P,2026-04-17,AKTIF,Y,Y,UD SINAGA SURYONO TBK,66.984.902.7-703.843
9883920530214.0,65.669.380.1-184.895,CV Yulianti Sihombing,CV Yuliant,Koperasi,Berbadan Hukum,Aktif,Jalan Suryakencana No. 41,Banjarmasin,6793,20643,Y,Y,API-P,2025-12-11,AKTIF,N,Y,CV YULIANTI SIHOMBING,65.669.380.1-184.895
4393769042681.0,81.845.184.8-947.697,PT Kuswoyo Adriansyah (Persero) Tbk,PT Kuswoyo,Koperasi,Berbadan Hukum,Aktif,Jl. Kutai No. 870,Bogor,5085,51627,Y,Y,API-U,2025-06-16,AKTIF,Y,Y,PT KUSWOYO ADRIANSYAH PERSERO TBK,81.845.184.8-947.697
5779071416335.0,65.880.434.1-651.827,CV Winarno,CV Winarno,PT,Berbadan Hukum,Aktif,Jl. Raya Setiabudhi No. 42,Cimahi,6242,22189,Y,N,API-U,2025-11-24,AKTIF,Y,N,CV WINARNO,65.880.434.1-651.827
5394237333433.0,33.952.111.7-908.075,PERUM YULIANTI,PERUM YULI,Koperasi,Berbadan Hukum,Aktif,Gang Lembong No. 2,Surakarta,6267,97311,N,N,API-U,2025-06-14,AKTIF,Y,Y,PERUM YULIANTI,33.952.111.7-908.075
7947284639208.0,67.808.562.7-187.500,PT Rahmawati Winarno,PT Rahmawa,Koperasi,Berbadan Hukum,Aktif,Gang HOS. Cokroaminoto No. 413,Solok,4552,4389,Y,Y,API-P,2026-05-11,AKTIF,N,Y,PT RAHMAWATI WINARNO,67.808.562.7-187.500
6915594284347.0,95.527.636.5-564.729,PD Sihombing Yuliarti,PD Sihombi,CV,Berbadan Hukum,Aktif,Gg. Sukajadi No. 379,Bengkulu,3248,80552,N,N,API-P,2025-07-31,AKTIF,Y,N,PD SIHOMBING YULIARTI,95.527.636.5-564.729
9314386632270.0,26.728.857.4-489.061,Perum Andriani Utama (Persero) Tbk,Perum Andr,CV,Berbadan Hukum,Aktif,Jl. Kutai No. 043,Bukittinggi,3776,6848,N,N,API-P,2025-10-06,AKTIF,N,N,PERUM ANDRIANI UTAMA PERSERO TBK,26.728.857.4-489.061
347175455884.0,50.615.939.9-824.558,PD Wacana Hutasoit (Persero) Tbk,PD Wacana ,CV,Berbadan Hukum,Aktif,Gg. Ciwastra No. 3,Dumai,9087,85691,N,Y,API-U,2026-01-16,AKTIF,Y,N,PD WACANA HUTASOIT PERSERO TBK,50.615.939.9-824.558
7169472256996.0,11.253.554.4-964.759,PD Permadi (Persero) Tbk,PD Permadi,CV,Berbadan Hukum,Aktif,Gg. Gardujati No. 99,Tomohon,9635,42102,N,Y,API-U,2026-03-14,AKTIF,Y,N,PD PERMADI PERSERO TBK,11.253.554.4-964.759
7622023413261.0,11.780.068.1-149.216,CV Mandasari,CV Mandasa,PT,Berbadan Hukum,Aktif,Jalan Soekarno Hatta No. 410,Solok,6168,64814,Y,Y,API-P,2025-11-12,AKTIF,Y,N,CV MANDASARI,11.780.068.1-149.216
3347228200557.0,78.487.282.9-979.688,PD Hasanah,PD Hasanah,PT,Berbadan Hukum,Aktif,Gg. Ahmad Yani No. 524,Prabumulih,6173,91380,Y,Y,API-P,2026-01-15,AKTIF,N,N,PD HASANAH,78.487.282.9-979.688
5783174564240.0,08.254.780.7-740.649,PT Prasasta,PT Prasast,CV,Berbadan Hukum,Aktif,Gang Sukajadi No. 208,Padang,4888,35365,Y,Y,API-U,2025-06-23,AKTIF,Y,N,PT PRASASTA,08.254.780.7-740.649
853686632663.0,41.638.944.8-463.122,PT Pertiwi Tbk,PT Pertiwi,PT,Berbadan Hukum,Aktif,Jl. Merdeka No. 0,Jambi,5844,17445,N,Y,API-P,2025-07-07,AKTIF,Y,N,PT PERTIWI TBK,41.638.944.8-463.122
