ID_PERUSAHAAN,NIB,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,STATUS_NIB
C000514,6603920514607,455534705742388,CV Gunawan Susanti (Persero) Tbk,Gg. Pacuan Kuda No. 428,Magelang,6373,31791,(0140) 250 3857,IMPORTIR,9572869395,3910673338,2024-05-07,AKTIF
C000515,6527155983541,16.597.263.4-755.752,Perum Wibisono Yuliarti,Gang Jend. Sudirman No. 58,Tomohon,3861,77496,(048) 163 8493,IMPORTIR,4802496689,9238585520,2025-01-19,AKTIF
C000516,5013948848826,91.311.964.2-585.626,Prasetya,Jalan Suniaraja No. 466,Sabang,2797,54812,+62-063-585-3010,KEDUA-DUANYA,5444847920,7405187032,2025-01-27,AKTIF
C000517,4991537038240,73.333.732.0-430.977,UD Handayani,Jl. Rawamangun No. 9,Tual,7891,67766,+62 (78) 969 5193,EKSPORTIR,9902549839,1032041037,2023-06-11,AKTIF
C000518,8893628969645,465535851253892,PD Simanjuntak Tbk,Jl. Cempaka No. 415,Sukabumi,2683,48881,085 277 5867,IMPORTIR,9729575512,6370079633,2023-07-17,AKTIF
C000519,8785193583749,07.977.961.2-087.805,CV Januar (Persero) Tbk,Jalan R.E Martadinata No. 535,Meulaboh,8909,44392,+62 (620) 363 4443,IMPORTIR,7666899212,7462133459,2024-10-10,AKTIF
C000520,2151494097626,37.484.539.8-628.950,PT Salahudin Tbk,Gang Indragiri No. 0,Padang,1967,82633,089 633 1812,KEDUA-DUANYA,5656219295,9099441475,2023-11-09,AKTIF
C000521,5911918623392,20.715.116.9-666.725,PD Pradipta Maryati,Gang Ciwastra No. 36,Medan,4098,37780,(0617) 073 1744,IMPORTIR,7825648586,4766955770,2025-04-12,AKTIF
C000522,1452647124633,51.571.840.9-080.512,CV Permata (Persero) Tbk,Gg. Kapten Muslihat No. 53,Pangkalpinang,1128,66845,(0626) 263 6785,IMPORTIR,6799645115,9059256870,2024-12-02,AKTIF
C000523,8005640995123,97.283.512.9-592.728,Perum Firmansyah,Gg. Ahmad Yani No. 9,Pekanbaru,3538,63618,0897747594,KEDUA-DUANYA,7950804660,6382850416,2024-11-22,AKTIF
C000524,7090814415298,217392957867181,Kusmawati Kurniawan Tbk,Jalan Jend. A. Yani No. 820,Sungai Penuh,6643,02316,+62-0485-295-3774,KEDUA-DUANYA,2092252123,8029446276,2025-04-22,AKTIF
C000525,3523736050791,815899886834527,CV Pradipta Tbk,Jalan Soekarno Hatta No. 0,Tomohon,4344,56621,+62-0767-687-4042,EKSPORTIR,8749715129,5458938533,2023-06-27,AKTIF
C000526,4666617071587,96.474.080.3-149.982,Perum Andriani Kuswandari,Jalan Gegerkalong Hilir No. 467,Padangpanjang,6238,99493,(0514) 975 3411,KEDUA-DUANYA,9916953595,2287512090,2024-02-11,AKTIF
C000527,0800463580688,28.503.172.3-513.739,UD Pangestu Ardianto (Persero) Tbk,Gg. Rungkut Industri No. 859,Yogyakarta,1355,77901,+62-309-900-0940,KEDUA-DUANYA,7311149633,6098910504,2025-02-17,AKTIF
C000528,0631403526356,02.293.946.9-434.606,PD Situmorang Tbk,Gg. Pacuan Kuda No. 967,Medan,7877,29160,(058) 234 4538,EKSPORTIR,1974005975,8344594210,2025-02-20,AKTIF
C000529,6437490607231,11.271.285.2-464.844,CV Saefullah Utami,Jl. Yos Sudarso No. 81,Sungai Penuh,5384,11856,(053) 523-2660,EKSPORTIR,1828654907,8725505415,2024-10-12,AKTIF
C000530,1163187328077,113062113695727,CV Ramadan Pranowo (Persero) Tbk,Jl. KH Amin Jasuta No. 7,Bandung,1772,56360,+62 (0709) 110 3495,IMPORTIR,7577079606,1694135128,2025-03-11,AKTIF
C000531,8335090254257,30.662.481.3-235.707,UD Latupono,Gang Rajiman No. 11,Batu,2236,72742,+62 (099) 899 6511,KEDUA-DUANYA,5595827706,9922691569,2024-08-08,AKTIF
C000532,3984822850116,88.092.550.2-130.609,PT Sudiati Januar,Jalan Jayawijaya No. 6,Tangerang Selatan,2057,10427,+62 (837) 466 1447,EKSPORTIR,0827610023,5120945969,2024-05-23,AKTIF
C000533,6913098107964,96.737.945.7-727.853,Pratama (Persero) Tbk,Jalan KH Amin Jasuta No. 1,Bekasi,3465,47090,086 870 4796,KEDUA-DUANYA,4943856337,5984913878,2024-04-15,AKTIF
C000534,4264250642076,83.625.366.6-777.675,PD Pangestu,Jalan Kiaracondong No. 060,Purwokerto,6634,53131,+62 (90) 525 6599,IMPORTIR,1133795233,1432417071,2024-03-27,AKTIF
C000535,5628333393957,86.543.627.1-874.960,Gunawan Agustina,Gang Stasiun Wonokromo No. 3,Pontianak,4367,86613,+62 (042) 330 2927,EKSPORTIR,3387908132,2082204484,2024-05-03,AKTIF
C000536,3582686270369,24.926.932.6-573.275,PT Tamba Sinaga,Gg. Suryakencana No. 06,Banda Aceh,9793,73149,+62 (473) 986 2214,IMPORTIR,9788164957,1042599002,2023-07-22,AKTIF
C000537,0111000515532,34.159.597.7-524.418,PT Hidayat (Persero) Tbk,Gang Dr. Djunjunan No. 8,Batam,3718,41956,+62-186-604-7473,IMPORTIR,7018313774,3403057925,2023-11-22,AKTIF
C000538,2261896288743,12.710.267.6-720.957,UD Natsir Usada,Jalan Rumah Sakit No. 997,Kota Administrasi Jakarta Pusat,4079,83890,(0852) 474 4203,IMPORTIR,3581368220,1529796854,2024-02-19,AKTIF
C000539,7079551512294,62.135.415.9-709.962,PT Susanti Maheswara,Gg. Pacuan Kuda No. 1,Kotamobagu,7083,25743,+62 (002) 387-3518,EKSPORTIR,0062082124,0766453629,2025-05-21,AKTIF
C000540,4384807520344,76.504.715.8-029.090,PD Putra Yuniar,Gg. Rumah Sakit No. 450,Padang Sidempuan,6059,40355,+62 (0774) 131-3518,KEDUA-DUANYA,5011344968,9509291848,2024-11-14,AKTIF
C000541,6376604655866,52.548.374.4-171.581,CV Namaga Habibi,Gg. M.T Haryono No. 27,Balikpapan,1476,17130,+62 (58) 534 6581,EKSPORTIR,9497254720,4744217563,2024-03-07,AKTIF
C000542,2131251293110,05.912.975.1-910.231,CV Mahendra Iswahyudi,Jl. S. Parman No. 674,Solok,4140,33629,088 521 7895,EKSPORTIR,5144446574,8145252888,2024-03-02,AKTIF
C000543,1106330165837,37.927.490.7-280.123,UD Suwarno Permata,Gg. Ronggowarsito No. 566,Samarinda,5413,77689,084 128 6558,IMPORTIR,8930431784,2139136997,2025-03-23,AKTIF
C000544,2893113253269,49.684.364.5-380.442,CV Laksmiwati Damanik Tbk,Gg. Kutisari Selatan No. 2,Metro,2159,46747,(0592) 383 1934,EKSPORTIR,7727154224,1250383412,2024-07-27,AKTIF
C000545,0175096170159,59.194.575.7-574.758,PD Purwanti Tbk,Jalan Waringin No. 230,Purwokerto,4217,85766,+62-003-814-6342,EKSPORTIR,2074197537,0063239988,2024-12-07,AKTIF
C000546,3920567756777,22.660.256.2-650.622,UD Winarno Lestari Tbk,Jalan Gedebage Selatan No. 92,Lhokseumawe,4113,64587,+62 (19) 597-3091,EKSPORTIR,2108583755,8263218945,2023-10-22,AKTIF
C000547,3106724530762,48.433.797.6-627.051,PT Yulianti Tbk,Jl. Ronggowarsito No. 502,Pekanbaru,2196,97243,+62 (273) 411 4613,EKSPORTIR,8998181199,4281783420,2023-12-20,AKTIF
C000548,5794238736704,25.496.919.2-845.525,PT Latupono Iswahyudi,Jalan M.T Haryono No. 626,Magelang,8858,48869,+62 (530) 153-0304,KEDUA-DUANYA,5534334971,9720409324,2024-01-26,AKTIF
C000549,1075633535748,59.532.593.9-933.797,PD Irawan (Persero) Tbk,Gg. Laswi No. 6,Palopo,1417,02701,(0811) 096 5984,IMPORTIR,0917316332,4308724478,2024-11-06,AKTIF
C000550,5816295187794,176342507330559,PD Novitasari,Gang Jend. A. Yani No. 522,Lubuklinggau,9006,72817,(0663) 454 1829,EKSPORTIR,1212579896,9102419827,2024-09-11,AKTIF
C000551,8245759833991,40.388.436.6-044.324,CV Pangestu Halim,Gg. Tubagus Ismail No. 91,Bontang,1514,14161,(099) 452-0641,KEDUA-DUANYA,5207699152,8311977895,2025-06-05,AKTIF
C000552,0615727682975,14.743.974.2-925.010,Siregar (Persero) Tbk,Gang Tebet Barat Dalam No. 004,Banda Aceh,6449,90138,(016) 691-0082,IMPORTIR,1800544027,7601231625,2023-10-12,AKTIF
C000553,8752568065625,904599080271122,PD Suartini,Gang Sadang Serang No. 6,Bogor,2775,55535,+62 (068) 268-2217,IMPORTIR,0366857439,7384718458,2024-03-12,AKTIF
C000554,8231555165176,80.866.281.3-721.433,PD Suryatmi Hakim Tbk,Jl. Erlangga No. 6,Cimahi,2025,09184,(099) 620 8347,IMPORTIR,1291823637,2511298031,2024-08-28,AKTIF
C000555,8003700332285,56.608.470.6-810.390,UD Hartati Safitri,Jalan Abdul Muis No. 5,Tidore Kepulauan,4521,50573,+62-05-932-5722,IMPORTIR,5067482522,9254654763,2024-08-11,AKTIF
C000556,3970519582632,809448586239453,PD Suryatmi Hutapea Tbk,Jalan Sukajadi No. 93,Banjarbaru,6458,89802,+62-220-074-8597,EKSPORTIR,5903653542,3724667622,2024-12-31,AKTIF
C000557,4614707986321,06.133.943.9-457.039,PT Sihombing Wulandari Tbk,Jalan Ronggowarsito No. 8,Kota Administrasi Jakarta Pusat,5234,33211,+62-871-295-1452,EKSPORTIR,4790455224,2059642549,2025-05-09,AKTIF
C000558,3804032537657,69.277.894.3-191.009,PT Marpaung Simbolon Tbk,Gg. Otto Iskandardinata No. 12,Magelang,1919,15399,080 286 0604,EKSPORTIR,1960348973,1160156539,2024-08-12,AKTIF
C000559,0404769210533,651460401424731,UD Waluyo,Jalan Merdeka No. 14,Cirebon,1597,11593,+62 (40) 654-7476,KEDUA-DUANYA,5424015043,7908680883,2024-11-28,AKTIF
C000560,7201137984409,71.231.660.0-767.620,Perum Uwais,Gang Joyoboyo No. 0,Banjar,1821,09836,+62-41-898-5664,EKSPORTIR,8364548759,7997425429,2023-11-15,AKTIF
C000561,1447340433700,96.873.045.1-957.782,UD Utama Wastuti (Persero) Tbk,Gg. Antapani Lama No. 7,Bengkulu,7215,24377,(055) 623 8878,EKSPORTIR,3682756849,7850786725,2024-07-09,AKTIF
C000562,5882556296575,42.786.561.9-425.577,Perum Suryono Maulana,Gang S. Parman No. 1,Tegal,3791,97374,(056) 993 1360,KEDUA-DUANYA,0867894511,9324671999,2024-04-28,AKTIF
C000563,0582958292361,61.880.819.0-482.357,Sitorus Mangunsong (Persero) Tbk,Jl. Rajiman No. 6,Bogor,3015,20865,+62-11-386-0479,IMPORTIR,0029596351,8757053209,2024-01-11,AKTIF
C000564,5586863956137,23.081.721.4-364.381,PD Tampubolon Wijaya Tbk,Gang Kebonjati No. 8,Bau-Bau,4229,12590,+62-38-035-1489,KEDUA-DUANYA,0144641972,9410367580,2025-02-18,AKTIF
C000565,0004132114716,56.094.565.3-469.979,PD Yolanda (Persero) Tbk,Gang PHH. Mustofa No. 333,Tegal,1786,59126,+62-0829-441-9147,KEDUA-DUANYA,8940117130,3709718467,2025-02-27,AKTIF
C000566,7075504768169,95.706.071.7-481.131,CV Hakim Kuswoyo Tbk,Jl. Gedebage Selatan No. 5,Mataram,8549,26301,+62-0472-839-5167,KEDUA-DUANYA,3731692759,2746010069,2023-11-24,AKTIF
C000567,6539705487396,10.290.871.8-274.968,PD Lestari Sihombing,Jalan Rawamangun No. 6,Salatiga,1898,75011,+62 (326) 708 4886,IMPORTIR,0970183256,6180610853,2025-03-03,AKTIF
C000568,4918727420495,61.213.773.0-626.042,PT Lestari,Gg. Pelajar Pejuang No. 1,Magelang,4760,67649,(029) 258 2282,IMPORTIR,1022212683,9051011816,2024-12-17,AKTIF
C000569,5973711222990,77.560.858.1-670.468,PT Simbolon Haryanto,Jalan Suniaraja No. 8,Tual,8018,18981,+62 (083) 235-3068,IMPORTIR,0676987101,4941163282,2024-07-13,AKTIF
C000570,1114576832102,19.237.858.4-712.961,PT Najmudin Rahimah,Gg. Raya Setiabudhi No. 029,Pagaralam,1751,21840,0846767809,EKSPORTIR,2958616721,1702544965,2024-04-15,AKTIF
C000571,3324260508018,49.804.253.7-337.773,PT Mayasari,Jalan W.R. Supratman No. 0,Madiun,2722,40848,0837449597,KEDUA-DUANYA,2182548057,5950242426,2024-02-24,AKTIF
C000572,2688122821781,92.365.346.0-605.603,CV Permata Lestari Tbk,Jl. Kapten Muslihat No. 303,Bau-Bau,7222,43298,+62-0531-755-5928,IMPORTIR,7548771320,2061392031,2024-12-04,AKTIF
C000573,6793279862398,47.169.061.8-120.546,Perum Tamba Setiawan,Jalan M.H Thamrin No. 46,Kota Administrasi Jakarta Utara,5701,67146,0874114862,KEDUA-DUANYA,7448228780,7390049630,2024-05-07,AKTIF
C000574,7548954787698,99.927.517.5-889.144,Perum Putra Hidayanto,Gg. Ahmad Yani No. 8,Madiun,5544,62566,+62 (019) 976-4534,EKSPORTIR,6296029649,9104716495,2024-09-28,AKTIF
C000575,4983553935435,86.449.639.2-435.885,Perum Prayoga,Jalan Jayawijaya No. 861,Manado,4449,15542,+62 (156) 419 6789,KEDUA-DUANYA,8446577137,1534278932,2024-05-06,AKTIF
C000576,7982143395275,36.749.785.2-491.416,UD Anggriawan Januar,Gg. Dr. Djunjunan No. 284,Tebingtinggi,7540,18594,+62-09-358-2016,IMPORTIR,2766548427,4946454030,2025-02-08,AKTIF
C000577,0134778948963,40.679.176.6-512.215,Perum Januar (Persero) Tbk,Gang K.H. Wahid Hasyim No. 88,Bandung,1992,79240,+62 (059) 722 4228,EKSPORTIR,3665945388,2323453356,2024-01-14,AKTIF
C000578,0141884216309,00.159.446.3-339.994,CV Megantara Waluyo,Gg. Pacuan Kuda No. 9,Lhokseumawe,6892,72757,+62 (76) 680-9846,KEDUA-DUANYA,9657549203,9801337619,2024-10-30,AKTIF
C000579,3208953263890,21.994.711.3-633.792,UD Aryani (Persero) Tbk,Gg. Tubagus Ismail No. 11,Bau-Bau,3943,31290,080 403 3480,IMPORTIR,1411158162,3153942811,2023-08-04,AKTIF
C000580,3410346996733,11.677.269.6-084.376,UD Puspasari,Gg. Tebet Barat Dalam No. 2,Jayapura,9684,78816,(0358) 667 1554,EKSPORTIR,5091639750,5792151098,2024-01-07,AKTIF
C000581,5507896793521,96.263.355.6-434.369,Perum Nainggolan,Gang Pacuan Kuda No. 8,Banda Aceh,8795,97283,+62 (392) 609-6746,EKSPORTIR,4300277320,6569427638,2024-10-13,AKTIF
C000582,0931706955607,67.616.453.4-547.223,Utama Mansur,Gg. Yos Sudarso No. 25,Payakumbuh,9573,53814,+62 (05) 364 9911,IMPORTIR,2676311431,0753987141,2024-09-17,AKTIF
C000583,9830650312198,04.184.724.2-642.364,PD Sihombing Tbk,Gg. Lembong No. 80,Tarakan,3830,97050,085 672 8502,KEDUA-DUANYA,4293064614,3838167428,2023-08-15,AKTIF
C000584,8131909248762,30.391.114.2-817.852,UD Salahudin Thamrin (Persero) Tbk,Jalan Surapati No. 01,Madiun,3602,73188,+62-830-775-5821,IMPORTIR,5847438947,5289724597,2025-05-20,AKTIF
C000585,8230524808806,22.072.239.5-947.372,PD Maheswara Laksita,Gg. Merdeka No. 65,Meulaboh,2900,56284,+62 (64) 395-6784,IMPORTIR,2455404210,0149961177,2024-01-20,AKTIF
C000586,3290162047876,88.687.859.9-648.628,PD Wahyuni,Jl. Setiabudhi No. 6,Ambon,9287,53134,(0890) 751 9919,KEDUA-DUANYA,0579866269,2339530025,2024-07-06,AKTIF
C000587,2031954196664,50.573.036.2-792.463,CV Widodo,Jalan Jamika No. 3,Palu,3431,41678,(0551) 294-4149,KEDUA-DUANYA,2563773125,2458701311,2025-02-05,AKTIF
C000588,0374767753726,03.214.505.7-661.945,Simbolon Wacana Tbk,Jl. Asia Afrika No. 258,Makassar,9497,30569,+62-164-982-8385,KEDUA-DUANYA,3583624921,5156944387,2024-11-05,AKTIF
C000589,8707155348201,28.400.838.5-076.597,PD Kuswandari,Gang Ciwastra No. 39,Kota Administrasi Jakarta Timur,6784,82341,(0765) 659 0705,IMPORTIR,3593589105,4825627396,2024-02-18,AKTIF
C000590,9545089177680,89.812.657.4-223.196,CV Widiastuti Tbk,Jalan S. Parman No. 2,Tebingtinggi,5618,92312,+62 (0343) 687 7156,IMPORTIR,6120992868,7842775153,2025-02-20,AKTIF
C000591,6300402369362,68.943.012.0-471.372,PT Saefullah Nababan (Persero) Tbk,Jl. Dipatiukur No. 668,Bontang,9185,33567,+62-94-907-6341,KEDUA-DUANYA,9750669912,8568594416,2024-03-04,AKTIF
C000592,1175957498855,82.984.933.0-674.584,Perum Aryani,Jalan Pasteur No. 45,Mataram,9273,35020,(0710) 011 5477,IMPORTIR,1568540262,1806036323,2025-04-07,AKTIF
C000593,6094412833372,18.856.669.5-413.297,PT Wijayanti,Gg. Waringin No. 91,Yogyakarta,2186,24755,+62 (0943) 148-7225,IMPORTIR,2916561307,3987148454,2024-03-19,AKTIF
C000594,5066626705514,377693663439252,PT Kuswoyo (Persero) Tbk,Gang Siliwangi No. 9,Pekalongan,6459,34396,+62 (641) 354 7416,EKSPORTIR,4577741465,1831633253,2024-07-28,AKTIF
C000595,9611110286712,00.720.245.5-910.245,PT Mustofa,Jl. Kebonjati No. 7,Sungai Penuh,2737,18954,+62 (739) 523-2855,EKSPORTIR,3057578660,7025076660,2024-03-07,AKTIF
C000596,0910903267149,49.819.421.7-942.817,CV Nasyidah Mangunsong (Persero) Tbk,Gg. M.H Thamrin No. 4,Tangerang,4766,57161,+62 (794) 758-1660,IMPORTIR,8526106896,5532647414,2023-10-08,AKTIF
C000597,4065277584466,345337220109121,PD Novitasari Mardhiyah (Persero) Tbk,Jalan PHH. Mustofa No. 903,Sorong,8455,78812,+62 (036) 233-4704,EKSPORTIR,3968483596,0001820871,2023-06-24,AKTIF
C000598,2214559376618,94.370.526.3-510.046,Perum Winarno Purwanti Tbk,Jalan K.H. Wahid Hasyim No. 293,Bima,4156,87884,+62 (0697) 147 9734,IMPORTIR,9392719189,9381987921,2023-09-14,AKTIF
C000599,7765725659202,46.175.202.3-897.432,CV Sihombing Tbk,Jalan Cihampelas No. 3,Tasikmalaya,7946,02424,+62 (950) 837 4560,IMPORTIR,7576018086,7522624915,2023-09-13,AKTIF
C000600,0055955017833,25.848.689.9-936.079,Pranowo,Gg. Medokan Ayu No. 5,Bandar Lampung,5854,18426,+62-961-017-5900,KEDUA-DUANYA,1665177313,1974931352,2025-01-18,AKTIF
C000601,8704506917679,93.593.744.0-394.640,UD Hakim (Persero) Tbk,Gg. Jend. Sudirman No. 08,Palembang,9795,64983,+62-067-949-0786,EKSPORTIR,2559376511,8256651639,2024-12-05,AKTIF
C000602,3037360601488,608490793884136,Simbolon Santoso (Persero) Tbk,Gg. Moch. Ramdan No. 6,Pontianak,6483,27172,+62 (516) 215 9389,EKSPORTIR,4836281341,3503346074,2024-05-04,AKTIF
C000603,2830615370124,24.462.632.5-144.881,CV Nugroho Nainggolan Tbk,Jalan Rajawali Timur No. 269,Padang,2348,12163,+62-0536-735-5896,KEDUA-DUANYA,7574465448,2187398212,2023-07-15,AKTIF
C000604,2103142175188,78.179.415.1-526.384,PD Januar Novitasari (Persero) Tbk,Gg. Sukajadi No. 100,Banjarmasin,1398,31429,(0228) 834 1335,EKSPORTIR,7405031513,4650865699,2025-03-08,AKTIF
C000605,9112252883750,56.618.632.3-979.137,PT Kurniawan,Jl. HOS. Cokroaminoto No. 97,Tomohon,8601,45723,+62-901-430-9742,EKSPORTIR,4477134125,3834106572,2024-06-26,AKTIF
C000606,6553007309505,56.057.121.9-881.927,Perum Santoso,Jl. Dr. Djunjunan No. 4,Singkawang,9199,86203,+62-0663-579-6714,EKSPORTIR,6656206703,9336777441,2024-07-18,AKTIF
C000607,8851905348640,10.424.624.5-618.517,Aryani,Gg. Suryakencana No. 36,Dumai,6152,72131,+62-07-356-5826,KEDUA-DUANYA,4397118200,3409358271,2025-03-11,AKTIF
C000608,4600452128991,51.145.512.9-391.304,UD Hutagalung Tbk,Jalan Cihampelas No. 2,Pekanbaru,6203,68592,+62 (52) 637-9412,IMPORTIR,0310666465,1847887978,2025-04-28,AKTIF
C000609,8818984841604,61.540.211.9-017.075,CV Widiastuti Sihombing Tbk,Gg. Yos Sudarso No. 5,Pagaralam,7751,10225,+62 (012) 232-1425,KEDUA-DUANYA,7957971149,1794619069,2025-04-13,AKTIF
C000610,8142983152291,07.322.836.0-849.378,PD Hassanah Kuswandari,Gg. Pelajar Pejuang No. 152,Metro,4997,65576,+62 (019) 789 2594,KEDUA-DUANYA,9510832786,6868998420,2024-04-11,AKTIF
C000611,0639638452696,94.439.164.9-701.693,PD Suartini Usada Tbk,Gg. Veteran No. 7,Palopo,5244,88361,+62 (0465) 325 5441,EKSPORTIR,0305241142,0765133529,2023-09-02,AKTIF
C000612,2929132033016,23.419.031.0-615.372,Perum Permata Prasetya (Persero) Tbk,Jalan Laswi No. 587,Yogyakarta,3508,10552,0851367380,IMPORTIR,9610849297,0453868761,2024-11-24,AKTIF
C000613,1556684732365,33.774.604.0-672.007,PD Megantara Tbk,Jl. Cikutra Barat No. 2,Bontang,9689,26065,+62-038-819-3768,EKSPORTIR,6213545614,3153834899,2024-01-29,AKTIF
C000614,4361424426078,19.754.373.4-764.273,PT Wijayanti,Jalan Astana Anyar No. 521,Prabumulih,8278,10962,+62 (0714) 622 0148,IMPORTIR,2008590400,2417036423,2023-12-16,AKTIF
C000615,2037638821458,41.484.601.9-134.438,PD Mandala Nuraini,Gang Sadang Serang No. 04,Kota Administrasi Jakarta Barat,9782,20092,+62 (401) 127 2836,IMPORTIR,4241471897,6217794292,2023-06-18,AKTIF
C000616,2780205869507,32.146.449.3-699.951,Widodo Anggraini,Gang Moch. Ramdan No. 24,Ambon,7324,86236,087 647 7090,EKSPORTIR,4821517507,9631324049,2024-05-02,AKTIF
C000617,7933505573857,36.801.192.3-603.768,CV Wijaya,Gg. Ronggowarsito No. 66,Palangkaraya,2289,05634,+62 (083) 762-9507,KEDUA-DUANYA,5196627145,7065868623,2024-05-02,AKTIF
C000618,1872333510409,61.497.315.3-911.498,PT Hutagalung,Jalan Moch. Toha No. 28,Tanjungbalai,5051,13904,+62 (062) 172 0488,EKSPORTIR,1712199939,1767070022,2025-03-27,AKTIF
C000619,0748207365118,93.940.655.7-820.190,Perum Pangestu Uyainah,Gg. Ciwastra No. 9,Sabang,5609,97005,+62-041-869-3032,IMPORTIR,4452784300,3987806465,2024-04-05,AKTIF
C000620,3223023332470,73.920.135.4-621.276,UD Anggriawan,Gang S. Parman No. 565,Sungai Penuh,1224,15681,+62 (649) 674 1991,KEDUA-DUANYA,8684987493,2039226868,2024-04-16,AKTIF
C000621,2508261123126,16.324.888.9-957.298,PT Rahmawati Wibowo,Gg. Jamika No. 711,Madiun,4632,32288,+62-0906-490-9703,EKSPORTIR,5785457653,0924643081,2024-01-27,AKTIF
C000622,7629745493036,46.871.912.0-381.876,PD Mustofa Tbk,Gang Cihampelas No. 6,Makassar,3315,39912,+62 (097) 018-1589,EKSPORTIR,5041226643,5094557314,2023-08-26,AKTIF
C000623,0828323089813,88.158.814.4-582.206,PT Budiman Megantara Tbk,Jalan Erlangga No. 24,Mojokerto,9136,14955,0829670742,EKSPORTIR,2247760382,8071002458,2023-09-09,AKTIF
C000624,3231829716815,72.450.000.0-015.291,PT Nugroho,Gang Pasir Koja No. 21,Kota Administrasi Jakarta Barat,2453,05466,+62 (093) 625 2602,EKSPORTIR,4179399697,9339338338,2023-10-23,AKTIF
C000625,3717850902556,18.444.218.2-998.747,PD Utama Mulyani,Jalan Tubagus Ismail No. 7,Pagaralam,9656,09038,+62-88-754-8029,KEDUA-DUANYA,6898258173,8681652235,2023-12-07,AKTIF
C000626,1224890567086,70.090.043.6-551.584,Jailani,Jalan Ahmad Yani No. 13,Yogyakarta,9784,71577,+62 (838) 439-1065,KEDUA-DUANYA,9378735219,9806849603,2024-05-23,AKTIF
C000627,2669136248355,05.429.608.0-706.336,PT Hutasoit Najmudin (Persero) Tbk,Jalan Surapati No. 15,Madiun,8637,97371,+62 (074) 546 9351,KEDUA-DUANYA,5086722662,8107677786,2023-06-30,AKTIF
C000628,9509822104016,48.188.044.2-877.383,PD Firgantoro (Persero) Tbk,Jl. Raya Setiabudhi No. 0,Ternate,7294,05673,+62 (040) 128 3319,KEDUA-DUANYA,7181905974,6899330537,2024-02-21,AKTIF
C000629,3816432126942,89.464.203.6-258.631,CV Damanik,Gang KH Amin Jasuta No. 121,Pekanbaru,6172,61476,(0990) 359-7177,EKSPORTIR,2610332487,7365188491,2023-08-12,AKTIF
C000630,4170646255402,63.558.243.0-176.464,UD Nashiruddin Habibi,Gang Rajawali Barat No. 356,Tanjungpinang,5861,78265,+62-30-568-7094,IMPORTIR,3294063572,4763985726,2023-08-06,AKTIF
C000631,8988031538882,452790504043333,PT Purwanti Riyanti (Persero) Tbk,Gg. Otto Iskandardinata No. 5,Kota Administrasi Jakarta Pusat,6917,27275,(005) 164 8389,EKSPORTIR,2843858009,9986692450,2024-02-14,AKTIF
C000632,3849516321119,78.718.093.3-913.732,PD Saptono,Jalan KH Amin Jasuta No. 91,Kendari,7735,33682,(0684) 187 6776,IMPORTIR,4873597543,4536499610,2025-04-06,AKTIF
C000633,5306011987561,78.688.002.3-009.156,CV Tampubolon Pranowo (Persero) Tbk,Gang Asia Afrika No. 48,Balikpapan,2935,77665,(043) 459 7317,KEDUA-DUANYA,7722226461,5330027027,2025-01-20,AKTIF
C000634,8298036577449,16.093.659.5-201.491,Perum Aryani Tbk,Gg. W.R. Supratman No. 28,Banjar,3118,86646,+62-0324-967-5745,EKSPORTIR,6976938051,4538690168,2023-09-08,AKTIF
C000635,8941843368750,92.632.239.9-821.374,Perum Januar (Persero) Tbk,Jalan Kendalsari No. 17,Langsa,6591,78904,0848094731,IMPORTIR,7500069915,5859392244,2024-08-03,AKTIF
C000636,5611404288605,05.376.660.8-112.600,CV Prasetyo Hasanah Tbk,Gg. Gedebage Selatan No. 76,Malang,4261,05384,(005) 427 0799,IMPORTIR,2214894413,9995176993,2025-05-02,AKTIF
C000637,0835669106271,53.123.455.0-688.269,UD Samosir Tbk,Gg. BKR No. 025,Sawahlunto,2882,52963,+62 (0761) 110-7976,EKSPORTIR,6959070569,5106361128,2024-02-03,AKTIF
C000638,7768293844013,48.087.354.3-788.260,CV Susanti Yuniar Tbk,Jalan KH Amin Jasuta No. 26,Mataram,4572,82631,+62 (0565) 728-9722,KEDUA-DUANYA,1173069938,2145287899,2024-04-05,AKTIF
C000639,3591015709085,99.144.920.7-492.699,Perum Lazuardi Usamah,Jalan Raya Ujungberung No. 110,Kupang,7993,09209,085 403 9098,KEDUA-DUANYA,9302840521,8505608319,2023-12-27,AKTIF
C000640,9964899718428,596932591408499,Perum Wibowo,Gg. KH Amin Jasuta No. 5,Pontianak,4285,33438,+62 (606) 699-2613,KEDUA-DUANYA,8589654981,8440938654,2024-07-17,AKTIF
C000641,2312342669806,90.872.617.6-072.348,PD Rajata Wahyuni,Jalan Ir. H. Djuanda No. 0,Padang Sidempuan,4837,17911,0870977779,EKSPORTIR,0548748705,6623005609,2024-03-26,AKTIF
C000642,8935953828040,56.129.965.0-826.958,UD Saptono Najmudin,Gg. Siliwangi No. 617,Banjar,3502,61713,+62-996-263-7792,IMPORTIR,5012350665,6605059085,2025-04-23,AKTIF
