NIB,field,source
2967175655125,TGL_TERBIT_NIB,CEISA
2967175655125,TGL_SYNC_OSS,CEISA
2967175655125,STATUS_NIB,OSS
8087603859770,NIB,OSS
8087603859770,NPWP,OSS
8087603859770,NAMA,OSS
8087603859770,NAMA_SINGKATAN,OSS
8087603859770,JENIS_PERSEROAN,OSS
8087603859770,STATUS_BADAN_HUKUM,OSS
8087603859770,STATUS_PERSEROAN,OSS
8087603859770,ALAMAT,OSS
8087603859770,KELURAHAN,N/A
8087603859770,DAERAH_ID,OSS
8087603859770,KODE_POS,N/A
8087603859770,FLAG_IMPOR,OSS
8087603859770,FLAG_EKSPOR,OSS
8087603859770,JENIS_API,N/A
8087603859770,KODE_KANTOR,CEISA
8087603859770,NOMOR_TELPON,CEISA
8087603859770,KATEGORI,CEISA
8087603859770,NIPER,CEISA
8087603859770,NOMOR_API,CEISA
8087603859770,ID_PERUSAHAAN,CEISA
8087603859770,TGL_PERUBAHAN_NIB,OSS
8087603859770,TGL_TERBIT_NIB,CEISA
8087603859770,TGL_SYNC_OSS,CEISA
8087603859770,STATUS_NIB,OSS
1317127484677,NIB,OSS
1317127484677,NPWP,OSS
1317127484677,NAMA,OSS
1317127484677,NAMA_SINGKATAN,OSS
1317127484677,JENIS_PERSEROAN,OSS
1317127484677,STATUS_BADAN_HUKUM,OSS
1317127484677,STATUS_PERSEROAN,OSS
1317127484677,ALAMAT,OSS
1317127484677,KELURAHAN,N/A
1317127484677,DAERAH_ID,OSS
1317127484677,KODE_POS,N/A
1317127484677,FLAG_IMPOR,OSS
1317127484677,FLAG_EKSPOR,OSS
1317127484677,JENIS_API,OSS
1317127484677,KODE_KANTOR,CEISA
1317127484677,NOMOR_TELPON,CEISA
1317127484677,KATEGORI,CEISA
1317127484677,NIPER,CEISA
1317127484677,NOMOR_API,CEISA
1317127484677,ID_PERUSAHAAN,CEISA
1317127484677,TGL_PERUBAHAN_NIB,OSS
1317127484677,TGL_TERBIT_NIB,CEISA
1317127484677,TGL_SYNC_OSS,CEISA
1317127484677,STATUS_NIB,OSS
9972787558867,NIB,OSS
9972787558867,NPWP,OSS
9972787558867,NAMA,OSS
9972787558867,NAMA_SINGKATAN,N/A
9972787558867,JENIS_PERSEROAN,OSS
9972787558867,STATUS_BADAN_HUKUM,OSS
9972787558867,STATUS_PERSEROAN,OSS
9972787558867,ALAMAT,OSS
9972787558867,KELURAHAN,OSS
9972787558867,DAERAH_ID,OSS
9972787558867,KODE_POS,N/A
9972787558867,FLAG_IMPOR,OSS
9972787558867,FLAG_EKSPOR,OSS
9972787558867,JENIS_API,N/A
9972787558867,KODE_KANTOR,CEISA
9972787558867,NOMOR_TELPON,CEISA
9972787558867,KATEGORI,CEISA
9972787558867,NIPER,N/A
9972787558867,NOMOR_API,CEISA
9972787558867,ID_PERUSAHAAN,CEISA
9972787558867,TGL_PERUBAHAN_NIB,OSS
9972787558867,TGL_TERBIT_NIB,CEISA
9972787558867,TGL_SYNC_OSS,CEISA
9972787558867,STATUS_NIB,OSS
2702895171870,NIB,OSS
2702895171870,NPWP,OSS
2702895171870,NAMA,OSS
2702895171870,NAMA_SINGKATAN,OSS
2702895171870,JENIS_PERSEROAN,OSS
2702895171870,STATUS_BADAN_HUKUM,OSS
2702895171870,STATUS_PERSEROAN,OSS
2702895171870,ALAMAT,OSS
2702895171870,KELURAHAN,N/A
2702895171870,DAERAH_ID,OSS
2702895171870,KODE_POS,N/A
2702895171870,FLAG_IMPOR,OSS
2702895171870,FLAG_EKSPOR,OSS
2702895171870,JENIS_API,N/A
2702895171870,KODE_KANTOR,CEISA
2702895171870,NOMOR_TELPON,CEISA
2702895171870,KATEGORI,CEISA
2702895171870,NIPER,CEISA
2702895171870,NOMOR_API,N/A
2702895171870,ID_PERUSAHAAN,CEISA
2702895171870,TGL_PERUBAHAN_NIB,OSS
2702895171870,TGL_TERBIT_NIB,CEISA
2702895171870,TGL_SYNC_OSS,CEISA
2702895171870,STATUS_NIB,OSS
3869222196937,NIB,OSS
3869222196937,NPWP,OSS
3869222196937,NAMA,OSS
3869222196937,NAMA_SINGKATAN,OSS
3869222196937,JENIS_PERSEROAN,OSS
3869222196937,STATUS_BADAN_HUKUM,OSS
3869222196937,STATUS_PERSEROAN,OSS
3869222196937,ALAMAT,OSS
3869222196937,KELURAHAN,N/A
3869222196937,DAERAH_ID,OSS
3869222196937,KODE_POS,N/A
3869222196937,FLAG_IMPOR,OSS
3869222196937,FLAG_EKSPOR,OSS
3869222196937,JENIS_API,N/A
3869222196937,KODE_KANTOR,CEISA
3869222196937,NOMOR_TELPON,CEISA
3869222196937,KATEGORI,CEISA
3869222196937,NIPER,CEISA
3869222196937,NOMOR_API,CEISA
3869222196937,ID_PERUSAHAAN,CEISA
3869222196937,TGL_PERUBAHAN_NIB,OSS
3869222196937,TGL_TERBIT_NIB,CEISA
3869222196937,TGL_SYNC_OSS,CEISA
3869222196937,STATUS_NIB,OSS
9464743671369,NIB,OSS
9464743671369,NPWP,OSS
9464743671369,NAMA,OSS
9464743671369,NAMA_SINGKATAN,OSS
9464743671369,JENIS_PERSEROAN,OSS
9464743671369,STATUS_BADAN_HUKUM,OSS
9464743671369,STATUS_PERSEROAN,OSS
9464743671369,ALAMAT,OSS
9464743671369,KELURAHAN,OSS
9464743671369,DAERAH_ID,OSS
9464743671369,KODE_POS,N/A
9464743671369,FLAG_IMPOR,OSS
9464743671369,FLAG_EKSPOR,OSS
9464743671369,JENIS_API,N/A
9464743671369,KODE_KANTOR,CEISA
9464743671369,NOMOR_TELPON,CEISA
9464743671369,KATEGORI,CEISA
9464743671369,NIPER,CEISA
9464743671369,NOMOR_API,CEISA
9464743671369,ID_PERUSAHAAN,CEISA
9464743671369,TGL_PERUBAHAN_NIB,OSS
9464743671369,TGL_TERBIT_NIB,CEISA
9464743671369,TGL_SYNC_OSS,CEISA
9464743671369,STATUS_NIB,OSS
3953394210470,NIB,OSS
3953394210470,NPWP,OSS
3953394210470,NAMA,OSS
3953394210470,NAMA_SINGKATAN,OSS
3953394210470,JENIS_PERSEROAN,OSS
3953394210470,STATUS_BADAN_HUKUM,OSS
3953394210470,STATUS_PERSEROAN,OSS
3953394210470,ALAMAT,OSS
3953394210470,KELURAHAN,OSS
3953394210470,DAERAH_ID,OSS
3953394210470,KODE_POS,N/A
3953394210470,FLAG_IMPOR,OSS
3953394210470,FLAG_EKSPOR,OSS
3953394210470,JENIS_API,N/A
3953394210470,KODE_KANTOR,CEISA
3953394210470,NOMOR_TELPON,CEISA
3953394210470,KATEGORI,CEISA
3953394210470,NIPER,CEISA
3953394210470,NOMOR_API,N/A
3953394210470,ID_PERUSAHAAN,CEISA
3953394210470,TGL_PERUBAHAN_NIB,OSS
3953394210470,TGL_TERBIT_NIB,CEISA
3953394210470,TGL_SYNC_OSS,CEISA
3953394210470,STATUS_NIB,OSS
2474517123685,NIB,OSS
2474517123685,NPWP,OSS
2474517123685,NAMA,OSS
2474517123685,NAMA_SINGKATAN,OSS
2474517123685,JENIS_PERSEROAN,OSS
2474517123685,STATUS_BADAN_HUKUM,OSS
2474517123685,STATUS_PERSEROAN,OSS
2474517123685,ALAMAT,OSS
2474517123685,KELURAHAN,OSS
2474517123685,DAERAH_ID,OSS
2474517123685,KODE_POS,N/A
2474517123685,FLAG_IMPOR,OSS
2474517123685,FLAG_EKSPOR,OSS
2474517123685,JENIS_API,N/A
2474517123685,KODE_KANTOR,CEISA
2474517123685,NOMOR_TELPON,CEISA
2474517123685,KATEGORI,CEISA
2474517123685,NIPER,CEISA
2474517123685,NOMOR_API,N/A
2474517123685,ID_PERUSAHAAN,CEISA
2474517123685,TGL_PERUBAHAN_NIB,OSS
2474517123685,TGL_TERBIT_NIB,CEISA
2474517123685,TGL_SYNC_OSS,CEISA
2474517123685,STATUS_NIB,OSS
0985931746120,NIB,OSS
0985931746120,NPWP,OSS
0985931746120,NAMA,OSS
0985931746120,NAMA_SINGKATAN,OSS
0985931746120,JENIS_PERSEROAN,OSS
0985931746120,STATUS_BADAN_HUKUM,OSS
0985931746120,STATUS_PERSEROAN,OSS
0985931746120,ALAMAT,OSS
0985931746120,KELURAHAN,OSS
0985931746120,DAERAH_ID,OSS
0985931746120,KODE_POS,OSS
0985931746120,FLAG_IMPOR,OSS
0985931746120,FLAG_EKSPOR,OSS
0985931746120,JENIS_API,OSS
0985931746120,KODE_KANTOR,CEISA
0985931746120,NOMOR_TELPON,CEISA
0985931746120,KATEGORI,CEISA
0985931746120,NIPER,CEISA
0985931746120,NOMOR_API,N/A
0985931746120,ID_PERUSAHAAN,CEISA
0985931746120,TGL_PERUBAHAN_NIB,OSS
0985931746120,TGL_TERBIT_NIB,CEISA
0985931746120,TGL_SYNC_OSS,CEISA
0985931746120,STATUS_NIB,OSS
2931839335290,NIB,OSS
2931839335290,NPWP,OSS
2931839335290,NAMA,OSS
2931839335290,NAMA_SINGKATAN,OSS
2931839335290,JENIS_PERSEROAN,OSS
2931839335290,STATUS_BADAN_HUKUM,OSS
2931839335290,STATUS_PERSEROAN,OSS
2931839335290,ALAMAT,OSS
2931839335290,KELURAHAN,OSS
2931839335290,DAERAH_ID,OSS
2931839335290,KODE_POS,N/A
2931839335290,FLAG_IMPOR,OSS
2931839335290,FLAG_EKSPOR,OSS
2931839335290,JENIS_API,OSS
2931839335290,KODE_KANTOR,CEISA
2931839335290,NOMOR_TELPON,CEISA
2931839335290,KATEGORI,CEISA
2931839335290,NIPER,N/A
2931839335290,NOMOR_API,CEISA
2931839335290,ID_PERUSAHAAN,CEISA
2931839335290,TGL_PERUBAHAN_NIB,OSS
2931839335290,TGL_TERBIT_NIB,CEISA
2931839335290,TGL_SYNC_OSS,CEISA
2931839335290,STATUS_NIB,OSS
0268117758917,NIB,OSS
0268117758917,NPWP,OSS
0268117758917,NAMA,OSS
0268117758917,NAMA_SINGKATAN,OSS
0268117758917,JENIS_PERSEROAN,OSS
0268117758917,STATUS_BADAN_HUKUM,OSS
0268117758917,STATUS_PERSEROAN,OSS
0268117758917,ALAMAT,OSS
0268117758917,KELURAHAN,OSS
0268117758917,DAERAH_ID,OSS
0268117758917,KODE_POS,N/A
0268117758917,FLAG_IMPOR,OSS
0268117758917,FLAG_EKSPOR,OSS
0268117758917,JENIS_API,N/A
0268117758917,KODE_KANTOR,CEISA
0268117758917,NOMOR_TELPON,CEISA
0268117758917,KATEGORI,CEISA
0268117758917,NIPER,CEISA
0268117758917,NOMOR_API,CEISA
0268117758917,ID_PERUSAHAAN,CEISA
0268117758917,TGL_PERUBAHAN_NIB,OSS
0268117758917,TGL_TERBIT_NIB,CEISA
0268117758917,TGL_SYNC_OSS,CEISA
0268117758917,STATUS_NIB,OSS
1836736576615,NIB,OSS
1836736576615,NPWP,OSS
1836736576615,NAMA,OSS
1836736576615,NAMA_SINGKATAN,OSS
1836736576615,JENIS_PERSEROAN,OSS
1836736576615,STATUS_BADAN_HUKUM,OSS
1836736576615,STATUS_PERSEROAN,OSS
1836736576615,ALAMAT,OSS
1836736576615,KELURAHAN,OSS
1836736576615,DAERAH_ID,OSS
1836736576615,KODE_POS,N/A
1836736576615,FLAG_IMPOR,OSS
1836736576615,FLAG_EKSPOR,OSS
1836736576615,JENIS_API,N/A
1836736576615,KODE_KANTOR,CEISA
1836736576615,NOMOR_TELPON,CEISA
1836736576615,KATEGORI,CEISA
1836736576615,NIPER,CEISA
1836736576615,NOMOR_API,N/A
1836736576615,ID_PERUSAHAAN,CEISA
1836736576615,TGL_PERUBAHAN_NIB,OSS
1836736576615,TGL_TERBIT_NIB,CEISA
1836736576615,TGL_SYNC_OSS,CEISA
1836736576615,STATUS_NIB,OSS
2809885165604,NIB,OSS
2809885165604,NPWP,OSS
2809885165604,NAMA,OSS
2809885165604,NAMA_SINGKATAN,OSS
2809885165604,JENIS_PERSEROAN,OSS
2809885165604,STATUS_BADAN_HUKUM,OSS
2809885165604,STATUS_PERSEROAN,OSS
2809885165604,ALAMAT,OSS
2809885165604,KELURAHAN,OSS
2809885165604,DAERAH_ID,OSS
2809885165604,KODE_POS,N/A
2809885165604,FLAG_IMPOR,OSS
2809885165604,FLAG_EKSPOR,OSS
2809885165604,JENIS_API,OSS
2809885165604,KODE_KANTOR,CEISA
2809885165604,NOMOR_TELPON,CEISA
2809885165604,KATEGORI,CEISA
2809885165604,NIPER,N/A
2809885165604,NOMOR_API,CEISA
2809885165604,ID_PERUSAHAAN,CEISA
2809885165604,TGL_PERUBAHAN_NIB,OSS
2809885165604,TGL_TERBIT_NIB,CEISA
2809885165604,TGL_SYNC_OSS,CEISA
2809885165604,STATUS_NIB,OSS
6899809402445,NIB,OSS
6899809402445,NPWP,OSS
6899809402445,NAMA,OSS
6899809402445,NAMA_SINGKATAN,OSS
6899809402445,JENIS_PERSEROAN,OSS
6899809402445,STATUS_BADAN_HUKUM,OSS
6899809402445,STATUS_PERSEROAN,OSS
6899809402445,ALAMAT,OSS
6899809402445,KELURAHAN,OSS
6899809402445,DAERAH_ID,OSS
6899809402445,KODE_POS,N/A
6899809402445,FLAG_IMPOR,OSS
6899809402445,FLAG_EKSPOR,OSS
6899809402445,JENIS_API,OSS
6899809402445,KODE_KANTOR,CEISA
6899809402445,NOMOR_TELPON,CEISA
6899809402445,KATEGORI,CEISA
6899809402445,NIPER,N/A
6899809402445,NOMOR_API,CEISA
6899809402445,ID_PERUSAHAAN,CEISA
6899809402445,TGL_PERUBAHAN_NIB,OSS
6899809402445,TGL_TERBIT_NIB,CEISA
6899809402445,TGL_SYNC_OSS,CEISA
6899809402445,STATUS_NIB,OSS
5459910229014,NIB,OSS
5459910229014,NPWP,OSS
5459910229014,NAMA,OSS
5459910229014,NAMA_SINGKATAN,OSS
5459910229014,JENIS_PERSEROAN,OSS
5459910229014,STATUS_BADAN_HUKUM,OSS
5459910229014,STATUS_PERSEROAN,OSS
5459910229014,ALAMAT,OSS
5459910229014,KELURAHAN,N/A
5459910229014,DAERAH_ID,OSS
5459910229014,KODE_POS,N/A
5459910229014,FLAG_IMPOR,OSS
5459910229014,FLAG_EKSPOR,OSS
5459910229014,JENIS_API,N/A
5459910229014,KODE_KANTOR,CEISA
5459910229014,NOMOR_TELPON,CEISA
5459910229014,KATEGORI,CEISA
5459910229014,NIPER,CEISA
5459910229014,NOMOR_API,N/A
5459910229014,ID_PERUSAHAAN,CEISA
5459910229014,TGL_PERUBAHAN_NIB,OSS
5459910229014,TGL_TERBIT_NIB,CEISA
5459910229014,TGL_SYNC_OSS,CEISA
5459910229014,STATUS_NIB,OSS
5160607159696,NIB,OSS
5160607159696,NPWP,OSS
5160607159696,NAMA,OSS
5160607159696,NAMA_SINGKATAN,OSS
5160607159696,JENIS_PERSEROAN,OSS
5160607159696,STATUS_BADAN_HUKUM,OSS
5160607159696,STATUS_PERSEROAN,OSS
5160607159696,ALAMAT,OSS
5160607159696,KELURAHAN,N/A
5160607159696,DAERAH_ID,OSS
5160607159696,KODE_POS,N/A
5160607159696,FLAG_IMPOR,OSS
5160607159696,FLAG_EKSPOR,OSS
5160607159696,JENIS_API,N/A
5160607159696,KODE_KANTOR,CEISA
5160607159696,NOMOR_TELPON,CEISA
5160607159696,KATEGORI,CEISA
5160607159696,NIPER,CEISA
5160607159696,NOMOR_API,CEISA
5160607159696,ID_PERUSAHAAN,CEISA
5160607159696,TGL_PERUBAHAN_NIB,OSS
5160607159696,TGL_TERBIT_NIB,CEISA
5160607159696,TGL_SYNC_OSS,CEISA
5160607159696,STATUS_NIB,OSS
9681645352181,NIB,OSS
9681645352181,NPWP,OSS
9681645352181,NAMA,OSS
9681645352181,NAMA_SINGKATAN,OSS
9681645352181,JENIS_PERSEROAN,OSS
9681645352181,STATUS_BADAN_HUKUM,OSS
9681645352181,STATUS_PERSEROAN,OSS
9681645352181,ALAMAT,OSS
9681645352181,KELURAHAN,OSS
9681645352181,DAERAH_ID,OSS
9681645352181,KODE_POS,N/A
9681645352181,FLAG_IMPOR,OSS
9681645352181,FLAG_EKSPOR,OSS
9681645352181,JENIS_API,OSS
9681645352181,KODE_KANTOR,CEISA
9681645352181,NOMOR_TELPON,CEISA
9681645352181,KATEGORI,CEISA
9681645352181,NIPER,CEISA
9681645352181,NOMOR_API,N/A
9681645352181,ID_PERUSAHAAN,CEISA
9681645352181,TGL_PERUBAHAN_NIB,OSS
9681645352181,TGL_TERBIT_NIB,CEISA
9681645352181,TGL_SYNC_OSS,CEISA
9681645352181,STATUS_NIB,OSS
1277997995527,NIB,OSS
1277997995527,NPWP,OSS
1277997995527,NAMA,OSS
1277997995527,NAMA_SINGKATAN,OSS
1277997995527,JENIS_PERSEROAN,OSS
1277997995527,STATUS_BADAN_HUKUM,OSS
1277997995527,STATUS_PERSEROAN,OSS
1277997995527,ALAMAT,OSS
1277997995527,KELURAHAN,OSS
1277997995527,DAERAH_ID,OSS
1277997995527,KODE_POS,N/A
1277997995527,FLAG_IMPOR,OSS
1277997995527,FLAG_EKSPOR,OSS
1277997995527,JENIS_API,OSS
1277997995527,KODE_KANTOR,CEISA
1277997995527,NOMOR_TELPON,CEISA
1277997995527,KATEGORI,CEISA
1277997995527,NIPER,N/A
1277997995527,NOMOR_API,CEISA
1277997995527,ID_PERUSAHAAN,CEISA
1277997995527,TGL_PERUBAHAN_NIB,OSS
1277997995527,TGL_TERBIT_NIB,CEISA
1277997995527,TGL_SYNC_OSS,CEISA
1277997995527,STATUS_NIB,OSS
4119986798079,NIB,OSS
4119986798079,NPWP,OSS
4119986798079,NAMA,OSS
4119986798079,NAMA_SINGKATAN,OSS
4119986798079,JENIS_PERSEROAN,OSS
4119986798079,STATUS_BADAN_HUKUM,OSS
4119986798079,STATUS_PERSEROAN,OSS
4119986798079,ALAMAT,OSS
4119986798079,KELURAHAN,OSS
4119986798079,DAERAH_ID,OSS
4119986798079,KODE_POS,N/A
4119986798079,FLAG_IMPOR,OSS
4119986798079,FLAG_EKSPOR,OSS
4119986798079,JENIS_API,OSS
4119986798079,KODE_KANTOR,CEISA
4119986798079,NOMOR_TELPON,CEISA
4119986798079,KATEGORI,CEISA
4119986798079,NIPER,CEISA
4119986798079,NOMOR_API,CEISA
4119986798079,ID_PERUSAHAAN,CEISA
4119986798079,TGL_PERUBAHAN_NIB,OSS
4119986798079,TGL_TERBIT_NIB,CEISA
4119986798079,TGL_SYNC_OSS,CEISA
4119986798079,STATUS_NIB,OSS
1518644925192,NIB,OSS
1518644925192,NPWP,OSS
1518644925192,NAMA,OSS
1518644925192,NAMA_SINGKATAN,OSS
1518644925192,JENIS_PERSEROAN,OSS
1518644925192,STATUS_BADAN_HUKUM,OSS
1518644925192,STATUS_PERSEROAN,OSS
1518644925192,ALAMAT,OSS
1518644925192,KELURAHAN,OSS
1518644925192,DAERAH_ID,OSS
1518644925192,KODE_POS,N/A
1518644925192,FLAG_IMPOR,OSS
1518644925192,FLAG_EKSPOR,OSS
1518644925192,JENIS_API,OSS
1518644925192,KODE_KANTOR,CEISA
1518644925192,NOMOR_TELPON,CEISA
1518644925192,KATEGORI,CEISA
1518644925192,NIPER,CEISA
1518644925192,NOMOR_API,N/A
1518644925192,ID_PERUSAHAAN,CEISA
1518644925192,TGL_PERUBAHAN_NIB,OSS
1518644925192,TGL_TERBIT_NIB,CEISA
1518644925192,TGL_SYNC_OSS,CEISA
1518644925192,STATUS_NIB,OSS
8168505423573,NIB,OSS
8168505423573,NPWP,OSS
8168505423573,NAMA,OSS
8168505423573,NAMA_SINGKATAN,OSS
8168505423573,JENIS_PERSEROAN,OSS
8168505423573,STATUS_BADAN_HUKUM,OSS
8168505423573,STATUS_PERSEROAN,OSS
8168505423573,ALAMAT,OSS
8168505423573,KELURAHAN,N/A
8168505423573,DAERAH_ID,OSS
8168505423573,KODE_POS,N/A
8168505423573,FLAG_IMPOR,OSS
8168505423573,FLAG_EKSPOR,OSS
8168505423573,JENIS_API,OSS
8168505423573,KODE_KANTOR,CEISA
8168505423573,NOMOR_TELPON,CEISA
8168505423573,KATEGORI,CEISA
8168505423573,NIPER,CEISA
8168505423573,NOMOR_API,CEISA
8168505423573,ID_PERUSAHAAN,CEISA
8168505423573,TGL_PERUBAHAN_NIB,OSS
8168505423573,TGL_TERBIT_NIB,CEISA
8168505423573,TGL_SYNC_OSS,CEISA
8168505423573,STATUS_NIB,OSS
9270653794738,NIB,OSS
9270653794738,NPWP,OSS
9270653794738,NAMA,OSS
9270653794738,NAMA_SINGKATAN,OSS
9270653794738,JENIS_PERSEROAN,OSS
9270653794738,STATUS_BADAN_HUKUM,OSS
9270653794738,STATUS_PERSEROAN,OSS
9270653794738,ALAMAT,OSS
9270653794738,KELURAHAN,N/A
9270653794738,DAERAH_ID,OSS
9270653794738,KODE_POS,N/A
9270653794738,FLAG_IMPOR,OSS
9270653794738,FLAG_EKSPOR,OSS
9270653794738,JENIS_API,N/A
9270653794738,KODE_KANTOR,CEISA
9270653794738,NOMOR_TELPON,CEISA
9270653794738,KATEGORI,CEISA
9270653794738,NIPER,N/A
9270653794738,NOMOR_API,CEISA
9270653794738,ID_PERUSAHAAN,CEISA
9270653794738,TGL_PERUBAHAN_NIB,OSS
9270653794738,TGL_TERBIT_NIB,CEISA
9270653794738,TGL_SYNC_OSS,CEISA
9270653794738,STATUS_NIB,OSS
2392407581814,NIB,OSS
2392407581814,NPWP,OSS
2392407581814,NAMA,OSS
2392407581814,NAMA_SINGKATAN,OSS
2392407581814,JENIS_PERSEROAN,OSS
2392407581814,STATUS_BADAN_HUKUM,OSS
2392407581814,STATUS_PERSEROAN,OSS
2392407581814,ALAMAT,OSS
2392407581814,KELURAHAN,OSS
2392407581814,DAERAH_ID,OSS
2392407581814,KODE_POS,N/A
2392407581814,FLAG_IMPOR,OSS
2392407581814,FLAG_EKSPOR,OSS
2392407581814,JENIS_API,OSS
2392407581814,KODE_KANTOR,CEISA
2392407581814,NOMOR_TELPON,CEISA
2392407581814,KATEGORI,CEISA
2392407581814,NIPER,CEISA
2392407581814,NOMOR_API,N/A
2392407581814,ID_PERUSAHAAN,CEISA
2392407581814,TGL_PERUBAHAN_NIB,OSS
2392407581814,TGL_TERBIT_NIB,CEISA
2392407581814,TGL_SYNC_OSS,CEISA
2392407581814,STATUS_NIB,OSS
5361530515220,NIB,OSS
5361530515220,NPWP,OSS
5361530515220,NAMA,OSS
5361530515220,NAMA_SINGKATAN,N/A
5361530515220,JENIS_PERSEROAN,OSS
5361530515220,STATUS_BADAN_HUKUM,OSS
5361530515220,STATUS_PERSEROAN,OSS
5361530515220,ALAMAT,OSS
5361530515220,KELURAHAN,OSS
5361530515220,DAERAH_ID,OSS
5361530515220,KODE_POS,N/A
5361530515220,FLAG_IMPOR,OSS
5361530515220,FLAG_EKSPOR,OSS
5361530515220,JENIS_API,N/A
5361530515220,KODE_KANTOR,CEISA
5361530515220,NOMOR_TELPON,CEISA
5361530515220,KATEGORI,CEISA
5361530515220,NIPER,N/A
5361530515220,NOMOR_API,CEISA
5361530515220,ID_PERUSAHAAN,CEISA
5361530515220,TGL_PERUBAHAN_NIB,OSS
5361530515220,TGL_TERBIT_NIB,CEISA
5361530515220,TGL_SYNC_OSS,CEISA
5361530515220,STATUS_NIB,OSS
7980893246095,NIB,OSS
7980893246095,NPWP,OSS
7980893246095,NAMA,OSS
7980893246095,NAMA_SINGKATAN,OSS
7980893246095,JENIS_PERSEROAN,OSS
7980893246095,STATUS_BADAN_HUKUM,OSS
7980893246095,STATUS_PERSEROAN,OSS
7980893246095,ALAMAT,OSS
7980893246095,KELURAHAN,OSS
7980893246095,DAERAH_ID,OSS
7980893246095,KODE_POS,N/A
7980893246095,FLAG_IMPOR,OSS
7980893246095,FLAG_EKSPOR,OSS
7980893246095,JENIS_API,N/A
7980893246095,KODE_KANTOR,CEISA
7980893246095,NOMOR_TELPON,CEISA
7980893246095,KATEGORI,CEISA
7980893246095,NIPER,CEISA
7980893246095,NOMOR_API,N/A
7980893246095,ID_PERUSAHAAN,CEISA
7980893246095,TGL_PERUBAHAN_NIB,OSS
7980893246095,TGL_TERBIT_NIB,CEISA
7980893246095,TGL_SYNC_OSS,CEISA
7980893246095,STATUS_NIB,OSS
4051531952058,NIB,OSS
4051531952058,NPWP,OSS
4051531952058,NAMA,OSS
4051531952058,NAMA_SINGKATAN,OSS
4051531952058,JENIS_PERSEROAN,OSS
4051531952058,STATUS_BADAN_HUKUM,OSS
4051531952058,STATUS_PERSEROAN,OSS
4051531952058,ALAMAT,OSS
4051531952058,KELURAHAN,OSS
4051531952058,DAERAH_ID,OSS
4051531952058,KODE_POS,N/A
4051531952058,FLAG_IMPOR,OSS
4051531952058,FLAG_EKSPOR,OSS
4051531952058,JENIS_API,N/A
4051531952058,KODE_KANTOR,CEISA
4051531952058,NOMOR_TELPON,CEISA
4051531952058,KATEGORI,CEISA
4051531952058,NIPER,CEISA
4051531952058,NOMOR_API,CEISA
4051531952058,ID_PERUSAHAAN,CEISA
4051531952058,TGL_PERUBAHAN_NIB,OSS
4051531952058,TGL_TERBIT_NIB,CEISA
4051531952058,TGL_SYNC_OSS,CEISA
4051531952058,STATUS_NIB,OSS
3054868740345,NIB,OSS
3054868740345,NPWP,OSS
3054868740345,NAMA,OSS
3054868740345,NAMA_SINGKATAN,OSS
3054868740345,JENIS_PERSEROAN,OSS
3054868740345,STATUS_BADAN_HUKUM,OSS
3054868740345,STATUS_PERSEROAN,OSS
3054868740345,ALAMAT,OSS
3054868740345,KELURAHAN,OSS
3054868740345,DAERAH_ID,OSS
3054868740345,KODE_POS,N/A
3054868740345,FLAG_IMPOR,OSS
3054868740345,FLAG_EKSPOR,OSS
3054868740345,JENIS_API,N/A
3054868740345,KODE_KANTOR,CEISA
3054868740345,NOMOR_TELPON,CEISA
3054868740345,KATEGORI,CEISA
3054868740345,NIPER,N/A
3054868740345,NOMOR_API,CEISA
3054868740345,ID_PERUSAHAAN,CEISA
3054868740345,TGL_PERUBAHAN_NIB,OSS
3054868740345,TGL_TERBIT_NIB,CEISA
3054868740345,TGL_SYNC_OSS,CEISA
3054868740345,STATUS_NIB,OSS
7584161692845,NIB,OSS
7584161692845,NPWP,OSS
7584161692845,NAMA,OSS
7584161692845,NAMA_SINGKATAN,OSS
7584161692845,JENIS_PERSEROAN,OSS
7584161692845,STATUS_BADAN_HUKUM,OSS
7584161692845,STATUS_PERSEROAN,OSS
7584161692845,ALAMAT,OSS
7584161692845,KELURAHAN,OSS
7584161692845,DAERAH_ID,OSS
7584161692845,KODE_POS,N/A
7584161692845,FLAG_IMPOR,OSS
7584161692845,FLAG_EKSPOR,OSS
7584161692845,JENIS_API,N/A
7584161692845,KODE_KANTOR,CEISA
7584161692845,NOMOR_TELPON,CEISA
7584161692845,KATEGORI,CEISA
7584161692845,NIPER,N/A
7584161692845,NOMOR_API,CEISA
7584161692845,ID_PERUSAHAAN,CEISA
7584161692845,TGL_PERUBAHAN_NIB,OSS
7584161692845,TGL_TERBIT_NIB,CEISA
7584161692845,TGL_SYNC_OSS,CEISA
7584161692845,STATUS_NIB,OSS
9640165820297,NIB,OSS
9640165820297,NPWP,OSS
9640165820297,NAMA,OSS
9640165820297,NAMA_SINGKATAN,OSS
9640165820297,JENIS_PERSEROAN,OSS
9640165820297,STATUS_BADAN_HUKUM,OSS
9640165820297,STATUS_PERSEROAN,OSS
9640165820297,ALAMAT,OSS
9640165820297,KELURAHAN,OSS
9640165820297,DAERAH_ID,OSS
9640165820297,KODE_POS,N/A
9640165820297,FLAG_IMPOR,OSS
9640165820297,FLAG_EKSPOR,OSS
9640165820297,JENIS_API,N/A
9640165820297,KODE_KANTOR,CEISA
9640165820297,NOMOR_TELPON,CEISA
9640165820297,KATEGORI,CEISA
9640165820297,NIPER,N/A
