NIB,field,oss_value,ceisa_value,winner
6063399129710,NPWP_VALUE,18.784.891.4-560.888,55948248528,OSS
6063399129710,NAMA,PD LAILASARI KUSUMO (PERSERO) TBK,PD LAILASARI KUSUMO (PERSERO) TBK (CABANG),OSS
0903802146296,NPWP_VALUE,09.228.397.7-685.095,82249210,OSS
0903802146296,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6636515597371,FLAG_EKSPOR_vs_NIPER,N,4579938070.0,OSS (FLAG_EKSPOR)
6730306442121,FLAG_EKSPOR_vs_NIPER,N,2259355544.0,OSS (FLAG_EKSPOR)
5423567782659,FLAG_EKSPOR_vs_NIPER,N,9363617227.0,OSS (FLAG_EKSPOR)
2751648072791,NAMA,CV MAHENDRA TBK,CV MAHENDRA TBK (CABANG),OSS
1111096179817,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3960962626582,NPWP_VALUE,55.236.101.2-516.121,88.135.602.0-509.308,OSS
9209819602752,NPWP_VALUE,30.668.919.3-304.198,629588038,OSS
9117911244211,STATUS_NIB,DICABUT,AKTIF,OSS
3513052312447,NPWP_VALUE,25.976.094.5-725.564,38425436693244,OSS
3513052312447,FLAG_EKSPOR_vs_NIPER,N,6726968900.0,OSS (FLAG_EKSPOR)
4619942376769,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7208496498560,NAMA,CV MULYANI (PERSERO) TBK,CV MULYANI (PERSERO) TBK (CABANG),OSS
7208496498560,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0505379538164,NPWP_VALUE,77.217.539.3-105.574,78635296448356,OSS
0505379538164,NAMA,PD MAYASARI TBK,PD MAYASARI TBK (CABANG),OSS
0461172959639,NAMA,PT SANTOSO WAHYUDIN,SANTOSO WAHYUDIN (CABANG),OSS
0461172959639,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0644556185790,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6321358004010,NAMA,PD WACANA TBK,PD WACANA TBK (CABANG),OSS
6321358004010,FLAG_EKSPOR_vs_NIPER,N,6447687475.0,OSS (FLAG_EKSPOR)
6371539885472,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4912711307240,FLAG_EKSPOR_vs_NIPER,N,3240507735.0,OSS (FLAG_EKSPOR)
8143966613473,FLAG_EKSPOR_vs_NIPER,N,3751217616.0,OSS (FLAG_EKSPOR)
2512257207650,NPWP_VALUE,22.997.270.1-174.695,93247460,OSS
9714802632570,NPWP_VALUE,31.591.758.6-368.211,48.044.888.7-211.451,OSS
9714802632570,FLAG_EKSPOR_vs_NIPER,N,2113830322.0,OSS (FLAG_EKSPOR)
5569644309859,STATUS_NIB,DICABUT,AKTIF,OSS
5569644309859,FLAG_EKSPOR_vs_NIPER,N,8029999724.0,OSS (FLAG_EKSPOR)
8821423691430,FLAG_EKSPOR_vs_NIPER,N,2720937016.0,OSS (FLAG_EKSPOR)
6592342683441,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5756766708061,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0793110291813,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8497916202232,FLAG_EKSPOR_vs_NIPER,N,3471666250.0,OSS (FLAG_EKSPOR)
1094101759025,NAMA,PT RAHMAWATI MAHENDRA,RAHMAWATI MAHENDRA (CABANG),OSS
8319013020569,FLAG_EKSPOR_vs_NIPER,N,1649350241.0,OSS (FLAG_EKSPOR)
8217661912841,STATUS_NIB,DICABUT,AKTIF,OSS
8217661912841,NPWP_VALUE,15.510.236.0-615.553,63.225.092.8-702.715,OSS
8217661912841,NAMA,CV SITORUS HUTAPEA (PERSERO) TBK,CV SITORUS HUTAPEA (PERSERO) TBK (CABANG),OSS
8217661912841,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4189389846908,NPWP_VALUE,89.913.113.9-482.959,521607996,OSS
7430003896087,NPWP_VALUE,06.396.784.6-712.128,469559236,OSS
7430003896087,FLAG_EKSPOR_vs_NIPER,N,2211691669.0,OSS (FLAG_EKSPOR)
9342967111483,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8810569741328,NPWP_VALUE,29.312.759.8-215.125,32.150.847.6-016.335,OSS
8810569741328,FLAG_EKSPOR_vs_NIPER,N,3204430433.0,OSS (FLAG_EKSPOR)
4496410496706,NPWP_VALUE,49.454.045.3-210.388,13448794,OSS
7057836091498,NAMA,PT WASTUTI,WASTUTI (CABANG),OSS
0310287950830,FLAG_EKSPOR_vs_NIPER,N,3678870135.0,OSS (FLAG_EKSPOR)
5956164205955,NPWP_VALUE,52.918.667.5-481.965,03674381,OSS
5956164205955,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5439435353751,NPWP_VALUE,88.246.455.6-370.081,674623466,OSS
7676472298120,NPWP_VALUE,75.607.378.7-388.328,43738688589,OSS
7676472298120,FLAG_EKSPOR_vs_NIPER,N,2971280945.0,OSS (FLAG_EKSPOR)
4491342138820,NPWP_VALUE,76.924.040.8-550.818,24025277,OSS
0853800329633,NPWP_VALUE,33.481.155.7-833.191,40318954,OSS
5874131467536,FLAG_EKSPOR_vs_NIPER,N,7398177814.0,OSS (FLAG_EKSPOR)
3608545667664,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3286342556383,FLAG_EKSPOR_vs_NIPER,N,1443672631.0,OSS (FLAG_EKSPOR)
3041662411186,FLAG_EKSPOR_vs_NIPER,N,456653311.0,OSS (FLAG_EKSPOR)
6375791452118,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4520599604387,NPWP_VALUE,69.511.320.3-329.472,78248971,OSS
2812371067287,FLAG_EKSPOR_vs_NIPER,N,2912562986.0,OSS (FLAG_EKSPOR)
0433187510979,NAMA,PT SITORUS BUDIYANTO TBK,SITORUS BUDIYANTO TBK (CABANG),OSS
0433187510979,FLAG_EKSPOR_vs_NIPER,N,372275537.0,OSS (FLAG_EKSPOR)
4883192134249,NPWP_VALUE,13.129.816.8-601.660,54772108,OSS
4883192134249,NAMA,PD SIHOMBING (PERSERO) TBK,PD SIHOMBING (PERSERO) TBK (CABANG),OSS
4883192134249,FLAG_EKSPOR_vs_NIPER,N,5846843811.0,OSS (FLAG_EKSPOR)
3192227051028,NPWP_VALUE,56.435.680.7-334.309,456978989,OSS
3192227051028,FLAG_EKSPOR_vs_NIPER,N,8368203966.0,OSS (FLAG_EKSPOR)
5819324268774,STATUS_NIB,DICABUT,AKTIF,OSS
5819324268774,FLAG_EKSPOR_vs_NIPER,N,7747742450.0,OSS (FLAG_EKSPOR)
3652037583094,FLAG_EKSPOR_vs_NIPER,N,7299429775.0,OSS (FLAG_EKSPOR)
6204485157919,STATUS_NIB,DICABUT,AKTIF,OSS
6204485157919,NAMA,PD SAMOSIR YUNIAR (PERSERO) TBK,PD SAMOSIR YUNIAR (PERSERO) TBK (CABANG),OSS
3432406424295,NAMA,PD ANGGRAINI,PD ANGGRAINI (CABANG),OSS
9690282498392,NAMA,PD FARIDA (PERSERO) TBK,PD FARIDA (PERSERO) TBK (CABANG),OSS
9690282498392,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2441233613285,NPWP_VALUE,00.488.163.5-102.482,15.938.034.4-317.043,OSS
2730346156262,NPWP_VALUE,36.318.396.7-035.267,486792392284,OSS
0252986707660,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6306244795133,FLAG_EKSPOR_vs_NIPER,N,3330195250.0,OSS (FLAG_EKSPOR)
5555727738264,NPWP_VALUE,51.033.676.9-990.080,30835930,OSS
1942268653694,NPWP_VALUE,40.788.371.1-680.905,79.996.243.1-593.774,OSS
1942268653694,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7226408572169,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9715096883275,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0460568761124,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0833506158148,STATUS_NIB,DICABUT,AKTIF,OSS
0833506158148,FLAG_EKSPOR_vs_NIPER,N,1478938015.0,OSS (FLAG_EKSPOR)
1717318939749,FLAG_EKSPOR_vs_NIPER,N,5674305588.0,OSS (FLAG_EKSPOR)
9706734996010,NPWP_VALUE,81.350.282.8-378.448,149831983,OSS
9706734996010,FLAG_EKSPOR_vs_NIPER,N,4224140313.0,OSS (FLAG_EKSPOR)
9381735984884,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5534490216667,NAMA,PD MAHESWARA LAKSITA,PD MAHESWARA LAKSITA (CABANG),OSS
1918182819793,NPWP_VALUE,96.074.785.6-837.283,95990509,OSS
9232342108902,FLAG_EKSPOR_vs_NIPER,N,7148703488.0,OSS (FLAG_EKSPOR)
5027160736077,NPWP_VALUE,51.203.210.6-604.834,499546537652,OSS
5563318574817,NPWP_VALUE,02.007.389.6-409.984,889161355,OSS
5563318574817,NAMA,CV MAULANA TBK,CV MAULANA TBK (CABANG),OSS
5563318574817,FLAG_EKSPOR_vs_NIPER,N,8129789587.0,OSS (FLAG_EKSPOR)
6704502329028,FLAG_EKSPOR_vs_NIPER,N,7834409383.0,OSS (FLAG_EKSPOR)
3161177687290,NAMA,CV YULIANTI TBK,CV YULIANTI TBK (CABANG),OSS
2311649133424,FLAG_EKSPOR_vs_NIPER,N,9735411005.0,OSS (FLAG_EKSPOR)
8552457871584,NPWP_VALUE,08.800.374.6-657.026,37264533739,OSS
7681826832303,NAMA,UD PUSPASARI (PERSERO) TBK,UD PUSPASARI (PERSERO) TBK (CABANG),OSS
7681826832303,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9328963406468,FLAG_EKSPOR_vs_NIPER,N,1106304079.0,OSS (FLAG_EKSPOR)
1062272362669,FLAG_EKSPOR_vs_NIPER,N,3454916425.0,OSS (FLAG_EKSPOR)
0184819737418,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2743811995376,NAMA,PT MEGANTARA HIDAYANTO,MEGANTARA HIDAYANTO (CABANG),OSS
2743811995376,FLAG_EKSPOR_vs_NIPER,N,7088179641.0,OSS (FLAG_EKSPOR)
4607455534705,NPWP_VALUE,58.715.650.4-787.812,44157389,OSS
4607455534705,FLAG_EKSPOR_vs_NIPER,N,9354541886.0,OSS (FLAG_EKSPOR)
3541165972634,NPWP_VALUE,90.497.359.5-825.448,96868913,OSS
3541165972634,NAMA,UD HUTAGALUNG TBK,UD HUTAGALUNG TBK (CABANG),OSS
8488269131196,NAMA,UD JAILANI TBK,UD JAILANI TBK (CABANG),OSS
0382407333373,STATUS_NIB,DICABUT,AKTIF,OSS
5837490797796,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4097626374845,NPWP_VALUE,29.583.817.8-968.416,63.861.007.5-325.700,OSS
4526471246335,NPWP_VALUE,82.648.083.5-462.769,166034096,OSS
1295927282709,NPWP_VALUE,04.957.550.1-826.956,83525484845,OSS
0929578671815,NPWP_VALUE,31.374.144.3-983.837,77252748,OSS
0929578671815,FLAG_EKSPOR_vs_NIPER,N,3261212766.0,OSS (FLAG_EKSPOR)
3749060723111,FLAG_EKSPOR_vs_NIPER,N,1473034631.0,OSS (FLAG_EKSPOR)
0713984822850,NPWP_VALUE,14.701.066.6-530.547,68449746,OSS
8532426425064,FLAG_EKSPOR_vs_NIPER,N,3593908535.0,OSS (FLAG_EKSPOR)
7767555628333,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8749603358268,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2657327599801,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1595977524418,FLAG_EKSPOR_vs_NIPER,N,3522504699.0,OSS (FLAG_EKSPOR)
5047158029090,FLAG_EKSPOR_vs_NIPER,N,5114379457.0,OSS (FLAG_EKSPOR)
0591297519102,NPWP_VALUE,25.940.763.1-190.093,954182568,OSS
9496843645380,NPWP_VALUE,83.911.991.4-288.772,87153494,OSS
2387367042549,FLAG_EKSPOR_vs_NIPER,N,1965733235.0,OSS (FLAG_EKSPOR)
3353574859532,NPWP_VALUE,41.800.647.9-994.933,26.056.025.3-706.456,OSS
3353574859532,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0061572768297,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3155516517680,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3107201137984,FLAG_EKSPOR_vs_NIPER,N,1693575760.0,OSS (FLAG_EKSPOR)
7620901447340,NPWP_VALUE,85.278.986.3-240.706,32080484,OSS
7620901447340,NAMA,PERUM SUDIATI TBK,PERUM SUDIATI TBK (CABANG),OSS
7620901447340,FLAG_EKSPOR_vs_NIPER,N,9589483526.0,OSS (FLAG_EKSPOR)
4519577825588,FLAG_EKSPOR_vs_NIPER,N,7550461231.0,OSS (FLAG_EKSPOR)
1372308172143,NPWP_VALUE,96.415.310.3-554.653,58653893,OSS
1372308172143,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1147165609456,NPWP_VALUE,47.213.311.6-634.603,36.840.651.2-894.995,OSS
1147165609456,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6816995706071,FLAG_EKSPOR_vs_NIPER,N,604154910.0,OSS (FLAG_EKSPOR)
7396102908718,NAMA,PD HASANAH,PD HASANAH (CABANG),OSS
7396102908718,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2049561213773,NAMA,PT SIHOMBING (PERSERO) TBK,SIHOMBING (PERSERO) TBK (CABANG),OSS
2049561213773,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1122299077560,STATUS_NIB,DICABUT,AKTIF,OSS
1122299077560,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1690618120546,NPWP_VALUE,35.475.665.5-310.856,771895968,OSS
9899927517588,NPWP_VALUE,78.646.064.4-644.274,40533628,OSS
9899927517588,FLAG_EKSPOR_vs_NIPER,N,5588386192.0,OSS (FLAG_EKSPOR)
4358644963924,NAMA,PERUM RAJATA SURYATMI,PERUM RAJATA SURYATMI (CABANG),OSS
3395275367497,NPWP_VALUE,68.349.149.4-620.073,854479862,OSS
7789489634067,NPWP_VALUE,76.110.487.6-396.320,60.732.156.5-915.039,OSS
4216309001594,NPWP_VALUE,36.440.246.3-225.633,083088806,OSS
3263890219947,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9673311677269,NPWP_VALUE,96.389.023.8-783.278,77910788,OSS
7935219626335,NAMA,PD MANSUR UYAINAH (PERSERO) TBK,PD MANSUR UYAINAH (PERSERO) TBK (CABANG),OSS
2198041847242,NPWP_VALUE,55.285.891.2-234.419,299448701,OSS
6230391114281,FLAG_EKSPOR_vs_NIPER,N,486202106.0,OSS (FLAG_EKSPOR)
0622072239594,FLAG_EKSPOR_vs_NIPER,N,4908331498.0,OSS (FLAG_EKSPOR)
7688687859964,NPWP_VALUE,67.959.417.2-515.878,350533256,OSS
7537260321450,NPWP_VALUE,44.476.931.6-908.669,605958689,OSS
8201284008385,NAMA,PT HAKIM,HAKIM (CABANG),OSS
8201284008385,FLAG_EKSPOR_vs_NIPER,N,5512300651.0,OSS (FLAG_EKSPOR)
2369362689430,NPWP_VALUE,08.167.879.0-271.744,96.338.761.5-624.033,OSS
2369362689430,FLAG_EKSPOR_vs_NIPER,N,8282003682.0,OSS (FLAG_EKSPOR)
5957498855829,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1506662670551,NPWP_VALUE,39.241.498.7-950.981,9536858978,OSS
9611110286712,NPWP_VALUE,06.002.482.2-033.136,111845238,OSS
9611110286712,NAMA,PT PRAYOGA TBK,PRAYOGA TBK (CABANG),OSS
4533722010912,NPWP_VALUE,13.459.129.2-740.075,487841213,OSS
4533722010912,FLAG_EKSPOR_vs_NIPER,N,3692789568.0,OSS (FLAG_EKSPOR)
0178332584868,NPWP_VALUE,75.627.948.9-201.445,77939222838667,OSS
0178332584868,FLAG_EKSPOR_vs_NIPER,N,8229189135.0,OSS (FLAG_EKSPOR)
0394640830373,NAMA,PD ANDRIANI PRADANA,PD ANDRIANI PRADANA (CABANG),OSS
0394640830373,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8841368528306,FLAG_EKSPOR_vs_NIPER,N,2731120150.0,OSS (FLAG_EKSPOR)
3251448811210,FLAG_EKSPOR_vs_NIPER,N,8776858601.0,OSS (FLAG_EKSPOR)
4151526384091,FLAG_EKSPOR_vs_NIPER,N,6078141357.0,OSS (FLAG_EKSPOR)
5605712198819,NPWP_VALUE,17.484.506.8-564.743,942367254668,OSS
5605712198819,NAMA,PD MARYATI SETIAWAN,PD MARYATI SETIAWAN (CABANG),OSS
5605712198819,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4010424624561,FLAG_EKSPOR_vs_NIPER,N,4509646636.0,OSS (FLAG_EKSPOR)
8991511455129,FLAG_EKSPOR_vs_NIPER,N,7955717568.0,OSS (FLAG_EKSPOR)
0461540211901,FLAG_EKSPOR_vs_NIPER,N,5171771816.0,OSS (FLAG_EKSPOR)
2365337746040,NAMA,PD MAHENDRA TBK,PD MAHENDRA TBK (CABANG),OSS
2365337746040,FLAG_EKSPOR_vs_NIPER,N,8460576357.0,OSS (FLAG_EKSPOR)
2607819754373,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5869507321464,NPWP_VALUE,89.823.278.9-204.643,369214985,OSS
5738573680119,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3651189394065,NAMA,UD SAEFULLAH,UD SAEFULLAH (CABANG),OSS
0826112312616,NPWP_VALUE,29.716.832.2-272.730,152138040,OSS
0826112312616,NAMA,UD SITORUS,UD SITORUS (CABANG),OSS
2082832308981,NAMA,CV SINAGA TBK,CV SINAGA TBK (CABANG),OSS
7478122489056,FLAG_EKSPOR_vs_NIPER,N,5150199948.0,OSS (FLAG_EKSPOR)
4826691362483,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8363816432126,NPWP_VALUE,79.694.302.2-534.585,34724965549364,OSS
0504043333538,FLAG_EKSPOR_vs_NIPER,N,6566023350.0,OSS (FLAG_EKSPOR)
1809339137326,FLAG_EKSPOR_vs_NIPER,N,3557307441.0,OSS (FLAG_EKSPOR)
6880023009156,FLAG_EKSPOR_vs_NIPER,N,5605569037.0,OSS (FLAG_EKSPOR)
9085991449207,NAMA,UD FIRMANSYAH LATUPONO (PERSERO) TBK,UD FIRMANSYAH LATUPONO (PERSERO) TBK (CABANG),OSS
2859693259140,NPWP_VALUE,98.512.908.4-583.633,875195388,OSS
5951434682394,FLAG_EKSPOR_vs_NIPER,N,9068497914.0,OSS (FLAG_EKSPOR)
0168311395001,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8397620534407,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1776029914068,FLAG_EKSPOR_vs_NIPER,N,8531208033.0,OSS (FLAG_EKSPOR)
5617817032119,FLAG_EKSPOR_vs_NIPER,N,525118280.0,OSS (FLAG_EKSPOR)
1844490295026,NPWP_VALUE,37.522.044.1-441.282,81675716,OSS
1844490295026,FLAG_EKSPOR_vs_NIPER,N,2504309099.0,OSS (FLAG_EKSPOR)
2778221021798,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1828560539707,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9386948424959,FLAG_EKSPOR_vs_NIPER,N,6017063093.0,OSS (FLAG_EKSPOR)
0124825544286,NPWP_VALUE,58.607.403.3-143.361,23.353.252.8-227.685,OSS
5138186550784,STATUS_NIB,DICABUT,AKTIF,OSS
3132593678136,NAMA,PT SAFITRI PRASETYO,SAFITRI PRASETYO (CABANG),OSS
6981987809270,NAMA,CV HARYANTI UWAIS,CV HARYANTI UWAIS (CABANG),OSS
6981987809270,FLAG_EKSPOR_vs_NIPER,N,1533079376.0,OSS (FLAG_EKSPOR)
9867874422758,FLAG_EKSPOR_vs_NIPER,N,5412101616.0,OSS (FLAG_EKSPOR)
8368214448896,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6472387508276,NPWP_VALUE,66.723.089.7-181.805,63.585.768.7-443.727,OSS
6472387508276,NAMA,PD WULANDARI SIHOMBING (PERSERO) TBK,PD WULANDARI SIHOMBING (PERSERO) TBK (CABANG),OSS
6472387508276,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3992052229993,NPWP_VALUE,94.421.902.2-978.103,387786857,OSS
0553983584461,NPWP_VALUE,62.742.660.7-754.761,37827399,OSS
0553983584461,NAMA,PERUM HIDAYAT TBK,PERUM HIDAYAT TBK (CABANG),OSS
0553983584461,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6538027481242,NPWP_VALUE,12.092.291.0-808.571,625786845,OSS
5856423041202,NPWP_VALUE,61.952.055.6-126.370,512010786,OSS
5542034030109,NPWP_VALUE,46.929.926.6-979.508,50218968,OSS
5542034030109,NAMA,PERUM IRAWAN FARIDA,PERUM IRAWAN FARIDA (CABANG),OSS
5542034030109,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5546234712476,FLAG_EKSPOR_vs_NIPER,N,1567466489.0,OSS (FLAG_EKSPOR)
1726808081571,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7351045847436,NAMA,PERUM MANULLANG,PERUM MANULLANG (CABANG),OSS
7351045847436,FLAG_EKSPOR_vs_NIPER,N,4061384300.0,OSS (FLAG_EKSPOR)
0046661459011,NAMA,PERUM HARYANTI (PERSERO) TBK,PERUM HARYANTI (PERSERO) TBK (CABANG),OSS
0046661459011,FLAG_EKSPOR_vs_NIPER,N,7667407781.0,OSS (FLAG_EKSPOR)
9949919701426,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0418135998989,NAMA,UD HARYANTO TBK,UD HARYANTO TBK (CABANG),OSS
0758839785708,NAMA,CV MARYATI,CV MARYATI (CABANG),OSS
1496112879429,NPWP_VALUE,85.433.573.8-154.474,19450209,OSS
1419615607832,FLAG_EKSPOR_vs_NIPER,N,1882379379.0,OSS (FLAG_EKSPOR)
4217028516225,NPWP_VALUE,74.778.248.6-281.555,45.246.381.4-272.682,OSS
4217028516225,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0624672879916,NAMA,CV SIMBOLON TBK,CV SIMBOLON TBK (CABANG),OSS
0760523045881,NAMA,PT PERTIWI TBK,PERTIWI TBK (CABANG),OSS
0760523045881,FLAG_EKSPOR_vs_NIPER,N,7560918947.0,OSS (FLAG_EKSPOR)
6813592664869,FLAG_EKSPOR_vs_NIPER,N,7276317370.0,OSS (FLAG_EKSPOR)
5594501192920,NPWP_VALUE,87.799.489.5-252.713,040278362,OSS
5906700099424,NPWP_VALUE,67.994.594.4-183.048,35.758.529.1-011.578,OSS
5906700099424,FLAG_EKSPOR_vs_NIPER,N,8614096499.0,OSS (FLAG_EKSPOR)
4204565775809,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2265401659953,FLAG_EKSPOR_vs_NIPER,N,1568191424.0,OSS (FLAG_EKSPOR)
7462591601124,NAMA,PD ARYANI,PD ARYANI (CABANG),OSS
7462591601124,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6778231299570,STATUS_NIB,DICABUT,AKTIF,OSS
6778231299570,NPWP_VALUE,34.456.138.6-811.269,84473337663262,OSS
3753659680785,STATUS_NIB,DICABUT,AKTIF,OSS
4006445475231,NAMA,UD YULIARTI,UD YULIARTI (CABANG),OSS
4006445475231,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5244454460838,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7927147246301,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9121870629328,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5719760932012,NPWP_VALUE,55.902.718.5-465.869,472515376,OSS
7558517774127,FLAG_EKSPOR_vs_NIPER,N,3406216129.0,OSS (FLAG_EKSPOR)
5891704542185,NPWP_VALUE,87.300.381.7-853.855,82542540,OSS
0900163564072,NPWP_VALUE,27.847.139.4-867.885,16152496,OSS
0900163564072,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8224731261685,NPWP_VALUE,00.493.067.0-805.359,693979678,OSS
2069535412012,FLAG_EKSPOR_vs_NIPER,N,5841262276.0,OSS (FLAG_EKSPOR)
0064934039104,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5992855359520,STATUS_NIB,DICABUT,AKTIF,OSS
1477092071152,NPWP_VALUE,28.730.769.8-006.185,23334653463,OSS
1897059161186,FLAG_EKSPOR_vs_NIPER,N,9129285320.0,OSS (FLAG_EKSPOR)
2845401822720,NPWP_VALUE,06.181.564.3-629.301,96826587832,OSS
2135302816506,NAMA,UD PRAYOGA LATUPONO (PERSERO) TBK,UD PRAYOGA LATUPONO (PERSERO) TBK (CABANG),OSS
1983210291617,NPWP_VALUE,38.387.885.9-041.881,70249242,OSS
1983210291617,FLAG_EKSPOR_vs_NIPER,N,1467578148.0,OSS (FLAG_EKSPOR)
6550494440766,FLAG_EKSPOR_vs_NIPER,N,8725006629.0,OSS (FLAG_EKSPOR)
0626114243625,NAMA,PD WIBISONO FIRGANTORO TBK,PD WIBISONO FIRGANTORO TBK (CABANG),OSS
0626114243625,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
4199643385324,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0311587605457,FLAG_EKSPOR_vs_NIPER,N,9475392423.0,OSS (FLAG_EKSPOR)
3659746698616,NAMA,PD PRADIPTA,PD PRADIPTA (CABANG),OSS
4815269255966,FLAG_EKSPOR_vs_NIPER,N,7518793230.0,OSS (FLAG_EKSPOR)
1785221158718,FLAG_EKSPOR_vs_NIPER,N,3778548952.0,OSS (FLAG_EKSPOR)
