no_dok_ekspor,tgl_dok_ekspor,nama_perusahaan,npwp_perusahaan,alamat_perusahaan,nama_barang,hs_code_2d,kode_pelabuhan_ekspor,nama_pelabuhan_ekspor,berat_barang_ton,negara_tujuan,kode_negara_tujuan,nama_kapal,flag_anomali_tonase,flag_anomali_kapal,flag_anomali_kombinasi,selisih_hari_kapal,pt_hs_count,pel_hs_count,hs_neg_count
00754326,2026-01-22 01:00:00,PD Manullang Tbk,048281489325288,"Jl. Gegerkalong Hilir No. 040, Mojokerto, BB 88044",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,25553.84,India,IN,MV MALIK 51,0,1,0,1.625,24,66,51
00700783,2026-01-22 20:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jl. Moch. Toha No. 5, Meulaboh, BT 75571",Lemak & Minyak Hewani/Nabati (CPO),27,IDBEL,Belawan,26612.81,Jepang,JP,MV MALIK 51,0,1,0,0.7916666666666666,60,80,66
00633110,2026-01-23 05:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Jend. Sudirman No. 4, Bima, SN 56981",Sereal/Beras,10,IDKBU,Kotabaru,21071.45,China,CN,MV MALIK 51,0,1,0,0.375,17,56,61
00559292,2026-01-23 05:00:00,CV Zulaika Anggraini,916697848018451,"Jalan M.T Haryono No. 638, Padang, Kepulauan Riau 21269",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,46446.98,Jepang,JP,MV MALIK 51,0,1,0,0.0,16,80,66
00452699,2026-01-24 05:00:00,UD Putra Tbk,346247510799118,"Gang K.H. Wahid Hasyim No. 7, Jayapura, MA 70866",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,28461.18,China,CN,MV MALIK 51,0,1,0,1.0,21,46,61
00730526,2026-01-24 19:00:00,UD Putra Tbk,346247510799118,"Gg. Tebet Barat Dalam No. 61, Denpasar, Riau 28975",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,26238.07,Singapura,SG,MV MALIK 51,0,1,0,0.5833333333333334,14,52,63
00114232,2026-01-28 02:00:00,Perum Sinaga,701543039117182,"Gg. Soekarno Hatta No. 85, Dumai, Sumatera Selatan 80002",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,38082.44,Singapura,SG,MV MALIK 51,0,1,0,0.2916666666666667,13,54,63
00216941,2026-02-11 07:00:00,PD Manullang Tbk,048281489325288,"Gang Gardujati No. 082, Mataram, PA 34396",Sereal/Beras,10,IDTPE,Tanjung Perak,45264.35,China,CN,MV MALIK 51,0,1,0,1.9583333333333333,20,66,61
00263443,2026-02-15 09:00:00,UD Putra Tbk,346247510799118,"Jl. Raya Setiabudhi No. 341, Medan, Jawa Tengah 69296",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,34475.79,India,IN,MV MALIK 51,0,1,0,0.5,21,46,51
00964973,2026-02-21 12:00:00,PT Melani Hutapea,219136193990916,"Gang PHH. Mustofa No. 20, Tegal, BB 79290",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,39869.01,India,IN,MV MALIK 51,0,1,0,1.4583333333333333,19,66,57
00771942,2026-02-22 00:00:00,Perum Saptono Mustofa,513542784980841,"Gang Cihampelas No. 8, Padang, Kalimantan Selatan 46249",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,37115.26,China,CN,MV MALIK 51,0,1,0,0.5,16,66,70
00941361,2026-01-01 07:00:00,PT Melani Hutapea,219136193990916,"Jl. Suniaraja No. 292, Pematangsiantar, Sulawesi Utara 43474",Sereal/Beras,10,IDTPE,Tanjung Perak,49639.27,Singapura,SG,MV MAMAN 74,0,1,0,0.08333333333333333,21,66,49
00449533,2026-01-02 16:00:00,Perum Sinaga,701543039117182,"Gg. K.H. Wahid Hasyim No. 513, Gorontalo, Aceh 63140",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,36147.69,China,CN,MV MAMAN 74,0,1,0,1.375,18,80,75
00711025,2026-01-03 09:00:00,PD Manullang Tbk,048281489325288,"Jalan Jend. Sudirman No. 9, Ternate, Sulawesi Utara 03731",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,2053.56,China,CN,MV MAMAN 74,0,1,0,0.7083333333333334,16,66,70
00891468,2026-01-06 17:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. Sukajadi No. 5, Kupang, SN 98931",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,34453.52,Singapura,SG,MV MAMAN 74,0,1,0,0.125,15,65,66
00163301,2026-01-11 15:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Pacuan Kuda No. 9, Bau-Bau, Maluku Utara 90705",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,17356.11,Jepang,JP,MV MAMAN 74,0,1,0,0.3333333333333333,22,66,48
00745728,2026-01-13 09:00:00,PT Waskita,513338726247317,"Jalan Cikutra Barat No. 5, Bandar Lampung, Bengkulu 61526",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,47981.31,India,IN,MV MAMAN 74,0,1,0,1.75,14,68,85
00372534,2026-01-13 14:00:00,PT Waskita,513338726247317,"Jl. M.H Thamrin No. 449, Tasikmalaya, Nusa Tenggara Barat 48740",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,21047.26,Singapura,SG,MV MAMAN 74,0,1,0,0.20833333333333334,13,54,63
00880996,2026-01-15 03:00:00,UD Putra Tbk,346247510799118,"Jl. Otto Iskandardinata No. 73, Banjar, Maluku Utara 16484",Sereal/Beras,10,IDTPE,Tanjung Perak,5987.8,China,CN,MV MAMAN 74,0,1,0,1.5416666666666667,18,66,61
00125003,2026-01-16 21:00:00,PT Waskita,513338726247317,"Jl. Cikapayang No. 5, Gorontalo, SN 59701",Sereal/Beras,10,IDKBU,Kotabaru,40176.18,India,IN,MV MAMAN 74,0,1,0,1.75,19,56,64
00205320,2026-01-16 23:00:00,Perum Sinaga,701543039117182,"Gg. PHH. Mustofa No. 107, Cilegon, SG 77262",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,22871.45,Jepang,JP,MV MAMAN 74,0,1,0,0.08333333333333333,13,66,48
00360830,2026-01-18 04:00:00,PD Suwarno Tbk,872343098050097,"Jl. Medokan Ayu No. 3, Lhokseumawe, AC 13171",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,22374.31,India,IN,MV MAMAN 74,0,1,0,1.2083333333333333,21,75,85
00335803,2026-01-18 13:00:00,Perum Sinaga,701543039117182,"Gg. Tebet Barat Dalam No. 20, Tangerang, GO 78112",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,45790.77,China,CN,MV MAMAN 74,0,1,0,0.375,18,80,75
00876623,2026-01-19 04:00:00,PT Waskita,513338726247317,"Jalan Stasiun Wonokromo No. 6, Kota Administrasi Jakarta Pusat, JT 19254",Sereal/Beras,10,IDBEL,Belawan,47301.43,Singapura,SG,MV MAMAN 74,0,1,0,0.625,19,58,49
00372670,2026-01-28 04:00:00,PT Yulianti,801326773602606,"Gang Joyoboyo No. 797, Semarang, SN 20878",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,37854.38,Singapura,SG,MV MAMAN 74,0,1,0,1.2083333333333333,15,80,69
00681419,2026-01-28 11:00:00,Perum Sinaga,701543039117182,"Jalan Pasteur No. 679, Parepare, SN 51221",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,40142.47,Singapura,SG,MV MAMAN 74,0,1,0,0.2916666666666667,18,68,69
00785231,2026-01-28 19:00:00,PD Manullang Tbk,048281489325288,"Gang Cikutra Timur No. 3, Meulaboh, SU 98554",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,26633.02,India,IN,MV MAMAN 74,0,1,0,0.3333333333333333,24,66,51
00793778,2026-02-04 01:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Sukabumi No. 7, Tomohon, Nusa Tenggara Barat 79071",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,15675.55,Jepang,JP,MV MAMAN 74,0,1,0,0.25,18,66,56
00333805,2026-02-08 00:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gang Rajiman No. 91, Bandung, JA 92364",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,17125.26,Singapura,SG,MV MAMAN 74,0,1,0,1.875,18,75,69
00220240,2026-02-09 11:00:00,PD Suwarno Tbk,872343098050097,"Jalan Antapani Lama No. 22, Jayapura, Kepulauan Bangka Belitung 46657",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,24349.42,India,IN,MV MAMAN 74,0,1,0,1.4583333333333333,21,72,85
00734236,2026-02-12 20:00:00,PT Melani Hutapea,219136193990916,"Jalan Ahmad Yani No. 51, Cimahi, Banten 96498",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,16515.67,Jepang,JP,MV MAMAN 74,0,1,0,0.2916666666666667,19,66,48
00730712,2026-02-13 01:00:00,PT Melani Hutapea,219136193990916,"Gang HOS. Cokroaminoto No. 50, Sukabumi, Lampung 35533",Sereal/Beras,10,IDTPP,Tanjung Priok,42395.0,India,IN,MV MAMAN 74,0,1,0,0.20833333333333334,21,53,64
00293213,2026-02-13 19:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Jamika No. 707, Ambon, KI 79337",Sereal/Beras,10,IDKBU,Kotabaru,39542.25,China,CN,MV MAMAN 74,0,1,0,0.75,16,56,61
00264127,2026-02-13 22:00:00,PT Melani Hutapea,219136193990916,"Jalan Otto Iskandardinata No. 66, Subulussalam, Gorontalo 44856",Sereal/Beras,10,IDTPE,Tanjung Perak,2337.67,China,CN,MV MAMAN 74,0,1,0,0.125,21,66,61
00429078,2026-01-02 09:00:00,PD Manullang Tbk,048281489325288,"Gang Veteran No. 04, Batam, BA 85695",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,553.33,Singapura,SG,MV MUNI 18,0,1,0,0.16666666666666666,16,52,63
00774240,2026-01-02 11:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Pasteur No. 4, Malang, Kalimantan Tengah 02891",Sereal/Beras,10,IDKBU,Kotabaru,12217.32,Jepang,JP,MV MUNI 18,0,1,0,0.08333333333333333,17,56,58
00162936,2026-01-09 07:00:00,PT Yulianti,801326773602606,"Jalan Erlangga No. 9, Padangpanjang, Sulawesi Utara 39187",Sereal/Beras,10,IDTPE,Tanjung Perak,48601.8,Singapura,SG,MV MUNI 18,0,1,0,0.375,13,66,49
00294919,2026-01-13 07:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Moch. Ramdan No. 5, Binjai, Maluku Utara 86863",Sereal/Beras,10,IDKBU,Kotabaru,1550.78,Jepang,JP,MV MUNI 18,0,1,0,0.375,17,56,58
00764567,2026-01-15 02:00:00,Perum Sinaga,701543039117182,"Gg. Moch. Toha No. 6, Singkawang, RI 96262",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,9343.86,Jepang,JP,MV MUNI 18,0,1,0,1.7916666666666667,13,54,48
00613615,2026-01-15 09:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Raya Ujungberung No. 09, Manado, BT 32181",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,11672.37,Singapura,SG,MV MUNI 18,0,1,0,0.2916666666666667,15,46,66
00893703,2026-01-15 15:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Rawamangun No. 183, Bogor, Sulawesi Utara 22091",Sereal/Beras,10,IDBEL,Belawan,47480.78,Singapura,SG,MV MUNI 18,0,1,0,0.25,16,58,49
00489396,2026-01-22 05:00:00,PD Manullang Tbk,048281489325288,"Jl. Cikutra Timur No. 9, Singkawang, Jawa Timur 53269",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,13310.29,Singapura,SG,MV MUNI 18,0,1,0,1.8333333333333333,24,65,66
00590474,2026-01-22 13:00:00,PD Suwarno Tbk,872343098050097,"Gang Rawamangun No. 120, Mataram, Maluku Utara 11002",Sereal/Beras,10,IDBEL,Belawan,7605.09,Singapura,SG,MV MUNI 18,0,1,0,0.3333333333333333,14,58,49
00595459,2026-01-26 18:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Moch. Ramdan No. 502, Bitung, PB 73607",Sereal/Beras,10,IDTPE,Tanjung Perak,47456.3,Singapura,SG,MV MUNI 18,0,1,0,1.0416666666666667,17,66,49
00821223,2026-01-26 22:00:00,Perum Sinaga,701543039117182,"Gg. Stasiun Wonokromo No. 65, Dumai, BT 73095",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,8053.61,Singapura,SG,MV MUNI 18,0,1,0,0.16666666666666666,13,54,63
00684839,2026-02-01 06:00:00,PT Yulianti,801326773602606,"Jl. Tubagus Ismail No. 8, Tanjungpinang, MU 33945",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,8686.27,Jepang,JP,MV MUNI 18,0,1,0,0.875,15,66,48
00421070,2026-02-02 23:00:00,UD Mandala Prayoga,884969653287101,"Jl. Pacuan Kuda No. 6, Parepare, SB 49160",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,4519.08,India,IN,MV MUNI 18,0,1,0,1.7083333333333333,18,65,51
00156967,2026-02-03 03:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Cikutra Timur No. 43, Sungai Penuh, Papua Barat 04502",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,37377.65,Singapura,SG,MV MUNI 18,0,1,0,0.16666666666666666,60,80,69
00644746,2026-02-04 00:00:00,Perum Saptono Mustofa,513542784980841,"Gg. BKR No. 17, Probolinggo, JK 31765",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,17742.38,China,CN,MV MUNI 18,0,1,0,0.875,16,52,70
00196354,2026-02-05 10:00:00,PD Suwarno Tbk,872343098050097,"Jalan Ahmad Dahlan No. 850, Bandung, SS 87495",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,49818.24,Jepang,JP,MV MUNI 18,0,1,0,1.4166666666666667,21,72,66
00217291,2026-02-05 18:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Pasirkoja No. 17, Kendari, Kalimantan Tengah 96292",Sereal/Beras,10,IDTPE,Tanjung Perak,803.73,India,IN,MV MUNI 18,0,1,0,0.3333333333333333,16,66,64
00271110,2026-02-06 03:00:00,PD Suwarno Tbk,872343098050097,"Jalan HOS. Cokroaminoto No. 8, Palangkaraya, KT 54743",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,15150.85,India,IN,MV MUNI 18,0,1,0,0.375,14,65,51
00286107,2026-02-07 20:00:00,Perum Saptono Mustofa,513542784980841,"Gang Rungkut Industri No. 0, Madiun, Gorontalo 62983",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,18706.68,China,CN,MV MUNI 18,0,1,0,1.7083333333333333,16,66,70
00120102,2026-02-15 19:00:00,PD Manullang Tbk,048281489325288,"Gang Laswi No. 033, Singkawang, JT 27051",Sereal/Beras,10,IDTPE,Tanjung Perak,24397.19,India,IN,MV MUNI 18,0,1,0,0.75,20,66,64
00651789,2026-02-15 23:00:00,Perum Sinaga,701543039117182,"Jl. Sukajadi No. 526, Kotamobagu, SN 81579",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,24712.32,China,CN,MV MUNI 18,0,1,0,0.16666666666666666,18,72,75
00587822,2026-02-16 19:00:00,PT Yulianti,801326773602606,"Gg. Pacuan Kuda No. 86, Bandung, GO 42462",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,14197.73,Jepang,JP,MV MUNI 18,0,1,0,0.8333333333333334,20,66,56
00952317,2026-02-20 04:00:00,PT Melani Hutapea,219136193990916,"Jl. Jayawijaya No. 6, Banda Aceh, SU 84086",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,40688.14,Singapura,SG,MV MUNI 18,0,1,0,0.9583333333333334,17,65,66
00774787,2026-02-21 03:00:00,PT Waskita,513338726247317,"Jl. Pasirkoja No. 1, Banda Aceh, Sumatera Selatan 99693",Sereal/Beras,10,IDTPE,Tanjung Perak,5163.39,Jepang,JP,MV MUNI 18,0,1,0,0.9583333333333334,19,66,58
00300106,2026-02-21 09:00:00,PT Sirait Damanik,983930103105183,"Jalan Gegerkalong Hilir No. 83, Batu, Riau 60715",Sereal/Beras,10,IDBEL,Belawan,21948.38,Singapura,SG,MV MUNI 18,0,1,0,0.25,18,58,49
00664491,2026-02-22 02:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Sadang Serang No. 7, Bandung, Jawa Barat 27857",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,36225.03,China,CN,MV MUNI 18,0,1,0,0.7083333333333334,12,80,75
00982003,2026-01-01 08:00:00,PT Waskita,513338726247317,"Jalan S. Parman No. 57, Bekasi, Maluku Utara 24150",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,23068.73,Singapura,SG,MV NASIM 58,0,1,0,0.25,13,66,63
00215852,2026-01-02 11:00:00,PT Sirait Damanik,983930103105183,"Jalan Pasir Koja No. 7, Surakarta, JB 15399",Sereal/Beras,10,IDBEL,Belawan,40864.52,China,CN,MV NASIM 58,0,1,0,1.125,18,58,61
00524087,2026-01-09 11:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Pasirkoja No. 0, Blitar, ST 03368",Sereal/Beras,10,IDKBU,Kotabaru,24957.85,Singapura,SG,MV NASIM 58,0,1,0,0.041666666666666664,17,56,49
00417460,2026-01-09 12:00:00,PT Waskita,513338726247317,"Jl. Cihampelas No. 13, Tual, MA 94570",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,31726.86,China,CN,MV NASIM 58,0,1,0,0.041666666666666664,14,68,75
00506088,2026-01-09 15:00:00,Perum Saptono Mustofa,513542784980841,"Gang BKR No. 284, Pasuruan, SN 46719",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,22790.02,India,IN,MV NASIM 58,0,1,0,0.125,24,68,85
00303656,2026-01-09 16:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Pasteur No. 442, Tanjungbalai, Lampung 80571",Sereal/Beras,10,IDTPE,Tanjung Perak,4441.69,India,IN,MV NASIM 58,0,1,0,0.041666666666666664,17,66,64
00357282,2026-01-18 07:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Sadang Serang No. 9, Tebingtinggi, Banten 57676",Sereal/Beras,10,IDTPP,Tanjung Priok,38920.19,China,CN,MV NASIM 58,0,1,0,0.16666666666666666,17,53,61
00596570,2026-01-20 04:00:00,UD Mandala Prayoga,884969653287101,"Gg. Joyoboyo No. 81, Sukabumi, Sulawesi Barat 17957",Sereal/Beras,10,IDBEL,Belawan,19508.24,Singapura,SG,MV NASIM 58,0,1,0,1.875,16,58,49
00358578,2026-01-20 20:00:00,Perum Sinaga,701543039117182,"Gang Sukabumi No. 83, Parepare, JB 86562",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,33855.46,Singapura,SG,MV NASIM 58,0,1,0,0.6666666666666666,18,80,69
00374022,2026-01-21 00:00:00,UD Mandala Prayoga,884969653287101,"Jl. KH Amin Jasuta No. 50, Kota Administrasi Jakarta Utara, Jambi 30097",Sereal/Beras,10,IDKBU,Kotabaru,3656.57,India,IN,MV NASIM 58,0,1,0,0.16666666666666666,16,56,64
00991898,2026-01-24 21:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Jakarta No. 046, Surabaya, SU 99261",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,36740.25,India,IN,MV NASIM 58,0,1,0,0.625,15,65,51
00851075,2026-01-26 02:00:00,Perum Saptono Mustofa,513542784980841,"Gang Sentot Alibasa No. 6, Pariaman, Kalimantan Timur 71040",Sereal/Beras,10,IDKBU,Kotabaru,24531.1,China,CN,MV NASIM 58,0,1,0,1.2083333333333333,25,56,61
00390729,2026-01-27 09:00:00,PT Melani Hutapea,219136193990916,"Gg. Raya Setiabudhi No. 474, Tarakan, SG 29250",Sereal/Beras,10,IDTPE,Tanjung Perak,39788.41,China,CN,MV NASIM 58,0,1,0,1.2916666666666667,21,66,61
00586805,2026-01-28 03:00:00,PT Sirait Damanik,983930103105183,"Jalan K.H. Wahid Hasyim No. 55, Pagaralam, Sulawesi Utara 95236",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,47105.13,Jepang,JP,MV NASIM 58,0,1,0,0.75,15,66,56
00616877,2026-01-29 16:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang S. Parman No. 7, Bau-Bau, BT 59401",Sereal/Beras,10,IDTPP,Tanjung Priok,708.45,Singapura,SG,MV NASIM 58,0,1,0,1.5416666666666667,17,53,49
00704435,2026-02-05 09:00:00,PD Suwarno Tbk,872343098050097,"Jalan M.T Haryono No. 4, Sungai Penuh, KR 31224",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,21841.58,China,CN,MV NASIM 58,0,1,0,0.4583333333333333,22,52,70
00872111,2026-02-06 01:00:00,PD Suwarno Tbk,872343098050097,"Jalan Monginsidi No. 04, Kota Administrasi Jakarta Timur, PA 56350",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,43327.04,India,IN,MV NASIM 58,0,1,0,0.6666666666666666,14,66,51
00951382,2026-02-12 10:00:00,PD Suwarno Tbk,872343098050097,"Gang Asia Afrika No. 505, Padang, Jambi 87829",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,42212.79,China,CN,MV NASIM 58,0,1,0,0.6666666666666666,22,66,70
00601232,2026-02-15 14:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Raya Ujungberung No. 69, Depok, Sulawesi Tengah 67850",Sereal/Beras,27,IDTPP,Tanjung Priok,17097.25,China,CN,MV NASIM 58,0,1,0,1.125,60,75,75
00449014,2026-02-17 03:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan PHH. Mustofa No. 580, Tarakan, Nusa Tenggara Timur 40369",Sereal/Beras,10,IDKBU,Kotabaru,23404.39,Jepang,JP,MV NASIM 58,0,1,0,1.5416666666666667,15,56,58
00954271,2026-02-18 11:00:00,PT Waskita,513338726247317,"Gang Waringin No. 83, Bitung, Bali 19237",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,19606.97,China,CN,MV NASIM 58,0,1,0,1.3333333333333333,14,75,75
00398691,2026-02-21 08:00:00,PD Suwarno Tbk,872343098050097,"Jl. Surapati No. 1, Sabang, YO 87696",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,2550.82,Singapura,SG,MV NASIM 58,0,1,0,0.08333333333333333,14,57,66
00539437,2026-02-22 18:00:00,PT Yulianti,801326773602606,"Gg. PHH. Mustofa No. 0, Pangkalpinang, ST 81298",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,34165.67,Jepang,JP,MV NASIM 58,0,1,0,1.4166666666666667,15,75,66
00124237,2026-02-23 02:00:00,PD Suwarno Tbk,872343098050097,"Jl. Jend. Sudirman No. 7, Parepare, BB 21970",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,48484.15,Jepang,JP,MV NASIM 58,0,1,0,0.3333333333333333,14,66,56
00557983,2026-02-23 12:00:00,Perum Sinaga,701543039117182,"Jl. Cikutra Barat No. 169, Salatiga, ST 96590",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,3224.9,China,CN,MV NASIM 58,0,1,0,0.4166666666666667,16,66,61
00440022,2026-02-24 12:00:00,UD Mandala Prayoga,884969653287101,"Gang Cihampelas No. 886, Sabang, Papua Barat 34764",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,9804.86,India,IN,MV NASIM 58,0,1,0,1.0,18,46,51
00158349,2026-02-25 10:00:00,PD Suwarno Tbk,872343098050097,"Gg. Kebonjati No. 57, Pekalongan, KI 97246",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,43208.83,Singapura,SG,MV NASIM 58,0,1,0,0.9166666666666666,22,66,63
00744271,2026-03-01 08:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Sukabumi No. 250, Tangerang Selatan, Sulawesi Barat 12312",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,25515.33,China,CN,MV NASIM 58,0,1,0,1.875,16,66,70
00415988,2026-03-01 12:00:00,PD Suwarno Tbk,872343098050097,"Jl. Sentot Alibasa No. 24, Bontang, SR 33021",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,44985.88,India,IN,MV NASIM 58,0,1,0,0.16666666666666666,21,72,85
00554988,2026-03-01 21:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Pelajar Pejuang No. 72, Singkawang, Kalimantan Utara 76870",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,12069.52,China,CN,MV NASIM 58,0,1,0,0.375,21,75,75
00174604,2026-01-07 02:00:00,PT Yulianti,801326773602606,"Gg. Otto Iskandardinata No. 227, Kota Administrasi Jakarta Barat, AC 63745",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,49654.66,Jepang,JP,MV NOVA 88,0,1,0,0.08333333333333333,20,57,56
00643752,2026-01-08 14:00:00,PT Sirait Damanik,983930103105183,"Gang Otto Iskandardinata No. 8, Semarang, Jawa Tengah 17964",Sereal/Beras,10,IDTPE,Tanjung Perak,599.66,Jepang,JP,MV NOVA 88,0,1,0,1.5,18,66,58
00539138,2026-01-08 18:00:00,PT Yulianti,801326773602606,"Gang Ronggowarsito No. 74, Lubuklinggau, KS 92056",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,32237.45,India,IN,MV NOVA 88,0,1,0,0.16666666666666666,15,66,57
00188777,2026-01-09 22:00:00,CV Zulaika Anggraini,916697848018451,"Jl. Moch. Toha No. 984, Kota Administrasi Jakarta Timur, Riau 56793",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,30591.11,China,CN,MV NOVA 88,0,1,0,1.1666666666666667,11,57,61
00231057,2026-01-12 15:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jalan Ciumbuleuit No. 7, Pekanbaru, DI Yogyakarta 35956",Lemak & Minyak Hewani/Nabati (CPO),27,IDTPE,Tanjung Perak,32855.97,Singapura,SG,MV NOVA 88,0,1,0,0.3333333333333333,60,68,69
00364752,2026-01-22 09:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Cikutra Timur No. 24, Kota Administrasi Jakarta Selatan, Sumatera Barat 32290",Lemak & Minyak Hewani/Nabati (CPO),27,IDKBU,Kotabaru,42852.58,India,IN,MV NOVA 88,0,1,0,0.7083333333333334,60,72,85
00564876,2026-01-22 20:00:00,PD Manullang Tbk,048281489325288,"Jl. Erlangga No. 76, Makassar, Bali 85931",Sereal/Beras,10,IDBEL,Belawan,24141.42,China,CN,MV NOVA 88,0,1,0,0.4583333333333333,20,58,61
00961041,2026-01-24 09:00:00,PD Suwarno Tbk,872343098050097,"Gang Kapten Muslihat No. 086, Pagaralam, Sulawesi Utara 66184",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,18476.19,Singapura,SG,MV NOVA 88,0,1,0,1.5416666666666667,22,54,63
