no_dok_ekspor,tgl_dok_ekspor,nama_perusahaan,npwp_perusahaan,alamat_perusahaan,nama_barang,hs_code_2d,kode_pelabuhan_ekspor,nama_pelabuhan_ekspor,berat_barang_ton,negara_tujuan,kode_negara_tujuan,nama_kapal,flag_anomali_tonase,flag_anomali_kapal,flag_anomali_kombinasi,selisih_hari_kapal,pt_hs_count,pel_hs_count,hs_neg_count
00943095,2026-01-23 02:00:00,PT Yulianti,801326773602606,"Gg. Merdeka No. 11, Pontianak, MA 18594",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,16166.35,China,CN,MV CAHYONO 51,0,1,0,0.25,15,66,70
00795885,2026-01-25 00:00:00,PD Manullang Tbk,048281489325288,"Jalan Ciwastra No. 166, Padang, NB 55973",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,4861.88,China,CN,MV CAHYONO 51,0,1,0,1.9166666666666667,16,54,70
00799576,2026-01-29 09:00:00,PT Waskita,513338726247317,"Gg. Kiaracondong No. 305, Pekanbaru, Riau 40345",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,725.82,Jepang,JP,MV CAHYONO 51,0,0,0,4.375,14,68,66
00176056,2026-01-30 04:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Abdul Muis No. 754, Bau-Bau, Kepulauan Riau 65328",Sereal/Beras,27,IDTPE,Tanjung Perak,17569.84,India,IN,MV CAHYONO 51,0,1,0,0.7916666666666666,60,68,85
00944136,2026-02-02 22:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. BKR No. 62, Pangkalpinang, Riau 72565",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,26887.46,Singapura,SG,MV CAHYONO 51,0,0,0,3.75,19,66,63
00481616,2026-02-03 00:00:00,UD Putra Tbk,346247510799118,"Gg. Rungkut Industri No. 859, Palu, Sulawesi Tenggara 14754",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,36819.87,Singapura,SG,MV CAHYONO 51,0,1,0,0.08333333333333333,14,66,63
00150508,2026-02-06 00:00:00,PD Suwarno Tbk,872343098050097,"Gang Cikutra Timur No. 0, Parepare, Banten 62265",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,17234.47,Singapura,SG,MV CAHYONO 51,0,0,0,3.0,21,75,69
00623704,2026-02-07 05:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Gardujati No. 810, Cirebon, BT 17310",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,48233.01,Jepang,JP,MV CAHYONO 51,0,1,0,1.2083333333333333,60,72,66
00584121,2026-02-08 06:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jalan Moch. Ramdan No. 9, Subulussalam, PB 48058",Sereal/Beras,27,IDTPE,Tanjung Perak,6606.87,Singapura,SG,MV CAHYONO 51,0,1,0,1.0416666666666667,60,68,69
00788062,2026-02-08 18:00:00,Perum Sinaga,701543039117182,"Gg. Cihampelas No. 433, Malang, BB 00676",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,47014.25,India,IN,MV CAHYONO 51,0,1,0,0.5,16,66,51
00780463,2026-02-08 23:00:00,Perum Sinaga,701543039117182,"Jl. M.T Haryono No. 832, Banjarbaru, SS 38815",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,10303.78,China,CN,MV CAHYONO 51,0,1,0,0.20833333333333334,16,57,61
00177465,2026-02-10 21:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jalan Indragiri No. 4, Gorontalo, Sumatera Barat 76945",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,34997.18,India,IN,MV CAHYONO 51,0,1,0,1.9166666666666667,60,72,85
00799453,2026-02-10 22:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jl. Pacuan Kuda No. 963, Kota Administrasi Jakarta Selatan, SU 72742",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,1938.2,Jepang,JP,MV CAHYONO 51,0,1,0,0.041666666666666664,16,66,48
00889873,2026-02-11 03:00:00,UD Putra Tbk,346247510799118,"Gg. Stasiun Wonokromo No. 52, Sukabumi, SN 05423",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,38625.79,India,IN,MV CAHYONO 51,0,1,0,0.20833333333333334,20,68,85
00749638,2026-02-11 20:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Medokan Ayu No. 59, Binjai, Jawa Timur 82965",Sereal/Beras,10,IDTPP,Tanjung Priok,25889.17,China,CN,MV CAHYONO 51,0,1,0,0.7083333333333334,25,53,61
00329023,2026-02-12 02:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Tebet Barat Dalam No. 626, Bandar Lampung, LA 39735",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,20651.75,Jepang,JP,MV CAHYONO 51,0,1,0,0.25,24,80,66
00769637,2026-02-12 12:00:00,PT Waskita,513338726247317,"Jl. KH Amin Jasuta No. 7, Tanjungbalai, KS 81721",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,2783.42,Jepang,JP,MV CAHYONO 51,0,1,0,0.4166666666666667,14,68,66
00988793,2026-02-13 00:00:00,Perum Saptono Mustofa,513542784980841,"Jl. M.H Thamrin No. 6, Padang, BB 36103",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,24394.11,China,CN,MV CAHYONO 51,0,1,0,0.5,24,72,75
00255697,2026-02-15 20:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Veteran No. 752, Bogor, Kalimantan Utara 43260",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,29964.99,Jepang,JP,MV CAHYONO 51,0,0,0,2.8333333333333335,16,66,48
00117123,2026-02-16 22:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Pasteur No. 6, Gorontalo, KI 73634",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,25578.49,India,IN,MV CAHYONO 51,0,1,0,1.0833333333333333,12,72,85
00517821,2026-02-17 22:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jalan Rumah Sakit No. 1, Purwokerto, JK 79833",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,45194.58,China,CN,MV CAHYONO 51,0,1,0,1.0,15,57,61
00123128,2026-02-20 22:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Rungkut Industri No. 9, Ambon, BB 46528",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,19075.27,China,CN,MV CAHYONO 51,0,0,0,3.0,15,46,61
00552779,2026-02-23 08:00:00,UD Mandala Prayoga,884969653287101,"Jalan Pasir Koja No. 397, Manado, JB 14913",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,42500.92,Jepang,JP,MV CAHYONO 51,0,0,0,2.4166666666666665,18,66,56
00399553,2026-01-02 11:00:00,PT Melani Hutapea,219136193990916,"Jalan PHH. Mustofa No. 8, Kota Administrasi Jakarta Utara, KI 11508",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,11085.0,Singapura,SG,MV CANDRAKANTA 18,0,0,0,,19,54,63
00920356,2026-01-03 21:00:00,UD Putra Tbk,346247510799118,"Gg. Gegerkalong Hilir No. 510, Banjarbaru, Jawa Timur 67066",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,19747.66,Jepang,JP,MV CANDRAKANTA 18,0,1,0,1.4166666666666667,21,66,56
00243369,2026-01-11 15:00:00,PT Waskita,513338726247317,"Gang Kapten Muslihat No. 23, Gorontalo, Kepulauan Bangka Belitung 51773",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,46762.97,China,CN,MV CANDRAKANTA 18,0,0,0,7.75,15,65,61
00394592,2026-01-12 02:00:00,PT Waskita,513338726247317,"Jl. Cikutra Timur No. 695, Ternate, Jawa Tengah 90833",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,43080.4,Singapura,SG,MV CANDRAKANTA 18,0,1,0,0.4583333333333333,15,46,66
00747043,2026-01-16 22:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Soekarno Hatta No. 47, Bontang, Jawa Tengah 04432",Lemak & Minyak Hewani/Nabati (CPO),27,IDTPP,Tanjung Priok,6936.12,China,CN,MV CANDRAKANTA 18,0,0,0,4.833333333333333,60,75,75
00796795,2026-01-17 02:00:00,UD Putra Tbk,346247510799118,"Gg. Lembong No. 95, Sabang, DI Yogyakarta 49383",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,24057.47,Jepang,JP,MV CANDRAKANTA 18,0,1,0,0.16666666666666666,20,72,66
00945114,2026-01-19 06:00:00,PD Manullang Tbk,048281489325288,"Jl. S. Parman No. 58, Pagaralam, AC 40848",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,19238.96,China,CN,MV CANDRAKANTA 18,0,0,0,2.1666666666666665,24,46,61
00287496,2026-01-21 18:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Kutai No. 632, Jambi, SS 13745",Sereal/Beras,10,IDTPE,Tanjung Perak,31203.02,Jepang,JP,MV CANDRAKANTA 18,0,0,0,2.5,25,66,58
00330626,2026-01-25 15:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. H.J Maemunah No. 546, Pangkalpinang, NB 89547",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,9721.68,India,IN,MV CANDRAKANTA 18,0,0,0,3.875,19,54,57
00833536,2026-01-27 13:00:00,Perum Sinaga,701543039117182,"Gang Raya Ujungberung No. 401, Tarakan, MA 99106",Sereal/Beras,10,IDBEL,Belawan,26899.86,Jepang,JP,MV CANDRAKANTA 18,0,1,0,1.9166666666666667,8,58,58
00985221,2026-01-27 18:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Ciwastra No. 814, Blitar, KR 40192",Sereal/Beras,10,IDTPE,Tanjung Perak,25705.05,Jepang,JP,MV CANDRAKANTA 18,0,1,0,0.20833333333333334,17,66,58
00224668,2026-01-29 20:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Abdul Muis No. 01, Prabumulih, Sulawesi Barat 84907",Sereal/Beras,10,IDKBU,Kotabaru,44445.59,China,CN,MV CANDRAKANTA 18,0,0,0,2.0833333333333335,16,56,61
00849723,2026-01-29 23:00:00,UD Mandala Prayoga,884969653287101,"Gang Raya Setiabudhi No. 18, Yogyakarta, Kalimantan Tengah 47411",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,31330.83,Jepang,JP,MV CANDRAKANTA 18,0,1,0,0.125,20,66,48
00537867,2026-01-31 02:00:00,Perum Saptono Mustofa,513542784980841,"Jl. Kendalsari No. 009, Balikpapan, KR 47692",Sereal/Beras,10,IDTPP,Tanjung Priok,30370.76,China,CN,MV CANDRAKANTA 18,0,1,0,1.125,25,53,61
00502702,2026-01-31 18:00:00,PD Suwarno Tbk,872343098050097,"Jalan Surapati No. 461, Kota Administrasi Jakarta Timur, Bengkulu 11901",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,15251.0,India,IN,MV CANDRAKANTA 18,0,1,0,0.6666666666666666,21,80,85
00633335,2026-01-31 18:00:00,PD Manullang Tbk,048281489325288,"Jl. Yos Sudarso No. 265, Banjar, Sulawesi Barat 11987",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,29114.36,India,IN,MV CANDRAKANTA 18,0,1,0,0.0,16,54,57
00801944,2026-02-07 14:00:00,PT Melani Hutapea,219136193990916,"Gang Soekarno Hatta No. 891, Tual, SB 80898",Sereal/Beras,10,IDBEL,Belawan,24186.85,China,CN,MV CANDRAKANTA 18,0,0,0,6.833333333333333,21,58,61
00163637,2026-02-09 11:00:00,UD Putra Tbk,346247510799118,"Jl. Soekarno Hatta No. 7, Tual, SN 24809",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,27619.42,Singapura,SG,MV CANDRAKANTA 18,0,1,0,1.875,14,66,63
00150446,2026-02-12 02:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. Rajawali Barat No. 68, Pasuruan, KI 67065",Lemak & Minyak Hewani/Nabati (CPO),27,IDTPE,Tanjung Perak,883.73,China,CN,MV CANDRAKANTA 18,0,0,0,2.625,60,68,75
00135969,2026-02-13 22:00:00,CV Zulaika Anggraini,916697848018451,"Jl. Pelajar Pejuang No. 018, Tangerang, JK 37599",Sereal/Beras,10,IDTPP,Tanjung Priok,39042.77,India,IN,MV CANDRAKANTA 18,0,1,0,1.8333333333333333,12,53,64
00164987,2026-02-17 14:00:00,CV Zulaika Anggraini,916697848018451,"Gg. Gegerkalong Hilir No. 69, Lhokseumawe, BE 66552",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,8154.07,Jepang,JP,MV CANDRAKANTA 18,0,0,0,3.6666666666666665,20,54,48
00852819,2026-02-18 00:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. Astana Anyar No. 309, Kendari, JB 19374",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,30805.39,Jepang,JP,MV CANDRAKANTA 18,0,1,0,0.4166666666666667,12,72,66
00223222,2026-02-18 08:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. BKR No. 178, Pariaman, SS 35784",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,26644.62,Singapura,SG,MV CANDRAKANTA 18,0,1,0,0.3333333333333333,21,75,69
00231339,2026-02-20 20:00:00,PD Manullang Tbk,048281489325288,"Gg. Setiabudhi No. 245, Kediri, Kepulauan Bangka Belitung 19693",Sereal/Beras,10,IDTPP,Tanjung Priok,27373.11,Singapura,SG,MV CANDRAKANTA 18,0,0,0,2.5,20,53,49
00125996,2026-02-21 05:00:00,UD Mandala Prayoga,884969653287101,"Gg. Ir. H. Djuanda No. 0, Padang Sidempuan, Sulawesi Barat 74231",Sereal/Beras,10,IDBEL,Belawan,36416.99,China,CN,MV CANDRAKANTA 18,0,1,0,0.375,16,58,61
00173756,2026-02-26 00:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Erlangga No. 580, Madiun, Sulawesi Barat 21286",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,22142.28,Jepang,JP,MV CANDRAKANTA 18,0,0,0,4.791666666666667,21,68,66
00301250,2026-02-28 13:00:00,PT Sirait Damanik,983930103105183,"Jalan H.J Maemunah No. 2, Pontianak, Sumatera Utara 47617",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,25917.9,India,IN,MV CANDRAKANTA 18,0,0,0,2.5416666666666665,20,75,85
00762365,2026-01-01 15:00:00,PT Sirait Damanik,983930103105183,"Jalan Jakarta No. 7, Sorong, JK 32288",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,8105.97,Jepang,JP,MV CENGKAL 48,0,0,0,,15,46,56
00795066,2026-01-02 01:00:00,UD Mandala Prayoga,884969653287101,"Jalan Abdul Muis No. 62, Sibolga, Jambi 35797",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,25599.47,Singapura,SG,MV CENGKAL 48,0,1,0,0.4166666666666667,15,80,69
00804433,2026-01-10 11:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jl. Gegerkalong Hilir No. 2, Lhokseumawe, JB 21611",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,47978.04,India,IN,MV CENGKAL 48,0,0,0,8.416666666666666,18,80,85
00228913,2026-01-11 20:00:00,PD Manullang Tbk,048281489325288,"Gg. Ronggowarsito No. 372, Binjai, DKI Jakarta 59574",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,6934.43,India,IN,MV CENGKAL 48,0,1,0,1.375,12,68,85
00564192,2026-01-13 13:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Stasiun Wonokromo No. 2, Sabang, SB 56856",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,14608.02,Singapura,SG,MV CENGKAL 48,0,1,0,1.7083333333333333,15,66,66
00732035,2026-01-13 18:00:00,PT Waskita,513338726247317,"Jl. Medokan Ayu No. 352, Tarakan, Sulawesi Tengah 12552",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,4077.85,India,IN,MV CENGKAL 48,0,1,0,0.20833333333333334,15,66,51
00634025,2026-01-14 02:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Erlangga No. 11, Palangkaraya, SB 12415",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,13761.66,Singapura,SG,MV CENGKAL 48,0,1,0,0.3333333333333333,21,68,69
00853369,2026-01-14 08:00:00,PD Suwarno Tbk,872343098050097,"Jl. Peta No. 22, Bandar Lampung, BT 57784",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,33410.55,China,CN,MV CENGKAL 48,0,1,0,0.25,21,80,75
00894272,2026-01-14 20:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Tubagus Ismail No. 01, Sungai Penuh, Maluku Utara 89935",Sereal/Beras,10,IDKBU,Kotabaru,24049.12,India,IN,MV CENGKAL 48,0,1,0,0.5,17,56,64
00551309,2026-01-15 22:00:00,PT Yulianti,801326773602606,"Jalan Medokan Ayu No. 182, Pasuruan, Kalimantan Utara 26978",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,30388.47,Singapura,SG,MV CENGKAL 48,0,1,0,1.0833333333333333,20,46,66
00261195,2026-01-17 16:00:00,PT Melani Hutapea,219136193990916,"Gang Pasteur No. 14, Pangkalpinang, KU 85258",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,31793.85,Jepang,JP,MV CENGKAL 48,0,1,0,1.75,9,72,66
00373601,2026-01-17 18:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Tubagus Ismail No. 7, Surabaya, RI 71545",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,33954.78,Singapura,SG,MV CENGKAL 48,0,1,0,0.08333333333333333,22,54,63
00944336,2026-01-22 05:00:00,PT Melani Hutapea,219136193990916,"Gang Ciwastra No. 7, Bogor, BT 09376",Sereal/Beras,10,IDBEL,Belawan,29013.66,Singapura,SG,MV CENGKAL 48,0,0,0,4.458333333333333,21,58,49
00326377,2026-01-23 08:00:00,UD Mandala Prayoga,884969653287101,"Gang Kebonjati No. 25, Parepare, KU 05597",Sereal/Beras,10,IDTPE,Tanjung Perak,21740.34,Jepang,JP,MV CENGKAL 48,0,1,0,1.125,16,66,58
00329231,2026-01-28 10:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Asia Afrika No. 45, Cirebon, SS 15619",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,41856.49,China,CN,MV CENGKAL 48,0,0,0,5.083333333333333,21,72,75
00513215,2026-01-29 09:00:00,PD Manullang Tbk,048281489325288,"Gang Cempaka No. 3, Tanjungbalai, PB 24077",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,5455.18,India,IN,MV CENGKAL 48,0,1,0,0.9583333333333334,24,46,51
00118548,2026-01-31 13:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jl. Cempaka No. 450, Pematangsiantar, MA 97374",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,8792.5,India,IN,MV CENGKAL 48,0,0,0,2.1666666666666665,18,72,85
00309455,2026-02-04 05:00:00,PT Waskita,513338726247317,"Gang BKR No. 2, Bitung, Sulawesi Barat 15940",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,30438.45,Singapura,SG,MV CENGKAL 48,0,0,0,3.6666666666666665,14,72,69
00188422,2026-02-05 00:00:00,UD Putra Tbk,346247510799118,"Gang Abdul Muis No. 32, Cilegon, Kepulauan Riau 54152",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,42478.06,Singapura,SG,MV CENGKAL 48,0,1,0,0.7916666666666666,20,72,69
00169349,2026-02-10 02:00:00,PD Suwarno Tbk,872343098050097,"Jl. Soekarno Hatta No. 85, Banjarbaru, JA 49075",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,22973.37,India,IN,MV CENGKAL 48,0,0,0,5.083333333333333,22,52,57
00167011,2026-02-12 19:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Rungkut Industri No. 7, Cirebon, SU 05092",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,35709.8,China,CN,MV CENGKAL 48,0,0,0,2.7083333333333335,19,52,70
00606143,2026-02-15 00:00:00,UD Mandala Prayoga,884969653287101,"Jalan Siliwangi No. 39, Bogor, Sulawesi Tenggara 65803",Sereal/Beras,10,IDKBU,Kotabaru,38931.72,India,IN,MV CENGKAL 48,0,0,0,2.2083333333333335,16,56,64
00331186,2026-02-18 08:00:00,PD Suwarno Tbk,872343098050097,"Gang M.H Thamrin No. 57, Lhokseumawe, BB 13518",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,46858.57,India,IN,MV CENGKAL 48,0,0,0,3.3333333333333335,22,66,57
00329004,2026-02-19 20:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. Astana Anyar No. 3, Magelang, KR 45868",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,44408.31,Singapura,SG,MV CENGKAL 48,0,1,0,1.5,12,68,69
00361606,2026-02-20 15:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jalan PHH. Mustofa No. 05, Tasikmalaya, Sumatera Selatan 61124",Sereal/Beras,27,IDBEL,Belawan,35634.24,Singapura,SG,MV CENGKAL 48,0,1,0,0.7916666666666666,60,80,69
00410660,2026-02-21 22:00:00,PD Manullang Tbk,048281489325288,"Jl. Cempaka No. 94, Tanjungbalai, BB 43671",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,48608.61,Singapura,SG,MV CENGKAL 48,0,1,0,1.2916666666666667,12,80,69
00207257,2026-02-21 23:00:00,PD Suwarno Tbk,872343098050097,"Gang Cikutra Timur No. 8, Pagaralam, Kalimantan Tengah 14846",Sereal/Beras,10,IDTPE,Tanjung Perak,44166.07,Singapura,SG,MV CENGKAL 48,0,1,0,0.041666666666666664,14,66,49
00163168,2026-01-01 07:00:00,PT Melani Hutapea,219136193990916,"Gang KH Amin Jasuta No. 6, Pekanbaru, Lampung 06810",Sereal/Beras,10,IDTPP,Tanjung Priok,4081.52,Jepang,JP,MV DAGEL 60,0,0,0,,21,53,58
00737545,2026-01-05 05:00:00,CV Zulaika Anggraini,916697848018451,"Jl. Ahmad Yani No. 9, Prabumulih, JA 97887",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,25653.27,Jepang,JP,MV DAGEL 60,0,0,0,3.9166666666666665,11,57,56
00789781,2026-01-09 11:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan Soekarno Hatta No. 16, Tebingtinggi, BA 49930",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,8869.1,Singapura,SG,MV DAGEL 60,0,0,0,4.25,18,72,69
00549494,2026-01-09 21:00:00,Perum Saptono Mustofa,513542784980841,"Gang Joyoboyo No. 08, Batu, JT 50272",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,40897.28,Jepang,JP,MV DAGEL 60,0,1,0,0.4166666666666667,16,54,48
00950537,2026-01-11 11:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Ahmad Dahlan No. 205, Salatiga, NB 73214",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,10093.24,India,IN,MV DAGEL 60,0,1,0,1.5833333333333333,12,72,85
00125951,2026-01-17 10:00:00,UD Mandala Prayoga,884969653287101,"Gang Waringin No. 2, Surabaya, PA 55629",Sereal/Beras,10,IDBEL,Belawan,7411.6,India,IN,MV DAGEL 60,0,0,0,5.958333333333333,16,58,64
00897487,2026-01-19 01:00:00,UD Putra Tbk,346247510799118,"Gg. Jend. Sudirman No. 4, Pematangsiantar, Sulawesi Selatan 03131",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,41735.91,Singapura,SG,MV DAGEL 60,0,1,0,1.625,21,65,66
00960950,2026-01-19 16:00:00,PT Yulianti,801326773602606,"Jl. Ciumbuleuit No. 0, Tebingtinggi, SB 21267",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,13844.98,India,IN,MV DAGEL 60,0,1,0,0.625,15,66,57
00202891,2026-01-25 00:00:00,Perum Sinaga,701543039117182,"Gang Asia Afrika No. 81, Tomohon, Jawa Tengah 18779",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,4983.22,Jepang,JP,MV DAGEL 60,0,0,0,5.333333333333333,16,57,56
00940277,2026-01-29 15:00:00,Perum Sinaga,701543039117182,"Jl. Rajiman No. 0, Solok, Banten 20204",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,14962.61,India,IN,MV DAGEL 60,0,0,0,4.625,13,66,57
00173887,2026-01-30 07:00:00,PD Suwarno Tbk,872343098050097,"Jalan Medokan Ayu No. 99, Bengkulu, PB 93350",Sereal/Beras,10,IDKBU,Kotabaru,24456.64,India,IN,MV DAGEL 60,0,1,0,0.6666666666666666,14,56,64
00442455,2026-01-31 15:00:00,PT Melani Hutapea,219136193990916,"Gg. Ahmad Yani No. 295, Subulussalam, Gorontalo 25135",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,33266.0,India,IN,MV DAGEL 60,0,1,0,1.3333333333333333,17,65,51
00777768,2026-02-05 09:00:00,PD Suwarno Tbk,872343098050097,"Jl. Cikutra Barat No. 5, Bontang, Banten 51016",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,4068.51,China,CN,MV DAGEL 60,0,0,0,4.75,22,66,70
00208181,2026-02-08 08:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan Rungkut Industri No. 0, Pematangsiantar, Sulawesi Barat 08637",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,22999.88,Jepang,JP,MV DAGEL 60,0,0,0,2.9583333333333335,18,68,66
00413375,2026-02-08 16:00:00,CV Zulaika Anggraini,916697848018451,"Gang Kutisari Selatan No. 30, Prabumulih, Lampung 53042",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,21752.5,Singapura,SG,MV DAGEL 60,0,1,0,0.3333333333333333,20,66,63
00682829,2026-02-11 03:00:00,PT Yulianti,801326773602606,"Gang Cempaka No. 773, Tangerang, PB 60917",Sereal/Beras,10,IDTPP,Tanjung Priok,28396.59,China,CN,MV DAGEL 60,0,0,0,2.4583333333333335,13,53,61
00133117,2026-02-11 22:00:00,PD Suwarno Tbk,872343098050097,"Gang Kebonjati No. 59, Yogyakarta, MA 59792",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,13772.05,China,CN,MV DAGEL 60,0,1,0,0.7916666666666666,21,72,75
00984273,2026-02-12 06:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Cihampelas No. 16, Malang, KI 54722",Sereal/Beras,27,IDTPP,Tanjung Priok,20509.94,Jepang,JP,MV DAGEL 60,0,1,0,0.3333333333333333,60,75,66
