GR_ID,NIB,NPWP,NAMA,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT,KELURAHAN,DAERAH_ID,KODE_POS,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,KODE_KANTOR,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,ID_PERUSAHAAN,TGL_PERUBAHAN_NIB,TGL_TERBIT_NIB,TGL_SYNC_OSS,STATUS_NIB,SOURCE,MATCH_TYPE,SOURCE_COUNT,N_CONFLICTS,IS_OUT_OF_SYNC,IS_STALE,HIGH_SYNC_LAG,IS_LOGICAL_CONFLICT_NIPER,CREATED_AT
GR000066,7120826773454,82.060.929.1-667.587,CV UWAIS WASTUTI TBK,CV,Perum,Berbadan Hukum,Aktif,Gang S. Parman No. 6,DUMAI,51,40758.0,Y,N,API-U,90100.0,62801927637.0,EKSPORTIR,4880340185.0,,C000272,2025-10-11,2025-10-11,2026-05-27,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,False,True,2026-06-12 00:42:58
GR000067,4004991547887,17.871.516.7-279.197,PERUM MAHESWARA,,CV,Belum Berbadan Hukum,Dibekukan,Jl. Pasteur No. 82,,61,75060.0,Y,N,API-P,90400.0,62155501553.0,IMPORTIR,,8648004840.0,C002705,2024-01-17,2024-01-17,2026-04-14,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR000068,4932966851612,17.488.331.3-006.267,PERUM WAHYUDIN PRAKASA TBK,PERUM,Firma,Belum Berbadan Hukum,Tidak Aktif,Jalan Astana Anyar No. 15,BOGOR,21,47277.0,Y,Y,API-P,20100.0,6281982228.0,KEDUA-DUANYA,9192602299.0,9105003827.0,C000708,2024-06-19,2024-06-19,2026-05-09,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR000069,0174268414593,28.980.136.7-156.465,PT BUDIYANTO,,Perum,Belum Berbadan Hukum,Dibekukan,Jl. M.H Thamrin No. 9,BINJAI,33,34103.0,N,Y,,60300.0,62830223779.0,EKSPORTIR,3281571861.0,,C001420,2024-05-21,2024-05-21,2026-06-06,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000070,7908740640391,05.433.352.1-554.061,PD HALIMAH,,PT,Belum Berbadan Hukum,Tidak Aktif,Gang Pasir Koja No. 0,BATAM,12,,N,N,,20300.0,624029982938.0,KEDUA-DUANYA,4803163678.0,9828163223.0,C003716,2023-10-05,2023-10-05,2026-04-21,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000071,6567661825128,50.541.130.3-854.003,UD PALASTRI,UD,Perum,Belum Berbadan Hukum,Dibekukan,Gg. Ronggowarsito No. 2,BATAM,35,,Y,N,API-P,71300.0,62828834953.0,EKSPORTIR,9490002536.0,,C002745,2024-04-15,2024-04-15,2026-04-03,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000072,4310690331190,57.612.688.0-250.758,UD SARAGIH,UD,Perum,Berbadan Hukum,Dibekukan,Gang Bkr No. 3,,31,54156.0,N,Y,,40300.0,622875287874.0,IMPORTIR,,1000844059.0,C003344,2023-04-26,2023-04-26,2026-05-21,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000073,3959953428364,35.062.570.9-900.752,PD WINARNO SIRAIT (PERSERO) TBK,PD,UD,Belum Berbadan Hukum,Aktif,Gang M.T Haryono No. 16,PALANGKARAYA,73,84511.0,N,N,,140100.0,62686075277.0,EKSPORTIR,4803163678.0,,C003361,2025-02-19,2025-02-19,2026-05-15,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR000074,6624628733427,07.575.422.6-570.542,UD SAMOSIR TBK,UD,CV,Belum Berbadan Hukum,Aktif,Gg. Sentot Alibasa No. 05,KOTA ADMINISTRASI JAKARTA UTARA,33,,N,N,,50100.0,629839135083.0,IMPORTIR,,1237092189.0,C002555,2023-06-11,2023-06-11,2026-05-07,DICABUT,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000075,1830469901398,27.490.213.5-310.979,CV SUDIATI,,PT,Belum Berbadan Hukum,Aktif,Jl. Cikutra Timur No. 556,,31,75571.0,Y,Y,API-U,10100.0,62705287301.0,IMPORTIR,,5850420406.0,C001971,2015-05-22,2015-05-22,2026-04-20,DICABUT,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000076,4678544587717,97.859.327.3-379.320,PERUM UTAMA WIDODO,PERUM,CV,Berbadan Hukum,Tidak Aktif,Jalan Gardujati No. 278,SABANG,16,,Y,N,API-U,30100.0,62237217127.0,EKSPORTIR,4803163678.0,,C002743,2024-08-27,2024-08-27,2026-05-16,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR000077,6937854777252,17.737.559.7-188.938,PD PANGESTU (PERSERO) TBK,PD,PT,Berbadan Hukum,Aktif,Gg. Jend. Sudirman No. 7,,35,51884.0,Y,N,API-U,70500.0,62870450374.0,IMPORTIR,,7319283406.0,C002302,2023-10-09,2023-10-09,2026-04-08,DIBEKUKAN,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000078,2038750997700,68.564.421.0-017.542,CV UYAINAH (PERSERO) TBK,CV,UD,Belum Berbadan Hukum,Aktif,Jl. Kiaracondong No. 370,PURWOKERTO,33,,N,N,,60300.0,622674998835.0,EKSPORTIR,433287531.0,,C000419,2024-01-03,2024-01-03,2026-04-29,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,True,True,2026-06-12 00:42:58
GR000079,0339845461567,72.249.713.3-307.700,UD WIDODO,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Joyoboyo No. 251,PANGKALPINANG,12,,Y,N,API-U,20300.0,624766945.0,EKSPORTIR,3375504237.0,,C000973,2023-04-25,2023-04-25,2026-04-09,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000080,1765918033974,05.946.076.4-920.556,PERUM HAKIM MAHESWARA (PERSERO) TBK,PERUM,Firma,Berbadan Hukum,Aktif,Jl. Raya Ujungberung No. 3,PEMATANGSIANTAR,51,14384.0,Y,Y,API-U,80100.0,62674742768.0,EKSPORTIR,3088249048.0,,C002047,2025-03-26,2025-03-26,2026-04-10,DICABUT,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR000081,9396856218501,55.237.858.1-348.619,UD SUSANTI NASYIDAH,,Firma,Berbadan Hukum,Dibekukan,Jl. Jend. A. Yani No. 9,SALATIGA,35,,N,N,,71300.0,62132142334.0,IMPORTIR,4803163678.0,8072978620.0,C002657,2025-07-11,2025-07-11,2026-04-13,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,True,True,2026-06-12 00:42:58
GR000082,6629619431142,48.728.802.2-757.398,PERUM AGUSTINA SAFITRI,PERUM,PT,Berbadan Hukum,Aktif,Gang H.J Maemunah No. 73,,12,10276.0,N,N,,11200.0,62737793548.0,IMPORTIR,4803163678.0,2500217360.0,C003512,2025-06-29,2025-06-29,2026-06-05,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,False,True,2026-06-12 00:42:58
GR000083,2126788861015,70.095.611.9-803.332,PD PUTRA SIREGAR (PERSERO) TBK,PD,Perum,Belum Berbadan Hukum,Aktif,Gang Surapati No. 588,LUBUKLINGGAU,21,,Y,Y,API-P,20100.0,62692951249.0,IMPORTIR,,5671071139.0,C001735,2025-12-03,2025-12-03,2026-03-31,AKTIF,MATCHED,EXACT_NIB,2,0,False,False,True,False,2026-06-12 00:42:58
GR000084,2444721264647,09.369.257.3-738.640,PT HARDIANSYAH SIREGAR,,PT,Berbadan Hukum,Tidak Aktif,Jalan Jamika No. 95,TUAL,36,78774.0,Y,Y,API-P,50400.0,62755942051.0,EKSPORTIR,2047726617.0,,C004414,2025-03-21,2025-03-21,2026-04-03,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000085,5756924593752,50.991.326.4-752.711,PT ISWAHYUDI WIJAYA TBK,PT,UD,Berbadan Hukum,Tidak Aktif,Gg. Cikapayang No. 479,KOTAMOBAGU,73,,N,N,,110100.0,62123047786.0,KEDUA-DUANYA,5704030506.0,4763046279.0,C004606,2024-07-28,2024-07-28,2026-06-04,DIBEKUKAN,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR000086,1939828073741,52.689.511.2-648.310,UD GUNAWAN WACANA (PERSERO) TBK,UD,CV,Belum Berbadan Hukum,Tidak Aktif,Gang Ciumbuleuit No. 87,SOLOK,51,21655.0,N,Y,,90100.0,62909974833.0,IMPORTIR,,1688720903.0,C004653,2025-07-08,2025-07-08,2026-05-26,DICABUT,MATCHED,EXACT_NIB,2,2,False,False,False,False,2026-06-12 00:42:58
GR000087,6886805891135,21.662.627.0-576.660,CV NAPITUPULU TBK,CV,Firma,Belum Berbadan Hukum,Aktif,Jl. Hos. Cokroaminoto No. 5,PEMATANGSIANTAR,91,29825.0,N,Y,,120300.0,628155123442.0,KEDUA-DUANYA,7598475108.0,4605940581.0,C004224,2023-07-21,2023-07-21,2026-06-01,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000088,8899375679825,03.494.107.4-425.942,CV WIJAYA TBK,CV,Firma,Belum Berbadan Hukum,Tidak Aktif,Gang Waringin No. 551,,12,,Y,N,API-U,20300.0,626142938311.0,KEDUA-DUANYA,4803163678.0,5870376741.0,C003319,2024-02-28,2024-02-28,2026-04-26,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000089,1775140105123,66.178.565.2-338.573,PT PADMASARI KUSWANDARI,PT,CV,Belum Berbadan Hukum,Dibekukan,Jalan Pacuan Kuda No. 913,PALEMBANG,16,,N,Y,,30100.0,62542695001.0,IMPORTIR,,9111624979.0,C002663,2024-01-17,2024-01-17,2026-05-29,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000090,6969155792499,10.688.137.5-120.244,CV SALAHUDIN TBK,CV,Firma,Berbadan Hukum,Dibekukan,Gang Ronggowarsito No. 84,,12,65240.0,Y,N,API-U,10800.0,621176232090.0,IMPORTIR,,9151706296.0,C004941,2025-05-06,2025-05-06,2026-04-19,AKTIF,MATCHED,EXACT_NIB,2,2,False,True,True,False,2026-06-12 00:42:58
GR000091,6278282742257,79.054.886.5-974.009,PT SITUMORANG TBK,PT,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Kiaracondong No. 4,BOGOR,36,99330.0,Y,N,API-U,50400.0,627956354664.0,IMPORTIR,4803163678.0,9268731055.0,C004356,2025-05-01,2025-05-01,2026-06-06,AKTIF,MATCHED,EXACT_NIB,2,3,False,True,False,True,2026-06-12 00:42:58
GR000092,1340745171339,88.359.881.9-647.438,UD YULIARTI (PERSERO) TBK,,CV,Berbadan Hukum,Dibekukan,Jl. Jend. Sudirman No. 20,PAYAKUMBUH,73,40049.0,Y,N,API-U,140100.0,626006030086.0,IMPORTIR,,5518033631.0,C001923,2025-12-26,2025-12-26,2026-06-07,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,False,False,2026-06-12 00:42:58
GR000093,5449481260422,31.149.728.5-848.253,UD SURYONO,UD,Perum,Berbadan Hukum,Dibekukan,Jalan S. Parman No. 43,MAGELANG,35,,N,N,,71300.0,62677676391.0,EKSPORTIR,7723866254.0,,C000823,2025-04-28,2025-04-28,2026-04-03,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000094,0684577590175,08.814.547.6-223.991,PERUM WULANDARI (PERSERO) TBK,PERUM,Firma,Belum Berbadan Hukum,Tidak Aktif,Gang Monginsidi No. 16,DENPASAR,16,75304.0,Y,N,API-P,30100.0,62380114814.0,EKSPORTIR,9935828118.0,,C004440,2023-09-25,2023-09-25,2026-04-12,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000095,5001701277063,88.931.135.4-162.895,CV HASSANAH SANTOSO TBK,CV,Firma,Berbadan Hukum,Tidak Aktif,Gg. Suryakencana No. 30,PANGKALPINANG,12,26841.0,Y,N,API-P,10700.0,624664453707.0,KEDUA-DUANYA,4803163678.0,5761174059.0,C002952,2023-04-17,2023-04-17,2026-03-31,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000096,3611037129387,01.008.712.5-836.123,UD SUSANTI (PERSERO) TBK,UD,PT,Berbadan Hukum,Tidak Aktif,Gg. Jakarta No. 95,TANJUNGPINANG,16,83391.0,Y,Y,API-P,30100.0,627808507900.0,KEDUA-DUANYA,6828501005.0,2406783584.0,C002219,2023-07-29,2023-07-29,2026-05-27,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000097,4262218909275,92.218.643.2-941.421,PERUM TARIHORAN HUTAGALUNG (PERSERO) TBK,PERUM,CV,Berbadan Hukum,Aktif,Jl. Jend. A. Yani No. 87,TANGERANG SELATAN,64,97187.0,N,Y,,100300.0,629093596228.0,EKSPORTIR,5192880260.0,,C003649,2023-09-10,2023-09-10,2026-05-07,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR000098,6523413899940,84.896.308.3-530.621,PD MUSTOFA,PD,Firma,Berbadan Hukum,Aktif,Jalan Stasiun Wonokromo No. 40,KOTA ADMINISTRASI JAKARTA PUSAT,32,39106.0,Y,N,API-P,50900.0,62773457346.0,KEDUA-DUANYA,6259214810.0,1878309650.0,C000418,2014-05-17,2014-05-17,2026-06-01,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
GR000099,9180552696582,97.482.977.1-017.601,PT NAMAGA (PERSERO) TBK,PT,CV,Berbadan Hukum,Aktif,Jalan Peta No. 22,MEDAN,12,,Y,N,API-P,20300.0,627693045105.0,KEDUA-DUANYA,4562113461.0,2337710628.0,C000061,2025-11-03,2025-11-03,2026-06-02,AKTIF,MATCHED,EXACT_NIB,2,2,False,False,False,True,2026-06-12 00:42:58
GR000100,6661889241418,26.997.827.2-549.334,UD LAZUARDI NUGROHO,UD,Perum,Berbadan Hukum,Aktif,Jl. Abdul Muis No. 478,,21,33752.0,Y,Y,API-P,20100.0,622718641453.0,EKSPORTIR,1798912300.0,,C002789,2023-06-26,2023-06-26,2026-06-03,DICABUT,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000101,4105648149177,65.368.056.7-879.580,PT MANDALA MARDHIYAH,PT,CV,Belum Berbadan Hukum,Aktif,Gg. Joyoboyo No. 5,,73,83644.0,N,Y,,140100.0,62593850981.0,IMPORTIR,,1896112048.0,C001143,2024-04-12,2024-04-12,2026-06-01,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000102,0307562208635,31.426.937.5-277.845,PERUM RAHAYU,,PT,Berbadan Hukum,Aktif,Gang Cikapayang No. 68,TANJUNGPINANG,12,,N,Y,,20300.0,62210273581.0,IMPORTIR,,2587266556.0,C000007,2025-11-22,2025-11-22,2026-03-19,DICABUT,MATCHED,EXACT_NIB,2,1,False,False,True,False,2026-06-12 00:42:58
GR000103,1744518705349,38.757.637.3-475.377,CV PRASETYO SALAHUDIN (PERSERO) TBK,CV,CV,Berbadan Hukum,Aktif,Gg. Veteran No. 8,MEULABOH,51,43517.0,N,Y,,80100.0,6274407762.0,IMPORTIR,,6105026273.0,C004801,2025-04-19,2025-04-19,2026-04-10,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000104,0506413836702,91.286.095.0-943.237,PT NASYIAH (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Dibekukan,Gang Tebet Barat Dalam No. 9,BATU,32,98373.0,N,Y,,50900.0,622333675379.0,EKSPORTIR,7478955716.0,,C004353,2023-07-15,2023-07-15,2026-05-12,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000105,6199062344565,40.463.278.3-076.966,UD BUDIMAN (PERSERO) TBK,,CV,Berbadan Hukum,Aktif,Gg. Pacuan Kuda No. 9,MOJOKERTO,35,85467.0,Y,N,API-U,60100.0,627687475672.0,IMPORTIR,,5915728296.0,C004200,2025-08-12,2025-08-12,2026-03-19,AKTIF,MATCHED,EXACT_NIB,2,0,False,False,True,False,2026-06-12 00:42:58
GR000106,3747411249035,18.093.728.3-991.364,UD RAJATA TBK,,Firma,Berbadan Hukum,Aktif,Jalan Waringin No. 35,PADANG SIDEMPUAN,21,93204.0,Y,N,API-P,20100.0,62305611723.0,KEDUA-DUANYA,4803163678.0,355046807.0,C004425,2025-07-15,2025-07-15,2026-03-24,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,True,True,2026-06-12 00:42:58
GR000107,1712100323651,74.600.265.1-022.066,UD MANGUNSONG NAPITUPULU TBK,,CV,Berbadan Hukum,Tidak Aktif,Jalan Yos Sudarso No. 5,TUAL,35,77252.0,N,Y,,60100.0,62224279316.0,KEDUA-DUANYA,9271854400.0,4220556113.0,C001181,2023-03-29,2023-03-29,2026-03-18,DICABUT,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR000108,0999347687014,49.140.429.3-658.905,PERUM UYAINAH,PERUM,Perum,Belum Berbadan Hukum,Tidak Aktif,Jalan Abdul Muis No. 8,BALIKPAPAN,61,84840.0,Y,N,API-U,90400.0,62324727122.0,IMPORTIR,,8162971467.0,C000778,2024-12-05,2024-12-05,2026-03-15,DICABUT,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR000109,6420593040785,98.598.238.2-102.253,CV KURNIAWAN KUSWOYO (PERSERO) TBK,CV,UD,Berbadan Hukum,Aktif,Gg. Setiabudhi No. 61,PADANG,91,,Y,N,API-P,120300.0,62399833761.0,IMPORTIR,,8175216076.0,C004791,2024-12-27,2024-12-27,2026-05-21,DICABUT,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000110,2239559059929,24.856.829.7-555.316,PT WASKITA,PT,PT,Berbadan Hukum,Aktif,Gang Cikutra Barat No. 0,,73,65918.0,N,Y,,140100.0,62773490250.0,KEDUA-DUANYA,514610532.0,2980667346.0,C003277,2024-03-24,2024-03-24,2026-05-08,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR000111,5932525002921,67.881.373.1-382.721,CV PRABOWO,CV,UD,Berbadan Hukum,Tidak Aktif,Jalan Ciumbuleuit No. 4,CIREBON,91,,N,N,,120300.0,62909071702.0,EKSPORTIR,2160827568.0,,C000638,2024-10-22,2024-10-22,2026-05-04,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000112,6752895392644,16.181.746.0-971.718,UD MARPAUNG,UD,UD,Berbadan Hukum,Aktif,Gang Sukajadi No. 2,,51,,N,N,,80100.0,623185577515.0,IMPORTIR,,3141744279.0,C002858,2024-03-28,2024-03-28,2026-06-04,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000113,2513552157043,31.709.069.5-262.805,PERUM SUSANTI TBK,PERUM,Perum,Belum Berbadan Hukum,Dibekukan,Gg. Cihampelas No. 35,,35,,Y,N,API-U,70100.0,629314840759.0,EKSPORTIR,3363587847.0,,C003888,2023-12-07,2023-12-07,2026-04-01,DIBEKUKAN,MATCHED,EXACT_NIB,2,2,False,True,True,True,2026-06-12 00:42:58
GR000114,6586179327104,02.326.267.1-075.350,PT HUTASOIT SANTOSO,PT,CV,Berbadan Hukum,Dibekukan,Jalan Sukajadi No. 51,AMBON,73,75412.0,N,Y,,140100.0,622602676151.0,IMPORTIR,,7818301169.0,C002015,2024-11-23,2024-11-23,2026-04-05,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000115,7062962015336,89.567.739.8-271.676,CV ASTUTI,CV,CV,Berbadan Hukum,Aktif,Jalan Astana Anyar No. 581,MEULABOH,12,46618.0,N,N,,10800.0,62412778157.0,KEDUA-DUANYA,8100577718.0,2181095139.0,C003332,2025-10-02,2025-10-02,2026-04-08,AKTIF,MATCHED,EXACT_NIB,2,2,False,False,True,True,2026-06-12 00:42:58
GR000116,6149731032417,14.315.803.6-482.500,PERUM NURDIYANTI NARPATI,PERUM,PT,Belum Berbadan Hukum,Aktif,Jl. Pasteur No. 47,BATAM,91,64647.0,N,N,,120300.0,625023717821.0,KEDUA-DUANYA,4754253063.0,4137877834.0,C003769,2025-02-20,2025-02-20,2026-04-12,AKTIF,MATCHED,EXACT_NIB,2,3,False,True,True,True,2026-06-12 00:42:58
GR000117,4774349021158,52.994.774.9-232.566,UD RAMADAN,,UD,Belum Berbadan Hukum,Dibekukan,Jalan Erlangga No. 240,MAGELANG,31,57569.0,N,N,,40300.0,623786265911.0,KEDUA-DUANYA,6217362373.0,455257740.0,C001110,2024-04-27,2024-04-27,2026-04-17,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000118,6329451168685,35.532.469.0-805.717,PERUM PANGESTU,PERUM,PT,Belum Berbadan Hukum,Aktif,Gg. Laswi No. 41,TANGERANG,64,,N,Y,,100300.0,627443049156.0,IMPORTIR,,8876089743.0,C003545,2014-01-04,2014-01-04,2026-05-24,DICABUT,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000119,5054447132475,34.746.426.9-661.091,UD ASTUTI KURNIAWAN (PERSERO) TBK,UD,CV,Belum Berbadan Hukum,Dibekukan,Jalan Monginsidi No. 8,PALOPO,35,67982.0,N,N,,60100.0,628561978048.0,EKSPORTIR,1629405339.0,,C000926,2025-11-23,2025-11-23,2026-05-12,DIBEKUKAN,MATCHED,EXACT_NIB,2,2,False,False,True,True,2026-06-12 00:42:58
GR000120,8214862890233,07.255.033.7-051.940,PT LAKSMIWATI (PERSERO) TBK,PT,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Gardujati No. 2,,21,,Y,N,API-P,20400.0,62953578031.0,IMPORTIR,,3998295820.0,C004250,2023-09-11,2023-09-11,2026-04-20,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000121,7972798552414,03.395.050.2-874.585,PT FARIDA HARTATI TBK,PT,CV,Berbadan Hukum,Tidak Aktif,Jalan Gardujati No. 512,PEMATANGSIANTAR,35,82586.0,Y,N,API-U,71300.0,625840618252.0,EKSPORTIR,2334418255.0,,C003885,2025-11-17,2025-11-17,2026-04-02,AKTIF,MATCHED,EXACT_NIB,2,2,False,False,True,True,2026-06-12 00:42:58
GR000122,0722903494466,44.470.258.3-477.309,CV WASKITA USAMAH (PERSERO) TBK,CV,UD,Berbadan Hukum,Aktif,Gang Astana Anyar No. 9,PALOPO,91,,N,N,,120300.0,62593338168.0,IMPORTIR,4803163678.0,6724705191.0,C004276,2024-08-01,2024-08-01,2026-04-05,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,True,2026-06-12 00:42:58
GR000123,9353875842824,12.482.131.4-742.827,UD THAMRIN,UD,PT,Berbadan Hukum,Tidak Aktif,Gg. Kendalsari No. 1,LUBUKLINGGAU,35,34125.0,Y,Y,API-P,70500.0,627200712081.0,KEDUA-DUANYA,9400147927.0,8827114315.0,C001332,2024-09-20,2024-09-20,2026-04-28,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000124,5494717099917,24.512.122.6-542.305,PERUM WIBISONO ANDRIANI,,CV,Berbadan Hukum,Tidak Aktif,Gang K.H. Wahid Hasyim No. 82,,16,22579.0,Y,N,API-U,30100.0,62444746108.0,IMPORTIR,,4920463123.0,C003061,2025-07-26,2025-07-26,2026-04-03,AKTIF,MATCHED,EXACT_NIB,2,1,False,False,True,False,2026-06-12 00:42:58
GR000125,5058300335421,49.515.602.4-171.066,CV SIREGAR,CV,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Jayawijaya No. 27,,31,91485.0,N,N,,40300.0,6229232145.0,IMPORTIR,,1920567345.0,C004715,2025-06-07,2025-06-07,2026-05-25,DIBEKUKAN,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000126,5753260332309,64.173.126.5-728.666,PD PALASTRI,,Firma,Berbadan Hukum,Dibekukan,Jalan Suryakencana No. 407,MALANG,61,71339.0,Y,Y,API-P,90400.0,62634470944.0,IMPORTIR,,2494119295.0,C001130,2023-08-10,2023-08-10,2026-03-15,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,True,False,2026-06-12 00:42:58
GR000127,3564208737530,01.687.091.1-855.587,PT WASKITA,PT,CV,Berbadan Hukum,Dibekukan,Gang Rajiman No. 90,TEGAL,91,51863.0,N,Y,,120300.0,62756637637.0,EKSPORTIR,4208962928.0,,C001608,2023-07-27,2023-07-27,2026-06-02,DICABUT,MATCHED,EXACT_NIB,2,1,False,True,False,False,2026-06-12 00:42:58
GR000128,7447012045561,12.871.776.0-009.872,CV LAILASARI SANTOSO TBK,CV,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Ahmad Yani No. 50,BENGKULU,33,,Y,N,API-P,50100.0,621501132792.0,IMPORTIR,,3337907834.0,C004331,2023-07-10,2023-07-10,2026-05-12,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,True,False,2026-06-12 00:42:58
GR000129,1667467621202,13.426.933.9-494.821,PD PANGESTU,PD,CV,Belum Berbadan Hukum,Tidak Aktif,Jalan Pelajar Pejuang No. 541,,51,,N,Y,,80100.0,62653402926.0,KEDUA-DUANYA,9331676415.0,8144917881.0,C001136,2023-09-25,2023-09-25,2026-05-30,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000130,6701450899358,66.704.717.9-097.443,PT ADRIANSYAH,PT,Firma,Belum Berbadan Hukum,Aktif,Jalan Gegerkalong Hilir No. 3,BALIKPAPAN,91,51627.0,Y,Y,API-P,120300.0,62299718933.0,KEDUA-DUANYA,3973658237.0,9347583946.0,C000834,2023-01-24,2023-01-24,2026-06-07,AKTIF,MATCHED,EXACT_NIB,2,0,False,True,False,False,2026-06-12 00:42:58
GR000131,6149331637351,96.424.047.9-126.790,CV MANDASARI,CV,UD,Berbadan Hukum,Tidak Aktif,Gg. Raya Setiabudhi No. 696,PROBOLINGGO,18,71091.0,N,Y,,30700.0,627224339069.0,KEDUA-DUANYA,9151110175.0,2032318322.0,C001178,2025-12-22,2025-12-22,2026-03-23,AKTIF,MATCHED,EXACT_NIB,2,0,False,False,True,False,2026-06-12 00:42:58
GR000132,6978292216995,64.902.393.6-623.937,UD PRATAMA,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gg. S. Parman No. 86,TANJUNGPINANG,31,18892.0,Y,N,API-P,40400.0,6261252060.0,KEDUA-DUANYA,1281137437.0,9876798889.0,C001261,2023-10-01,2023-10-01,2026-05-15,AKTIF,MATCHED,EXACT_NIB,2,1,False,True,False,True,2026-06-12 00:42:58
